solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.01,0.00,0.00,0.00,0.00,0.00,41.56,0.00,0,8.40e-03
0.01,0.00,0.00,0.00,0.00,0.00,40.13,0.00,0,1.66e-02
0.01,0.00,0.00,0.00,0.00,0.00,39.25,0.00,0,2.45e-02
0.01,0.00,0.00,0.00,0.00,0.00,41.87,0.00,0,3.22e-02
9.44,0.00,0.00,0.00,0.00,0.00,41.78,0.45,0,9.47e+00
9.42,0.00,0.00,0.00,0.00,0.00,41.27,0.45,0,1.89e+01
9.30,0.00,0.00,0.00,0.00,0.00,40.23,0.45,0,2.82e+01
9.07,0.00,0.00,0.00,0.00,0.00,40.87,0.45,0,3.73e+01
84.51,0.00,0.00,0.00,0.00,0.00,40.79,4.14,0,1.22e+02
84.34,0.00,0.00,0.00,0.00,0.00,40.68,4.14,0,2.06e+02
84.11,0.00,0.00,0.00,0.00,0.00,39.76,4.14,0,2.90e+02
82.21,0.00,0.00,0.00,0.00,0.00,40.10,4.14,0,3.72e+02
175.71,0.00,0.00,0.00,0.00,0.00,40.36,8.76,0,5.48e+02
176.85,0.00,0.00,0.00,0.00,0.00,40.89,8.76,0,7.25e+02
179.17,0.00,0.00,0.00,0.00,0.00,41.44,8.76,0,9.04e+02
181.58,0.00,0.00,0.00,0.00,0.00,42.38,8.76,0,1.09e+03
221.70,0.00,0.00,0.00,0.00,0.00,43.33,10.46,0,1.31e+03
226.67,0.00,0.00,0.00,0.00,0.00,46.24,10.46,0,1.53e+03
241.90,0.00,0.00,0.00,0.00,0.00,51.93,10.46,0,1.78e+03
271.66,0.00,0.00,0.00,0.00,0.00,49.26,10.46,0,2.05e+03
265.79,0.00,0.00,0.00,0.00,0.00,51.48,10.79,0,2.31e+03
277.77,0.00,0.00,0.00,0.00,0.00,48.78,10.79,0,2.59e+03
263.20,0.00,0.00,0.00,0.00,0.00,43.24,10.79,0,2.85e+03
233.31,0.00,0.00,0.00,0.00,0.00,42.45,10.79,0,3.09e+03
0.00,-823.00,0.00,23.25,18.03,5.22,37.29,-19.39,2,2.26e+03
0.00,-722.96,0.00,46.50,36.06,10.44,29.54,-19.39,2,1.54e+03
0.00,-572.71,0.00,69.75,54.09,15.66,17.57,-19.39,2,9.69e+02
0.00,-340.64,0.00,93.00,72.12,20.88,21.96,-19.39,2,6.28e+02
0.00,-420.59,0.00,116.25,89.93,26.32,15.78,-19.15,2,2.08e+02
0.00,-302.23,0.00,139.50,107.75,31.75,16.82,-19.15,2,-9.44e+01
0.00,-322.15,0.00,162.75,125.56,37.19,11.77,-19.15,2,-4.17e+02
0.00,-225.43,0.00,186.00,143.37,42.63,19.84,-19.15,2,-6.42e+02
0.00,-378.94,0.00,209.25,161.13,48.12,19.97,-19.10,2,-1.02e+03
117.83,0.00,0.00,209.25,161.13,48.12,18.58,11.80,1,-9.03e+02
109.63,0.00,0.00,209.25,161.13,48.12,22.55,11.80,1,-7.93e+02
0.00,-430.70,0.00,232.50,178.89,53.61,23.78,-19.10,2,-1.22e+03
0.00,-462.33,0.00,255.75,196.98,58.77,21.51,-19.44,2,-1.69e+03
0.00,-418.19,0.00,279.00,215.06,63.94,24.37,-19.44,2,-2.10e+03
0.00,-473.80,0.00,302.25,233.14,69.11,25.37,-19.44,2,-2.58e+03
0.00,-493.24,0.00,325.50,251.22,74.28,25.31,-19.44,2,-3.07e+03
0.00,-501.74,0.00,348.75,269.65,79.10,23.11,-19.82,2,-3.57e+03
0.00,-458.13,0.00,372.00,288.09,83.91,31.51,-19.82,2,-4.03e+03
0.00,-624.65,0.00,394.86,306.14,88.72,33.79,-19.82,2,-4.66e+03
0.00,-12.59,0.00,399.61,306.07,93.54,26.15,-0.37,2,-4.67e+03
101.64,-0.00,0.00,399.94,305.73,94.22,33.97,3.89,2,-4.57e+03
143.30,-0.00,0.00,399.97,305.73,94.24,37.26,4.22,2,-4.42e+03
158.05,-0.00,0.00,399.97,305.73,94.24,36.36,4.24,2,-4.27e+03
154.29,-0.00,0.00,399.97,305.73,94.24,28.45,4.24,2,-4.11e+03
93.83,-0.00,0.00,399.97,305.73,94.24,33.89,3.30,2,-4.02e+03
111.77,-0.00,0.00,399.97,305.73,94.24,39.10,3.30,2,-3.91e+03
128.95,-0.00,0.00,399.97,305.73,94.24,41.48,3.30,2,-3.78e+03
155.38,0.00,0.00,399.55,305.73,93.82,32.70,7.49,1,-3.62e+03
20.66,-0.00,0.00,399.94,305.73,94.21,35.19,0.63,2,-3.60e+03
35.86,-0.00,0.00,399.97,305.73,94.24,39.27,1.02,2,-3.57e+03
41.08,-0.00,0.00,399.97,305.73,94.24,42.74,1.05,2,-3.52e+03
63.94,0.00,0.00,399.55,305.73,93.82,46.68,2.99,1,-3.46e+03
3.44,0.00,0.00,399.14,305.73,93.41,53.75,0.15,1,-3.46e+03
3.96,0.00,0.00,398.72,305.73,92.99,66.81,0.15,1,-3.45e+03
4.92,0.00,0.00,398.30,305.73,92.58,69.51,0.15,1,-3.45e+03
5.12,0.00,0.00,397.89,305.73,92.16,52.22,0.15,1,-3.44e+03
0.00,0.00,0.00,397.48,305.73,91.75,50.96,0.00,1,-3.44e+03
0.00,0.00,0.00,397.06,305.73,91.33,50.96,0.00,1,-3.44e+03
0.00,0.00,0.00,396.65,305.73,90.92,50.96,0.00,1,-3.44e+03
0.00,0.00,0.00,396.23,305.73,90.51,50.04,0.00,1,-3.44e+03
0.00,875.63,287.80,370.82,286.91,83.91,45.11,23.25,0,-2.28e+03
0.00,846.85,201.96,345.44,266.34,79.10,45.11,23.25,0,-1.23e+03
0.00,846.85,201.96,320.44,246.15,74.28,65.98,23.25,0,-1.82e+02
0.00,1216.85,317.18,295.44,226.32,69.11,55.48,23.25,0,1.35e+03
0.01,1023.20,266.71,270.44,206.49,63.94,66.52,23.25,0,2.64e+03
0.01,0.00,0.00,270.44,206.49,63.94,97.89,0.00,1,2.64e+03
0.02,0.00,0.00,270.44,206.49,63.94,140.83,0.00,1,2.64e+03
0.02,2597.29,677.01,245.44,186.66,58.77,87.15,23.25,0,5.92e+03
0.00,1607.28,418.95,220.44,166.83,53.61,104.03,23.25,0,7.94e+03
0.00,0.00,0.00,220.44,166.83,53.61,104.07,0.00,1,7.94e+03
0.00,1888.54,531.08,195.44,147.32,48.12,169.45,23.25,0,1.04e+04
0.00,3074.99,864.73,170.44,127.80,42.63,78.74,23.25,0,1.43e+04
0.05,1432.48,398.23,145.44,108.24,37.19,77.57,23.25,0,1.61e+04
0.05,0.00,0.00,145.44,108.24,37.19,72.30,0.00,1,1.61e+04
0.04,1231.08,449.89,120.44,89.93,30.50,65.72,23.25,0,1.78e+04
0.04,1088.65,439.34,95.44,72.12,23.31,76.00,23.25,0,1.93e+04
0.06,1274.39,492.61,70.44,54.09,16.34,75.72,23.25,0,2.11e+04
0.06,1344.66,415.83,45.44,35.00,10.44,72.26,23.25,0,2.29e+04
0.05,1329.28,350.77,20.44,15.22,5.22,60.76,23.25,0,2.45e+04
0.05,859.79,294.95,0.00,0.00,0.00,59.15,19.01,0,2.57e+04
0.05,0.00,0.00,0.00,0.00,0.00,58.82,0.00,0,2.57e+04
0.05,0.00,0.00,0.00,0.00,0.00,55.12,0.00,0,2.57e+04
0.05,0.00,0.00,0.00,0.00,0.00,50.82,0.00,0,2.57e+04
0.05,0.00,0.00,0.00,0.00,0.00,57.97,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,49.25,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.48,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.08,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,52.92,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,49.79,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,45.69,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.92,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.85,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,44.24,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.52,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,41.49,0.00,0,2.57e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.46,0.00,0,2.57e+04
9.72,0.00,0.00,0.00,0.00,0.00,42.45,0.46,0,2.57e+04
9.72,0.00,0.00,0.00,0.00,0.00,41.55,0.46,0,2.57e+04
9.51,0.00,0.00,0.00,0.00,0.00,41.56,0.46,0,2.57e+04
9.51,0.00,0.00,0.00,0.00,0.00,43.00,0.46,0,2.57e+04
81.73,0.00,0.00,0.00,0.00,0.00,44.25,3.80,0,2.58e+04
84.11,0.00,0.00,0.00,0.00,0.00,43.62,3.80,0,2.59e+04
82.91,0.00,0.00,0.00,0.00,0.00,42.22,3.80,0,2.60e+04
80.25,0.00,0.00,0.00,0.00,0.00,42.46,3.80,0,2.61e+04
149.02,0.00,0.00,0.00,0.00,0.00,43.91,7.02,0,2.62e+04
154.11,0.00,0.00,0.00,0.00,0.00,44.80,7.02,0,2.64e+04
157.24,0.00,0.00,0.00,0.00,0.00,47.05,7.02,0,2.65e+04
165.13,0.00,0.00,0.00,0.00,0.00,42.10,7.02,0,2.67e+04
193.02,0.00,0.00,0.00,0.00,0.00,44.61,9.17,0,2.69e+04
204.52,0.00,0.00,0.00,0.00,0.00,51.15,9.17,0,2.71e+04
234.51,0.00,0.00,0.00,0.00,0.00,58.78,9.17,0,2.73e+04
269.49,0.00,0.00,0.00,0.00,0.00,53.19,9.17,0,2.76e+04
288.06,0.00,0.00,0.00,0.00,0.00,55.43,10.83,0,2.79e+04
300.19,0.00,0.00,0.00,0.00,0.00,57.89,10.83,0,2.82e+04
313.51,0.00,0.00,0.00,0.00,0.00,45.41,10.83,0,2.85e+04
