114.91
114.41
114.38
114.41
110.96
112.14
111.30
104.28
107.69
104.32
103.64
99.10
109.13
109.13
109.13
104.08
109.25
109.13
109.90
109.13
112.14
112.14
112.14
112.14
109.57
112.61
115.64
114.41
114.41
110.67
102.60
100.30
110.28
123.64
111.49
105.48
106.51
104.30
100.36
97.35
103.88
102.48
86.06
83.71
88.35
84.57
81.62
66.32
77.98
76.65
59.74
59.01
77.42
82.69
83.17
77.63
58.27
82.89
94.46
100.25
80.77
100.61
120.24
145.00
110.66
125.48
176.17
203.85
167.73
180.02
182.21
193.56
197.95
181.95
185.88
148.33
149.15
148.50
144.40
139.09
141.03
144.04
140.34
129.44
140.92
135.91
128.74
125.82
152.36
149.15
159.82
141.36
127.13
124.59
132.29
112.94
127.97
127.92
129.42
128.31
134.90
129.93
130.30
131.02
127.93
127.92
127.97
131.96
143.00
151.13
155.68
151.11
146.97
160.64
178.57
188.60
181.12
175.12
188.34
193.71
178.95
198.13
206.13
213.38
260.05
271.69
206.13
191.23
176.83
169.59
137.15
129.32
126.30
139.08
134.43
133.37
158.30
158.19
150.99
144.94
145.27
150.27
159.16
153.93
160.43
140.71
145.68
134.71
149.34
162.65
169.91
173.33
183.38
195.53
187.12
202.41
190.43
201.07
241.55
248.82
224.64
223.40
267.29
299.77
264.71
248.46
281.46
264.05
248.92
236.62
251.33
252.62
250.46
232.68
217.40
199.16
195.74
195.72
193.62
166.89
209.54
202.95
190.26
159.53
200.00
193.97
190.00
150.00
165.22
157.42
150.00
144.56
155.00
150.00
148.17
142.47
150.00
144.56
146.87
143.26
150.00
150.00
149.29
143.32
144.56
150.00
153.41
151.08
143.56
149.26
157.75
165.88
150.00
169.66
195.00
201.47
157.75
190.00
225.51
242.21
207.28
194.21
180.00
150.36
190.00
160.50
137.19
125.00
150.59
165.06
150.00
140.00
149.62
146.87
140.00
131.70
140.00
144.79
137.88
139.63
147.51
144.06
138.59
138.92
144.01
139.86
133.60
137.42
133.93
156.15
158.96
182.30
160.60
156.27
185.47
213.69
169.95
196.31
229.25
260.00
209.75
232.40
245.14
249.99
253.01
225.94
236.86
215.61
212.86
195.90
194.88
195.01
218.91
213.15
214.30
201.59
236.13
262.14
230.56
216.58
214.27
204.83
209.20
184.30
223.03
198.30
207.87
207.87
235.64
235.64
224.45
224.45
224.45
224.45
203.66
203.66
203.66
192.81
192.72
186.64
192.79
192.25
186.59
178.35
177.52
185.85
193.09
187.74
166.52
183.33
215.00
225.00
220.11
234.36
264.92
251.39
230.00
228.99
225.00
201.73
211.44
194.82
182.69
186.60
199.00
192.72
169.49
171.84
169.02
161.52
160.00
150.00
150.00
145.45
148.96
141.83
151.05
204.33
181.37
184.06
194.09
185.92
190.26
186.54
177.34
175.11
164.77
150.00
145.55
161.92
180.92
190.07
169.47
185.89
220.00
244.00
219.55
239.44
247.55
247.47
235.46
221.28
219.62
214.62
219.81
219.88
211.10
212.93
200.31
195.17
195.09
196.96
195.38
188.59
181.22
175.32
180.00
181.03
169.17
157.69
168.92
157.28
149.76
145.11
138.09
141.18
140.92
139.72
148.65
140.80
141.61
137.74
135.71
135.71
136.85
140.00
139.00
139.27
144.06
137.74
140.98
144.06
152.09
164.63
165.73
180.86
185.00
195.00
189.50
203.93
223.00
221.83
193.86
199.96
189.39
164.99
165.16
164.70
151.61
140.89
156.84
175.77
157.59
151.46
176.19
175.64
165.39
143.13
174.21
167.65
157.70
141.17
146.12
143.33
142.93
144.36
151.10
152.06
148.91
139.11
138.33
137.21
138.80
141.36
129.22
144.78
153.58
206.70
140.79
152.57
178.28
207.08
177.21
192.23
198.79
187.41
180.49
175.49
160.90
148.49
149.45
147.62
143.54
139.94
148.69
150.30
145.51
142.05
159.80
158.79
148.37
140.58
144.23
141.37
135.73
128.86
135.62
133.81
130.10
124.17
132.23
137.47
140.74
131.32
131.99
131.23
127.26
127.07
138.52
141.24
143.13
138.50
150.07
150.46
153.61
150.00
138.38
147.66
157.33
159.08
157.26
159.96
166.89
174.00
158.20
160.76
181.12
187.88
179.99
168.66
167.27
144.64
155.49
137.50
121.07
105.56
124.29
119.78
120.68
105.28
122.32
115.89
113.89
102.67
113.44
111.63
106.93
97.29
96.37
94.20
94.36
77.19
73.95
87.77
63.35
62.36
64.80
73.06
97.56
112.09
64.54
115.70
130.19
196.84
123.17
138.61
188.31
277.36
196.64
217.84
208.04
208.36
205.26
195.42
208.40
196.39
199.35
199.15
200.30
194.85
191.91
179.56
183.09
180.82
194.20
175.62
163.71
177.98
176.49
167.56
166.32
150.16
139.80
136.32
136.51
130.22
151.74
147.77
145.30
143.73
144.30
141.74
141.14
137.37
138.78
139.76
140.00
135.89
138.82
139.78
139.61
138.57
138.80
143.56
143.41
147.53
145.92
148.48
154.13
152.26
152.26
150.38
158.45
158.29
154.39
149.49
142.40
120.99
137.08
135.16
131.49
109.49
121.69
118.22
111.83
110.23
141.34
129.57
130.64
125.46
142.91
114.28
99.02
91.43
91.96
93.40
95.93
96.17
100.64
104.69
100.49
93.30
89.31
96.25
100.61
111.54
101.73
125.74
148.31
176.42
126.32
135.10
157.10
165.22
166.26
176.83
171.80
174.66
168.90
164.08
161.23
154.79
148.18
153.55
146.36
146.05
144.95
145.25
141.88
141.34
139.52
141.64
139.26
139.23
146.20
144.55
141.35
138.72
138.96
138.65
136.97
129.62
141.46
137.04
137.24
127.48
141.18
139.16
135.18
132.83
141.46
140.10
138.48
133.26
140.99
136.31
135.34
134.28
138.54
140.96
141.05
141.20
132.13
140.74
141.39
141.17
139.86
140.83
142.59
141.21
139.53
139.00
136.18
129.99
134.27
124.85
115.98
112.79
132.43
131.33
120.47
101.53
112.76
108.44
98.42
66.53
93.38
90.98
76.72
51.49
68.45
43.88
52.15
29.51
34.13
26.44
40.97
30.03
45.23
83.30
87.16
100.78
42.22
91.81
134.05
177.49
123.15
139.42
174.83
194.14
178.10
177.10
183.64
184.31
184.35
163.39
173.13
161.89
160.64
161.12
160.29
160.54
176.83
161.24
160.80
160.31
161.93
160.45
141.52
137.05
139.15
135.42
135.23
127.84
131.85
126.89
120.74
114.35
130.24
130.11
129.15
123.11
130.32
129.40
128.19
126.48
133.61
133.40
132.71
130.14
129.60
130.19
131.64
131.67
127.94
130.45
139.70
149.13
138.67
143.58
158.35
162.54
156.43
