solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.96,0.00,0.00,0.00,0.00,0.00,41.20,0.04,1,9.57e-01
0.93,0.00,0.00,0.00,0.00,0.00,39.92,0.04,1,1.88e+00
0.90,0.00,0.00,0.00,0.00,0.00,38.86,0.04,1,2.78e+00
0.00,-970.63,0.00,23.25,23.23,0.02,41.83,-24.98,2,-9.68e+02
0.00,-1032.90,0.00,46.50,46.19,0.31,41.82,-24.69,2,-2.00e+03
12.85,0.00,0.00,46.50,46.19,0.31,41.67,0.61,1,-1.99e+03
12.81,0.00,0.00,46.50,46.19,0.31,40.79,0.61,1,-1.98e+03
12.53,0.00,0.00,46.50,46.19,0.31,41.73,0.61,1,-1.96e+03
296.05,959.13,11.09,21.50,21.48,0.02,41.71,37.44,0,-6.96e+02
295.90,833.18,0.81,0.00,0.00,0.00,41.63,34.18,0,4.34e+02
0.00,-745.41,0.00,23.25,16.65,6.60,40.72,-17.91,2,-3.12e+02
288.88,630.62,249.85,0.00,0.00,0.00,40.92,35.81,0,8.58e+02
601.62,0.00,0.00,0.00,0.00,0.00,41.13,29.40,0,1.46e+03
604.71,0.00,0.00,0.00,0.00,0.00,41.63,29.40,0,2.06e+03
612.06,0.00,0.00,0.00,0.00,0.00,42.20,29.40,0,2.68e+03
620.44,0.00,0.00,0.00,0.00,0.00,42.78,29.40,0,3.30e+03
694.23,0.00,0.00,0.00,0.00,0.00,44.11,32.46,0,3.99e+03
0.00,-386.94,0.00,23.25,8.16,15.09,47.23,-8.77,2,3.60e+03
766.44,358.33,662.90,0.00,0.00,0.00,53.54,54.08,0,5.39e+03
868.84,0.00,0.00,0.00,0.00,0.00,50.27,32.46,0,6.26e+03
846.36,0.00,0.00,0.00,0.00,0.00,53.03,33.67,0,7.11e+03
892.83,0.00,0.00,0.00,0.00,0.00,50.60,33.67,0,8.00e+03
851.92,0.00,0.00,0.00,0.00,0.00,45.19,33.67,0,8.85e+03
760.84,0.00,0.00,0.00,0.00,0.00,42.46,33.67,0,9.61e+03
0.00,-342.27,0.00,23.25,7.50,15.75,42.84,-8.06,2,9.27e+03
0.00,-345.33,0.00,46.50,14.99,31.51,41.31,-8.06,2,8.92e+03
0.00,-333.00,0.00,69.75,22.49,47.26,40.76,-8.06,2,8.59e+03
0.00,-328.57,0.00,93.00,29.99,63.01,36.40,-8.06,2,8.26e+03
0.00,-289.96,0.00,116.25,37.40,78.85,49.60,-7.97,2,7.97e+03
0.00,-395.11,0.00,139.50,44.80,94.70,42.34,-7.97,2,7.58e+03
0.00,-337.28,0.00,162.75,52.21,110.54,52.24,-7.97,2,7.24e+03
0.00,-416.14,0.00,186.00,59.62,126.38,40.19,-7.97,2,6.82e+03
0.00,-321.35,0.00,209.25,67.06,142.19,40.46,-8.00,2,6.50e+03
0.00,-323.51,0.00,232.50,74.49,158.01,39.73,-8.00,2,6.18e+03
0.00,-317.67,0.00,255.75,81.93,173.82,30.88,-8.00,2,5.86e+03
0.00,-246.91,0.00,279.00,89.36,189.64,28.60,-8.00,2,5.62e+03
0.00,-233.92,0.00,302.25,96.97,205.28,31.72,-8.18,2,5.38e+03
