solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1206.75,0.00,23.25,23.25,0.00,47.89,-25.00,2,-1.21e+03
0.00,-1197.25,0.00,46.50,46.50,0.00,46.86,-25.00,2,-2.40e+03
0.00,-1171.50,0.00,69.75,69.75,0.00,35.43,-25.00,2,-3.58e+03
0.00,-885.75,0.00,93.00,93.00,0.00,47.62,-25.00,2,-4.46e+03
0.00,-1190.50,0.00,116.25,116.25,0.00,47.66,-25.00,2,-5.65e+03
0.00,-1191.50,0.00,139.50,139.50,0.00,47.66,-25.00,2,-6.84e+03
0.00,-1191.50,0.00,162.75,162.75,0.00,36.33,-25.00,2,-8.03e+03
0.00,-908.25,0.00,186.00,186.00,0.00,47.01,-25.00,2,-8.94e+03
0.00,-1175.25,0.00,209.25,209.25,0.00,44.13,-25.00,2,-1.01e+04
0.00,-1103.25,0.00,232.50,232.50,0.00,46.64,-25.00,2,-1.12e+04
0.00,-1166.00,0.00,255.75,255.75,0.00,40.67,-25.00,2,-1.24e+04
0.00,-1016.75,0.00,279.00,279.00,0.00,42.58,-25.00,2,-1.34e+04
0.00,-1064.50,0.00,302.25,302.25,0.00,49.64,-25.00,2,-1.45e+04
0.00,-1241.00,0.00,325.50,325.50,0.00,53.45,-25.00,2,-1.57e+04
0.00,-1336.25,0.00,348.75,348.75,0.00,55.22,-25.00,2,-1.70e+04
0.00,-1380.50,0.00,372.00,372.00,0.00,48.56,-25.00,2,-1.84e+04
0.00,-1214.00,0.00,394.86,394.86,0.00,64.11,-25.00,2,-1.96e+04
0.00,-355.73,0.00,399.61,399.61,0.00,74.51,-5.55,2,-2.00e+04
0.00,-59.96,0.00,399.94,399.94,0.00,74.08,-0.80,2,-2.01e+04
0.00,-35.04,0.00,399.97,399.97,0.00,76.65,-0.47,2,-2.01e+04
0.00,-34.47,0.00,399.97,399.97,0.00,77.95,-0.45,2,-2.01e+04
0.00,-34.93,0.00,399.97,399.97,0.00,88.90,-0.45,2,-2.02e+04
0.00,0.00,0.00,399.55,399.55,0.00,81.33,0.00,1,-2.02e+04
0.00,0.00,0.00,399.14,399.14,0.00,83.68,0.00,1,-2.02e+04
249.50,0.00,0.00,398.72,398.72,0.00,76.87,5.96,1,-1.99e+04
98.88,-0.00,0.00,399.88,398.30,1.58,55.29,1.29,2,-1.98e+04
135.26,-0.00,0.00,399.96,398.30,1.66,31.71,2.45,2,-1.97e+04
80.15,-0.00,0.00,399.97,398.30,1.66,51.42,2.53,2,-1.96e+04
567.29,0.00,0.00,399.55,398.30,1.25,45.68,22.07,1,-1.90e+04
503.97,0.00,0.00,399.14,398.30,0.83,37.01,22.07,1,-1.85e+04
408.31,0.00,0.00,398.72,398.30,0.41,-0.01,22.07,1,-1.81e+04
-0.09,0.00,0.00,399.88,398.30,1.58,68.38,9.34,2,-1.81e+04
970.80,0.00,0.00,399.46,398.30,1.16,20.15,28.39,1,-1.71e+04
266.90,-0.00,0.00,399.93,398.30,1.63,9.71,13.25,2,-1.69e+04
133.16,-0.00,0.00,399.97,398.30,1.66,-10.49,13.71,2,-1.67e+04
-144.20,0.00,0.00,399.97,398.30,1.66,9.15,13.75,2,-1.69e+04
87.91,-0.00,0.00,399.97,398.30,1.66,-5.51,9.61,2,-1.68e+04
-52.94,0.00,0.00,399.97,398.30,1.66,-17.02,9.61,2,-1.69e+04
-163.53,0.00,0.00,399.97,398.30,1.66,-18.44,9.61,2,-1.70e+04
-177.17,0.00,0.00,399.97,398.30,1.66,-18.13,9.61,2,-1.72e+04
-139.19,0.00,0.00,399.97,398.30,1.66,-19.82,7.68,2,-1.73e+04
-152.17,0.00,0.00,399.97,398.30,1.66,-21.30,7.68,2,-1.75e+04
-163.53,0.00,0.00,399.97,398.30,1.66,-21.58,7.68,2,-1.77e+04
-165.68,0.00,0.00,399.97,398.30,1.66,-21.73,7.68,2,-1.78e+04
-119.60,0.00,0.00,399.97,398.30,1.66,-21.71,5.50,2,-1.79e+04
-119.49,0.00,0.00,399.97,398.30,1.66,-25.99,5.50,2,-1.81e+04
-143.04,0.00,0.00,399.97,398.30,1.66,-33.89,5.50,2,-1.82e+04
-186.52,0.00,0.00,399.97,398.30,1.66,-33.88,5.50,2,-1.84e+04
-162.14,0.00,0.00,399.97,398.30,1.66,-34.58,4.79,2,-1.85e+04
-165.49,0.00,0.00,399.97,398.30,1.66,-36.62,4.79,2,-1.87e+04
-175.25,0.00,0.00,399.97,398.30,1.66,-44.76,4.79,2,-1.89e+04
-214.21,0.00,0.00,399.97,398.30,1.66,-33.93,4.79,2,-1.91e+04
-149.69,0.00,0.00,399.97,398.30,1.66,-34.60,4.41,2,-1.93e+04
-152.64,0.00,0.00,399.97,398.30,1.66,-34.05,4.41,2,-1.94e+04
-150.22,0.00,0.00,399.97,398.30,1.66,-44.78,4.41,2,-1.96e+04
-197.55,0.00,0.00,399.97,398.30,1.66,-36.72,4.41,2,-1.98e+04
-179.94,0.00,0.00,399.97,398.30,1.66,-31.79,4.90,2,-1.99e+04
-155.78,0.00,0.00,399.97,398.30,1.66,-26.89,4.90,2,-2.01e+04
-131.77,0.00,0.00,399.97,398.30,1.66,-30.38,4.90,2,-2.02e+04
-148.87,0.00,0.00,399.97,398.30,1.66,-25.73,4.90,2,-2.04e+04
-197.36,0.00,0.00,399.97,398.30,1.66,-21.83,7.67,2,-2.06e+04
-167.45,0.00,0.00,399.97,398.30,1.66,-20.49,7.67,2,-2.07e+04
-157.17,0.00,0.00,399.97,398.30,1.66,-17.08,7.67,2,-2.09e+04
-131.01,0.00,0.00,399.97,398.30,1.66,-16.71,7.67,2,-2.10e+04
-182.61,0.00,0.00,399.97,398.30,1.66,-3.17,10.93,2,-2.12e+04
-34.64,0.00,0.00,399.97,398.30,1.66,0.29,10.93,2,-2.12e+04
3.17,-0.00,0.00,399.97,398.30,1.66,42.06,10.93,2,-2.12e+04
459.65,-0.00,0.00,399.97,398.30,1.66,25.96,10.93,2,-2.08e+04
118.34,-0.00,0.00,399.97,398.30,1.66,39.58,4.56,2,-2.07e+04
180.43,-0.00,0.00,399.97,398.30,1.66,62.32,4.56,2,-2.05e+04
284.09,-0.00,0.00,399.97,398.30,1.66,83.83,4.56,2,-2.02e+04
419.69,0.00,0.00,399.55,398.30,1.25,80.17,10.01,1,-1.98e+04
2.10,1801.96,62.00,374.14,374.14,0.00,84.06,23.30,0,-1.79e+04
2.20,1954.39,0.00,348.75,348.75,0.00,89.93,23.30,0,-1.60e+04
2.35,2090.87,0.00,323.75,323.75,0.00,96.37,23.30,0,-1.39e+04
2.52,0.00,0.00,323.75,323.75,0.00,111.44,0.05,1,-1.39e+04
0.00,2590.98,0.00,298.75,298.75,0.00,98.71,23.25,0,-1.13e+04
0.00,2295.01,0.00,273.75,273.75,0.00,94.11,23.25,0,-8.97e+03
0.00,2188.06,0.00,248.75,248.75,0.00,75.28,23.25,0,-6.78e+03
0.00,1750.26,0.00,223.75,223.75,0.00,84.19,23.25,0,-5.03e+03
0.00,1957.42,0.00,198.75,198.75,0.00,76.08,23.25,0,-3.07e+03
0.00,1768.86,0.00,173.75,173.75,0.00,70.26,23.25,0,-1.31e+03
0.00,1633.55,0.00,148.75,148.75,0.00,58.88,23.25,0,3.28e+02
0.00,1368.96,0.00,123.75,123.75,0.00,78.79,23.25,0,1.70e+03
0.00,1831.87,0.00,98.75,98.75,0.00,74.41,23.25,0,3.53e+03
0.00,0.00,0.00,98.75,98.75,0.00,67.87,0.00,1,3.53e+03
0.00,0.00,0.00,98.75,98.75,0.00,56.20,0.00,1,3.53e+03
0.00,0.00,0.00,98.75,98.75,0.00,74.35,0.00,1,3.53e+03
