solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1206.75,0.00,23.25,23.25,0.00,47.89,-25.00,2,-1.21e+03
0.00,-1197.25,0.00,46.50,46.50,0.00,46.86,-25.00,2,-2.40e+03
0.00,-1171.50,0.00,69.75,69.75,0.00,35.43,-25.00,2,-3.58e+03
0.00,-885.75,0.00,93.00,93.00,0.00,47.62,-25.00,2,-4.46e+03
0.00,0.00,0.00,93.00,93.00,0.00,47.66,0.00,1,-4.46e+03
0.00,0.00,0.00,93.00,93.00,0.00,47.66,0.00,1,-4.46e+03
0.00,0.00,0.00,93.00,93.00,0.00,36.33,0.00,1,-4.46e+03
0.00,-908.25,0.00,116.25,116.25,0.00,47.01,-25.00,2,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,44.13,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,46.64,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,40.67,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,42.58,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,49.64,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,53.45,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,55.22,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,48.56,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,64.11,0.00,1,-5.37e+03
0.00,0.00,0.00,116.25,116.25,0.00,74.51,0.00,1,-5.37e+03
0.00,1732.36,0.00,91.25,91.25,0.00,74.08,23.25,0,-3.64e+03
0.00,1722.36,0.00,66.25,66.25,0.00,76.65,23.25,0,-1.91e+03
0.00,0.00,0.00,66.25,66.25,0.00,77.95,0.00,1,-1.91e+03
0.00,0.00,0.00,66.25,66.25,0.00,88.90,0.00,1,-1.91e+03
0.00,2066.93,0.00,41.25,41.25,0.00,81.33,23.25,0,1.52e+02
0.00,1890.92,0.00,16.25,16.25,0.00,83.68,23.25,0,2.04e+03
249.50,1264.61,0.00,0.00,0.00,0.00,76.87,21.08,0,3.56e+03
229.20,0.00,0.00,0.00,0.00,0.00,55.29,5.96,1,3.79e+03
164.85,0.00,0.00,0.00,0.00,0.00,31.71,5.96,0,3.95e+03
94.55,0.00,0.00,0.00,0.00,0.00,51.42,5.96,1,4.05e+03
0.00,-718.21,0.00,23.25,12.99,10.26,45.68,-13.97,2,3.33e+03
503.97,0.00,0.00,23.25,12.99,10.26,37.01,22.07,1,3.83e+03
408.31,0.00,0.00,23.25,12.99,10.26,-0.01,22.07,1,4.24e+03
-0.00,0.14,0.00,46.50,25.98,20.52,68.38,-13.97,2,4.24e+03
970.80,0.00,0.00,46.50,25.98,20.52,20.15,28.39,1,5.21e+03
0.00,-217.68,0.00,69.75,36.03,33.72,9.71,-10.80,2,4.99e+03
0.00,-104.90,0.00,93.00,46.07,46.93,-10.49,-10.80,2,4.89e+03
-0.00,113.32,0.00,116.25,56.12,60.13,9.15,-10.80,2,5.00e+03
0.00,-136.74,0.00,139.50,70.02,69.48,-5.51,-14.94,2,4.86e+03
-0.00,82.34,0.00,162.75,83.92,78.83,-17.02,-14.94,2,4.95e+03
-0.00,254.35,0.00,186.00,97.81,88.19,-18.44,-14.94,2,5.20e+03
-0.00,275.57,0.00,209.25,111.71,97.54,-18.13,-14.94,2,5.48e+03
-0.00,305.93,0.00,232.50,127.40,105.10,-19.82,-16.87,2,5.78e+03
-0.00,334.45,0.00,255.75,143.10,112.65,-21.30,-16.87,2,6.12e+03
-0.00,359.43,0.00,279.00,158.79,120.21,-21.58,-16.87,2,6.48e+03
-0.00,364.15,0.00,302.25,174.48,127.77,-21.73,-16.87,2,6.84e+03
-0.00,413.92,0.00,325.50,192.20,133.30,-21.71,-19.05,2,7.25e+03
-0.00,413.54,0.00,348.75,209.91,138.84,-25.99,-19.05,2,7.67e+03
-0.00,495.06,0.00,372.00,227.63,144.37,-33.89,-19.05,2,8.16e+03
-0.00,645.55,0.00,394.86,244.96,149.91,-33.88,-19.05,2,8.81e+03
-0.00,10.68,0.00,399.61,244.84,154.77,-34.58,-0.32,2,8.82e+03
-153.16,0.00,0.00,399.94,244.54,155.40,-36.62,4.43,2,8.67e+03
-174.34,0.00,0.00,399.97,244.54,155.42,-44.76,4.76,2,8.49e+03
-214.13,0.00,0.00,399.97,244.54,155.42,-33.93,4.78,2,8.28e+03
-149.68,0.00,0.00,399.97,244.54,155.42,-34.60,4.41,2,8.13e+03
-152.64,0.00,0.00,399.97,244.54,155.42,-34.05,4.41,2,7.98e+03
-150.22,0.00,0.00,399.97,244.54,155.42,-44.78,4.41,2,7.83e+03
-197.55,0.00,0.00,399.97,244.54,155.42,-36.72,4.41,2,7.63e+03
-179.94,0.00,0.00,399.97,244.54,155.42,-31.79,4.90,2,7.45e+03
-155.78,0.00,0.00,399.97,244.54,155.42,-26.89,4.90,2,7.29e+03
-131.77,0.00,0.00,399.97,244.54,155.42,-30.38,4.90,2,7.16e+03
-148.87,0.00,0.00,399.97,244.54,155.42,-25.73,4.90,2,7.01e+03
-197.36,0.00,0.00,399.97,244.54,155.42,-21.83,7.67,2,6.81e+03
-167.45,0.00,0.00,399.97,244.54,155.42,-20.49,7.67,2,6.65e+03
-157.17,0.00,0.00,399.97,244.54,155.42,-17.08,7.67,2,6.49e+03
-131.01,0.00,0.00,399.97,244.54,155.42,-16.71,7.67,2,6.36e+03
-182.61,0.00,0.00,399.97,244.54,155.42,-3.17,10.93,2,6.18e+03
-34.64,0.00,0.00,399.97,244.54,155.42,0.29,10.93,2,6.14e+03
3.17,-0.00,0.00,399.97,244.54,155.42,42.06,10.93,2,6.14e+03
459.65,-0.00,0.00,399.97,244.54,155.42,25.96,10.93,2,6.60e+03
118.34,-0.00,0.00,399.97,244.54,155.42,39.58,4.56,2,6.72e+03
180.43,-0.00,0.00,399.97,244.54,155.42,62.32,4.56,2,6.90e+03
312.01,0.00,0.00,399.55,244.54,155.01,83.83,10.01,1,7.22e+03
419.69,0.00,0.00,399.14,244.54,154.59,80.17,10.01,1,7.63e+03
2.10,0.00,0.00,398.72,244.54,154.18,84.06,0.05,1,7.64e+03
2.20,0.00,0.00,398.30,244.54,153.76,89.93,0.05,1,7.64e+03
2.35,1447.18,643.69,372.89,227.24,145.65,96.37,23.30,0,9.73e+03
2.52,1664.86,575.75,347.50,208.66,138.84,111.44,23.30,0,1.20e+04
0.00,2017.32,573.66,322.50,189.20,133.30,98.71,23.25,0,1.46e+04
0.00,1786.88,508.13,297.50,169.74,127.77,94.11,23.25,0,1.69e+04
0.00,1526.67,661.39,272.50,152.29,120.21,75.28,23.25,0,1.90e+04
0.00,0.00,0.00,272.50,152.29,120.21,84.19,0.00,1,1.90e+04
0.00,0.00,0.00,272.50,152.29,120.21,76.08,0.00,1,1.90e+04
0.00,0.00,0.00,272.50,152.29,120.21,70.26,0.00,1,1.90e+04
0.00,0.00,0.00,272.50,152.29,120.21,58.88,0.00,1,1.90e+04
0.00,0.00,0.00,272.50,152.29,120.21,78.79,0.00,1,1.90e+04
0.00,1278.15,553.72,247.50,134.85,112.65,74.41,23.25,0,2.09e+04
0.00,0.00,0.00,247.50,134.85,112.65,67.87,0.00,1,2.09e+04
0.00,0.00,0.00,247.50,134.85,112.65,56.20,0.00,1,2.09e+04
0.00,0.00,0.00,247.50,134.85,112.65,74.35,0.00,1,2.09e+04
0.00,0.00,0.00,247.50,134.85,112.65,65.28,0.00,1,2.09e+04
0.00,0.00,0.00,247.50,134.85,112.65,62.22,0.00,1,2.09e+04
