solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1067.22,25.00,41.56,-25.00,2,-1.07e+03
0.00,-1038.98,50.00,40.13,-25.00,2,-2.11e+03
0.00,-1003.23,75.00,39.25,-25.00,2,-3.11e+03
0.00,-981.23,100.00,41.87,-25.00,2,-4.09e+03
0.00,-1018.44,125.00,41.78,-24.32,2,-5.11e+03
0.00,-1016.25,150.00,41.27,-24.32,2,-6.13e+03
0.00,-1003.84,175.00,40.23,-24.32,2,-7.13e+03
0.00,-978.54,200.00,40.87,-24.32,2,-8.11e+03
0.00,-768.23,225.00,40.79,-18.80,2,-8.88e+03
0.00,-766.73,250.00,40.68,-18.80,2,-9.64e+03
252.34,-0.00,250.00,39.76,12.41,1,-9.39e+03
246.64,-0.00,250.00,40.10,12.41,1,-9.14e+03
527.13,1002.50,225.00,40.36,51.29,0,-7.61e+03
530.55,1009.00,200.00,40.89,51.29,0,-6.07e+03
537.51,1022.25,175.00,41.44,51.29,0,-4.51e+03
544.74,1036.00,150.00,42.38,51.29,0,-2.93e+03
665.11,1059.50,125.00,43.33,56.39,0,-1.21e+03
680.02,1083.25,100.00,46.24,56.39,0,5.54e+02
725.69,1156.00,75.00,51.93,56.39,0,2.44e+03
814.99,1298.25,50.00,49.26,56.39,0,4.55e+03
0.00,-434.13,75.00,51.48,-8.81,2,4.11e+03
0.00,-453.69,100.00,48.78,-8.81,2,3.66e+03
0.00,-429.90,125.00,43.24,-8.81,2,3.23e+03
699.92,-0.00,125.00,42.45,32.37,1,3.93e+03
714.76,1061.25,100.00,37.29,58.68,0,5.71e+03
0.00,-304.38,125.00,29.54,-8.16,2,5.40e+03
0.00,-241.12,150.00,17.57,-8.16,2,5.16e+03
0.00,-143.41,175.00,21.96,-8.16,2,5.02e+03
385.23,-0.00,175.00,15.78,35.08,1,5.40e+03
0.00,-117.68,200.00,16.82,-7.46,2,5.29e+03
0.00,-125.44,225.00,11.77,-7.46,2,5.16e+03
0.00,-87.78,250.00,19.84,-7.46,2,5.07e+03
0.00,-144.82,275.00,19.97,-7.30,2,4.93e+03
0.00,-145.77,300.00,18.58,-7.30,2,4.78e+03
0.00,-135.62,325.00,22.55,-7.30,2,4.65e+03
399.15,-0.00,325.00,23.78,35.40,1,5.05e+03
0.00,-197.98,350.00,21.51,-8.33,2,4.85e+03
0.00,-179.08,375.00,24.37,-8.33,2,4.67e+03
0.00,-202.89,400.00,25.37,-8.33,2,4.47e+03
423.03,-0.00,400.00,25.31,33.35,2,4.89e+03
393.03,-0.00,400.00,23.11,31.06,2,5.28e+03
358.87,-0.00,400.00,31.51,31.06,2,5.64e+03
489.31,-0.00,400.00,33.79,31.06,1,6.13e+03
524.72,-0.00,400.00,26.15,31.06,1,6.65e+03
