solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1076.53,25.00,41.70,-24.98,2,-1.08e+03
0.00,-1041.56,50.00,40.37,-24.98,2,-2.12e+03
0.00,-1008.34,75.00,39.25,-24.98,2,-3.13e+03
0.00,-980.37,100.00,42.59,-24.98,2,-4.11e+03
0.00,-1051.66,125.00,42.58,-24.69,2,-5.16e+03
0.00,-1051.42,150.00,42.34,-24.69,2,-6.21e+03
0.00,-1045.49,175.00,41.36,-24.69,2,-7.26e+03
0.00,-1021.29,200.00,42.38,-24.69,2,-8.28e+03
0.00,-758.84,225.00,42.40,-17.91,2,-9.04e+03
0.00,-759.20,250.00,42.32,-17.91,2,-9.79e+03
0.00,-757.77,275.00,41.32,-17.91,2,-1.06e+04
0.00,-739.86,300.00,41.43,-17.91,2,-1.13e+04
0.00,-426.63,325.00,41.66,-10.30,2,-1.17e+04
0.00,-429.00,350.00,42.18,-10.30,2,-1.21e+04
0.00,-434.35,375.00,42.74,-10.30,2,-1.26e+04
0.00,-440.12,400.00,43.03,-10.30,2,-1.30e+04
698.29,-0.00,400.00,44.30,32.46,2,-1.23e+04
718.90,-0.00,400.00,47.42,32.46,2,-1.16e+04
769.53,-0.00,400.00,53.69,32.46,2,-1.08e+04
871.28,-0.00,400.00,50.70,32.46,2,-9.96e+03
853.60,-0.00,400.00,53.35,33.67,2,-9.11e+03
898.22,-0.00,400.00,50.86,33.67,2,-8.21e+03
856.30,-0.00,400.00,45.30,33.67,2,-7.36e+03
762.69,-0.00,400.00,42.46,33.67,2,-6.59e+03
719.23,-0.00,400.00,43.00,33.88,2,-5.87e+03
728.38,-0.00,400.00,41.43,33.88,2,-5.15e+03
701.78,-0.00,400.00,41.03,33.88,2,-4.44e+03
695.01,-0.00,400.00,39.80,33.88,2,-3.75e+03
677.96,-0.00,400.00,80.20,34.07,2,-3.07e+03
1366.14,-0.00,400.00,48.26,34.07,1,-1.71e+03
822.07,-0.00,400.00,80.17,34.07,2,-8.83e+02
1365.62,-0.00,400.00,42.71,34.07,1,4.83e+02
726.25,-0.00,400.00,43.47,34.01,2,1.21e+03
739.18,-0.00,400.00,42.88,34.01,2,1.95e+03
729.14,-0.00,400.00,37.55,34.01,2,2.68e+03
638.51,-0.00,400.00,32.98,34.01,2,3.32e+03
554.76,-0.00,400.00,34.51,33.64,2,3.87e+03
580.49,-0.00,400.00,27.23,33.64,2,4.45e+03
458.04,-0.00,400.00,30.49,33.64,2,4.91e+03
512.87,-0.00,400.00,26.27,33.64,2,5.42e+03
414.70,-0.00,400.00,38.44,31.57,2,5.84e+03
606.81,-0.00,400.00,40.47,31.57,2,6.44e+03
638.86,-0.00,400.00,46.45,31.57,2,7.08e+03
733.26,-0.00,400.00,39.82,31.57,2,7.82e+03
626.15,-0.00,400.00,43.65,31.45,2,8.44e+03
686.38,-0.00,400.00,48.95,31.45,2,9.13e+03
769.72,-0.00,400.00,50.01,31.45,2,9.90e+03
786.38,-0.00,400.00,36.18,31.45,2,1.07e+04
512.61,-0.00,400.00,39.49,28.34,2,1.12e+04
559.50,-0.00,400.00,45.67,28.34,2,1.18e+04
647.06,-0.00,400.00,48.88,28.34,2,1.24e+04
