solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,0.00,0.00,0.00,0.00,0.00,45.14,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,44.15,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,33.45,0.00,1,0.00e+00
0.00,-836.25,0.00,23.25,23.25,0.00,45.23,-25.00,2,-8.36e+02
0.00,0.00,0.00,23.25,23.25,0.00,45.25,0.00,1,-8.36e+02
0.00,0.00,0.00,23.25,23.25,0.00,44.99,0.00,1,-8.36e+02
0.00,0.00,0.00,23.25,23.25,0.00,34.29,0.00,1,-8.36e+02
0.00,0.00,0.00,23.25,23.25,0.00,44.44,0.00,1,-8.36e+02
0.00,0.00,0.00,23.25,23.25,0.00,41.59,0.00,1,-8.36e+02
0.00,899.28,0.00,0.00,0.00,0.00,43.93,21.62,0,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,38.38,0.00,0,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,40.06,0.00,1,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,46.71,0.00,0,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,50.51,0.00,1,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,51.97,0.00,0,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,45.92,0.00,1,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,61.02,0.00,1,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,70.74,0.00,0,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,70.65,0.00,0,6.30e+01
0.00,0.00,0.00,0.00,0.00,0.00,74.36,0.00,0,6.30e+01
0.87,0.00,0.00,0.00,0.00,0.00,76.27,0.02,0,6.39e+01
0.89,0.00,0.00,0.00,0.00,0.00,85.83,0.02,0,6.48e+01
1.00,0.00,0.00,0.00,0.00,0.00,77.71,0.02,0,6.58e+01
0.91,0.00,0.00,0.00,0.00,0.00,83.68,0.02,0,6.67e+01
368.22,0.00,0.00,0.00,0.00,0.00,76.87,8.80,0,4.35e+02
338.25,0.00,0.00,0.00,0.00,0.00,55.29,8.80,0,7.73e+02
243.29,0.00,0.00,0.00,0.00,0.00,31.71,8.80,0,1.02e+03
139.53,0.00,0.00,0.00,0.00,0.00,44.76,8.80,0,1.16e+03
522.80,0.00,0.00,0.00,0.00,0.00,19.69,23.36,1,1.68e+03
0.00,-262.27,0.00,23.25,12.39,10.86,9.76,-13.32,2,1.42e+03
0.00,-130.00,0.00,46.50,24.78,21.72,-0.01,-13.32,2,1.29e+03
-0.00,0.13,0.00,69.75,37.16,32.59,0.48,-13.32,2,1.29e+03
0.00,-5.98,0.00,93.00,48.75,44.25,-0.27,-12.46,2,1.28e+03
-0.00,3.37,0.00,116.25,60.35,55.90,-2.49,-12.46,2,1.28e+03
-0.00,31.04,0.00,139.50,71.94,67.56,-10.99,-12.46,2,1.32e+03
-0.00,136.98,0.00,162.75,83.53,79.22,-7.47,-12.46,2,1.45e+03
-0.00,107.92,0.00,186.00,96.96,89.04,-10.84,-14.45,2,1.56e+03
-0.00,156.60,0.00,209.25,110.40,98.85,-15.30,-14.45,2,1.72e+03
-0.00,221.04,0.00,232.50,123.84,108.66,-16.66,-14.45,2,1.94e+03
-0.00,240.69,0.00,255.75,137.27,118.48,-16.36,-14.45,2,2.18e+03
-0.00,249.03,0.00,279.00,151.43,127.57,-17.89,-15.22,2,2.43e+03
-0.00,272.32,0.00,302.25,165.58,136.67,-19.25,-15.22,2,2.70e+03
-0.00,293.02,0.00,325.50,179.74,145.76,-19.58,-15.22,2,2.99e+03
-0.00,298.04,0.00,348.75,193.90,154.85,-19.66,-15.22,2,3.29e+03
-0.00,307.06,0.00,372.00,208.42,163.58,-19.65,-15.62,2,3.60e+03
-0.00,306.90,0.00,394.86,222.56,172.30,-23.55,-15.62,2,3.90e+03
-90.26,0.00,0.00,399.61,222.15,177.46,-30.82,3.83,2,3.81e+03
-264.34,0.00,0.00,399.94,222.15,177.80,-30.75,8.58,2,3.55e+03
-246.28,0.00,0.00,399.97,222.15,177.82,-31.39,8.01,2,3.30e+03
-252.14,0.00,0.00,399.97,222.15,177.82,-33.09,8.03,2,3.05e+03
-265.85,0.00,0.00,399.97,222.15,177.82,-40.51,8.03,2,2.79e+03
-325.46,0.00,0.00,399.97,222.15,177.82,-30.79,8.03,2,2.46e+03
-237.80,0.00,0.00,399.97,222.15,177.82,-31.42,7.72,2,2.22e+03
-242.66,0.00,0.00,399.97,222.15,177.82,-30.98,7.72,2,1.98e+03
-239.26,0.00,0.00,399.97,222.15,177.82,-40.56,7.72,2,1.74e+03
-313.25,0.00,0.00,399.97,222.15,177.82,-33.43,7.72,2,1.43e+03
-251.95,0.00,0.00,399.97,222.15,177.82,-29.01,7.54,2,1.18e+03
-218.64,0.00,0.00,399.97,222.15,177.82,-24.55,7.54,2,9.57e+02
-185.02,0.00,0.00,399.97,222.15,177.82,-27.67,7.54,2,7.72e+02
-208.54,0.00,0.00,399.97,222.15,177.82,-23.63,7.54,2,5.63e+02
-156.05,0.00,0.00,399.97,222.15,177.82,-19.99,6.60,2,4.07e+02
-132.01,0.00,0.00,399.97,222.15,177.82,-18.71,6.60,2,2.75e+02
-123.56,0.00,0.00,399.97,222.15,177.82,-15.67,6.60,2,1.52e+02
-103.48,0.00,0.00,399.97,222.15,177.82,-15.21,6.60,2,4.81e+01
-89.66,0.00,0.00,399.97,222.15,177.82,-2.86,5.89,2,-4.16e+01
-16.86,0.00,0.00,399.97,222.15,177.82,0.26,5.89,2,-5.84e+01
1.53,-0.00,0.00,399.97,222.15,177.82,38.19,5.89,2,-5.69e+01
225.13,-0.00,0.00,399.97,222.15,177.82,24.43,5.89,2,1.68e+02
35.40,-0.00,0.00,399.97,222.15,177.82,37.13,1.45,2,2.04e+02
70.43,0.00,0.00,399.55,222.15,177.40,59.06,3.79,1,2.74e+02
112.03,0.00,0.00,399.14,222.15,176.99,79.23,3.79,1,3.86e+02
150.29,1039.96,802.14,373.72,208.03,165.69,77.01,27.04,0,2.38e+03
0.49,1042.55,747.93,348.33,193.48,154.85,80.43,23.26,0,4.17e+03
0.52,1189.79,680.21,323.33,177.57,145.76,85.79,23.26,0,6.04e+03
0.55,1269.08,725.54,298.33,161.66,136.67,91.69,23.26,0,8.04e+03
0.59,1356.36,775.43,273.33,145.76,127.57,105.44,23.26,0,1.02e+04
0.00,1559.76,891.72,248.33,129.85,118.48,93.34,23.25,0,1.26e+04
0.00,1318.20,851.95,223.33,114.67,108.66,88.78,23.25,0,1.48e+04
0.00,1253.81,810.33,198.33,99.48,98.85,72.48,23.25,0,1.69e+04
0.00,1023.61,661.55,173.33,84.29,89.04,78.71,23.25,0,1.85e+04
0.00,904.59,925.41,148.33,71.94,76.39,71.53,23.25,0,2.04e+04
0.00,771.10,891.98,123.33,60.35,62.99,66.24,23.25,0,2.20e+04
0.00,714.07,826.01,98.33,48.75,49.58,55.72,23.25,0,2.36e+04
0.00,600.66,694.83,73.33,37.16,36.17,73.56,23.25,0,2.49e+04
0.00,847.44,862.83,48.33,24.78,23.56,69.95,23.25,0,2.66e+04
0.00,805.86,820.48,23.33,12.39,10.94,64.32,23.25,0,2.82e+04
0.00,740.99,654.59,0.00,0.00,0.00,53.06,21.70,0,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,70.18,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,62.14,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,59.19,0.00,0,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,54.77,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,68.92,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,68.30,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,67.70,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,53.02,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,61.90,0.00,1,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,64.70,0.00,0,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,64.70,0.00,0,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,53.90,0.00,0,2.96e+04
0.00,0.00,0.00,0.00,0.00,0.00,64.64,0.00,0,2.96e+04
