solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,0.00,0.00,45.14,0.00,1,0.00e+00
0.00,0.00,0.00,44.15,0.00,1,0.00e+00
0.00,0.00,0.00,33.45,0.00,1,0.00e+00
0.00,0.00,0.00,45.23,0.00,1,0.00e+00
0.00,0.00,0.00,45.25,0.00,1,0.00e+00
0.00,0.00,0.00,44.99,0.00,1,0.00e+00
0.00,0.00,0.00,34.29,0.00,1,0.00e+00
0.00,0.00,0.00,44.44,0.00,1,0.00e+00
0.00,0.00,0.00,41.59,0.00,1,0.00e+00
0.00,0.00,0.00,43.93,0.00,1,0.00e+00
0.00,0.00,0.00,38.38,0.00,1,0.00e+00
0.00,0.00,0.00,40.06,0.00,1,0.00e+00
0.00,0.00,0.00,46.71,0.00,1,0.00e+00
0.00,-1167.75,25.00,50.51,-25.00,2,-1.17e+03
0.00,-0.00,25.00,51.97,0.00,1,-1.17e+03
0.00,-1299.25,50.00,45.92,-25.00,2,-2.47e+03
0.00,-1148.00,75.00,61.02,-25.00,2,-3.62e+03
0.00,-0.00,75.00,70.74,0.00,1,-3.62e+03
0.00,-0.00,75.00,70.65,0.00,1,-3.62e+03
0.00,-0.00,75.00,74.36,0.00,1,-3.62e+03
0.29,1859.00,50.00,76.27,25.01,0,-1.76e+03
0.30,1906.75,25.00,85.83,25.01,0,1.51e+02
0.33,2145.75,0.00,77.71,25.01,0,2.30e+03
0.30,0.00,0.00,83.68,0.01,0,2.30e+03
122.74,0.00,0.00,76.87,2.93,0,2.42e+03
112.75,0.00,0.00,55.29,2.93,0,2.53e+03
81.10,0.00,0.00,31.71,2.93,1,2.61e+03
46.51,0.00,0.00,44.76,2.93,1,2.66e+03
174.27,0.00,0.00,19.69,7.79,1,2.84e+03
76.66,0.00,0.00,9.76,7.79,1,2.91e+03
0.00,-206.00,25.00,-0.01,-21.11,2,2.71e+03
-0.00,0.21,50.00,0.48,-21.11,2,2.71e+03
0.00,-9.99,75.00,-0.27,-20.82,2,2.70e+03
-0.00,5.62,100.00,-2.49,-20.82,2,2.70e+03
-0.00,51.85,125.00,-10.99,-20.82,2,2.75e+03
-0.00,228.83,150.00,-7.47,-20.82,2,2.98e+03
-0.00,160.47,175.00,-10.84,-21.48,2,3.14e+03
-0.00,232.87,200.00,-15.30,-21.48,2,3.38e+03
-0.00,328.68,225.00,-16.66,-21.48,2,3.70e+03
-0.00,357.90,250.00,-16.36,-21.48,2,4.06e+03
-0.00,355.68,275.00,-17.89,-21.74,2,4.42e+03
-0.00,388.94,300.00,-19.25,-21.74,2,4.81e+03
-0.00,418.51,325.00,-19.58,-21.74,2,5.23e+03
-0.00,425.68,350.00,-19.66,-21.74,2,5.65e+03
-0.00,430.02,375.00,-19.65,-21.87,2,6.08e+03
-0.00,429.80,400.00,-23.55,-21.87,2,6.51e+03
-73.65,0.00,400.00,-30.82,6.25,2,6.44e+03
-96.38,0.00,400.00,-30.75,6.25,2,6.34e+03
-86.94,0.00,400.00,-31.39,5.65,2,6.25e+03
-88.75,0.00,400.00,-33.09,5.65,2,6.17e+03
-93.56,0.00,400.00,-40.51,5.65,2,6.07e+03
-114.54,0.00,400.00,-30.79,5.65,2,5.96e+03
-83.86,0.00,400.00,-31.42,5.45,2,5.87e+03
-85.58,0.00,400.00,-30.98,5.45,2,5.79e+03
-84.38,0.00,400.00,-40.56,5.45,2,5.70e+03
-110.47,0.00,400.00,-33.43,5.45,2,5.59e+03
-88.98,0.00,400.00,-29.01,5.32,2,5.50e+03
-77.21,0.00,400.00,-24.55,5.32,2,5.43e+03
-65.34,0.00,400.00,-27.67,5.32,2,5.36e+03
-73.64,0.00,400.00,-23.63,5.32,2,5.29e+03
-55.55,0.00,400.00,-19.99,4.70,2,5.23e+03
-46.99,0.00,400.00,-18.71,4.70,2,5.18e+03
-43.98,0.00,400.00,-15.67,4.70,2,5.14e+03
-36.84,0.00,400.00,-15.21,4.70,2,5.10e+03
-32.16,0.00,400.00,-2.86,4.23,2,5.07e+03
-6.05,0.00,400.00,0.26,4.23,2,5.07e+03
0.55,-0.00,400.00,38.19,4.23,2,5.07e+03
80.75,-0.00,400.00,24.43,4.23,2,5.15e+03
15.45,-0.00,400.00,37.13,1.26,2,5.16e+03
23.48,-0.00,400.00,59.06,1.26,2,5.19e+03
37.34,-0.00,400.00,79.23,1.26,2,5.22e+03
50.10,1980.75,375.00,77.01,26.26,0,7.25e+03
0.16,1925.25,350.00,80.43,25.00,0,9.18e+03
0.17,2010.75,325.00,85.79,25.00,0,1.12e+04
0.18,2144.75,300.00,91.69,25.00,0,1.33e+04
0.20,2292.25,275.00,105.44,25.00,0,1.56e+04
0.00,2636.00,250.00,93.34,25.00,0,1.83e+04
0.00,2333.50,225.00,88.78,25.00,0,2.06e+04
0.00,2219.50,200.00,72.48,25.00,0,2.28e+04
0.00,1812.00,175.00,78.71,25.00,0,2.46e+04
0.00,1967.75,150.00,71.53,25.00,0,2.66e+04
