solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1114.75,0.00,23.25,23.25,0.00,44.29,-25.00,2,-1.11e+03
0.00,-1107.25,0.00,46.50,46.50,0.00,43.40,-25.00,2,-2.22e+03
0.00,-1085.00,0.00,69.75,69.75,0.00,32.92,-25.00,2,-3.31e+03
0.00,-823.00,0.00,93.00,93.00,0.00,44.10,-25.00,2,-4.13e+03
0.00,-1102.50,0.00,116.25,116.25,0.00,44.18,-25.00,2,-5.23e+03
0.00,0.00,0.00,116.25,116.25,0.00,44.27,0.00,1,-5.23e+03
0.00,0.00,0.00,116.25,116.25,0.00,33.86,0.00,1,-5.23e+03
0.00,-846.50,0.00,139.50,139.50,0.00,43.60,-25.00,2,-6.08e+03
0.00,0.00,0.00,139.50,139.50,0.00,40.94,0.00,1,-6.08e+03
0.00,0.00,0.00,139.50,139.50,0.00,43.29,0.00,1,-6.08e+03
0.00,0.00,0.00,139.50,139.50,0.00,37.84,0.00,1,-6.08e+03
0.00,-946.00,0.00,162.75,162.75,0.00,39.65,-25.00,2,-7.02e+03
0.00,0.00,0.00,162.75,162.75,0.00,46.22,0.00,1,-7.02e+03
0.00,0.00,0.00,162.75,162.75,0.00,49.78,0.00,1,-7.02e+03
0.00,0.00,0.00,162.75,162.75,0.00,51.60,0.00,1,-7.02e+03
0.00,0.00,0.00,162.75,162.75,0.00,45.15,0.00,1,-7.02e+03
0.00,-1128.75,0.00,186.00,186.00,0.00,59.51,-25.00,2,-8.15e+03
0.00,1383.61,0.00,161.00,161.00,0.00,69.33,23.25,0,-6.77e+03
0.00,1611.92,0.00,136.00,136.00,0.00,69.00,23.25,0,-5.16e+03
0.00,1604.25,0.00,111.00,111.00,0.00,70.58,23.25,0,-3.55e+03
0.28,1640.99,0.00,86.00,86.00,0.00,71.36,23.26,0,-1.91e+03
0.28,1659.12,0.00,61.00,61.00,0.00,80.96,23.26,0,-2.53e+02
0.32,1882.32,0.00,36.00,36.00,0.00,74.17,23.26,0,1.63e+03
0.29,0.00,0.00,36.00,36.00,0.00,83.68,0.01,1,1.63e+03
122.74,1945.56,0.00,11.00,11.00,0.00,76.87,26.18,0,3.70e+03
112.75,0.00,0.00,11.00,11.00,0.00,55.29,2.93,1,3.81e+03
0.00,-1301.15,0.00,34.25,32.89,1.36,31.71,-23.53,2,2.51e+03
0.00,-746.24,0.00,57.50,54.77,2.73,47.72,-23.53,2,1.76e+03
185.79,1048.95,60.54,32.50,31.14,1.36,41.82,31.04,0,3.06e+03
162.82,919.26,53.05,7.50,7.50,0.00,29.04,31.04,0,4.19e+03
113.06,202.55,0.00,0.00,0.00,0.00,-0.01,14.76,0,4.51e+03
-0.00,0.21,0.00,23.25,19.63,3.62,27.42,-21.11,2,4.51e+03
114.58,500.56,92.33,0.00,0.00,0.00,9.43,29.98,0,5.22e+03
0.00,-196.34,0.00,23.25,19.36,3.89,3.46,-20.82,2,5.02e+03
0.00,-72.04,0.00,46.50,38.73,7.77,-10.06,-20.82,2,4.95e+03
-0.00,209.46,0.00,69.75,58.09,11.66,0.01,-20.82,2,5.16e+03
0.00,-0.21,0.00,93.00,78.07,14.93,-9.03,-21.48,2,5.16e+03
-0.00,193.99,0.00,116.25,98.05,18.20,-16.26,-21.48,2,5.35e+03
-0.00,349.30,0.00,139.50,118.03,21.47,-17.62,-21.48,2,5.70e+03
-0.00,378.52,0.00,162.75,138.01,24.74,-17.34,-21.48,2,6.08e+03
-0.00,376.98,0.00,186.00,158.22,27.78,-19.01,-21.74,2,6.46e+03
-0.00,413.29,0.00,209.25,178.44,30.81,-20.45,-21.74,2,6.87e+03
-0.00,444.60,0.00,232.50,198.66,33.84,-20.76,-21.74,2,7.31e+03
-0.00,451.34,0.00,255.75,218.88,36.87,-20.87,-21.74,2,7.77e+03
-0.00,456.49,0.00,279.00,239.22,39.78,-20.86,-21.87,2,8.22e+03
-0.00,456.27,0.00,302.25,259.56,42.69,-24.97,-21.87,2,8.68e+03
-0.00,546.16,0.00,325.50,279.91,45.59,-32.72,-21.87,2,9.22e+03
-0.00,715.68,0.00,348.75,300.25,48.50,-32.71,-21.87,2,9.94e+03
-0.00,725.27,0.00,372.00,320.87,51.13,-33.35,-22.17,2,1.07e+04
-0.00,739.46,0.00,394.86,341.10,53.76,-35.39,-22.17,2,1.14e+04
-0.00,96.31,0.00,399.61,343.22,56.39,-43.48,-2.72,2,1.15e+04
-87.95,0.00,0.00,399.94,342.80,57.14,-32.84,2.02,2,1.14e+04
-73.92,0.00,0.00,399.97,342.80,57.16,-33.52,2.25,2,1.13e+04
-76.22,0.00,0.00,399.97,342.80,57.16,-32.94,2.27,2,1.13e+04
-74.96,0.00,0.00,399.97,342.80,57.16,-43.55,2.28,2,1.12e+04
-99.11,0.00,0.00,399.97,342.80,57.16,-35.70,2.28,2,1.11e+04
-79.02,0.00,0.00,399.97,342.80,57.16,-30.77,2.21,2,1.10e+04
-68.11,0.00,0.00,399.97,342.80,57.16,-26.00,2.21,2,1.09e+04
-57.55,0.00,0.00,399.97,342.80,57.16,-29.38,2.21,2,1.09e+04
-65.03,0.00,0.00,399.97,342.80,57.16,-24.86,2.21,2,1.08e+04
-47.30,0.00,0.00,399.97,342.80,57.16,-21.05,1.90,2,1.08e+04
-40.05,0.00,0.00,399.97,342.80,57.16,-19.73,1.90,2,1.07e+04
-37.54,0.00,0.00,399.97,342.80,57.16,-16.36,1.90,2,1.07e+04
-31.13,0.00,0.00,399.97,342.80,57.16,-15.95,1.90,2,1.07e+04
-26.58,0.00,0.00,399.97,342.80,57.16,-3.00,1.67,2,1.06e+04
-5.00,0.00,0.00,399.97,342.80,57.16,0.28,1.67,2,1.06e+04
0.47,-0.00,0.00,399.97,342.80,57.16,39.30,1.67,2,1.06e+04
83.09,0.00,0.00,399.55,342.80,56.75,23.91,4.23,1,1.07e+04
0.00,-5.55,0.00,399.94,342.96,56.98,36.17,-0.23,2,1.07e+04
22.87,0.00,0.00,399.52,342.74,56.78,56.75,1.26,1,1.07e+04
35.88,1173.52,145.91,374.11,320.48,53.63,76.18,24.51,0,1.21e+04
48.17,1435.79,335.39,348.72,300.21,48.50,71.11,24.51,0,1.39e+04
0.15,1460.98,192.33,323.72,278.12,45.59,74.94,23.25,0,1.56e+04
0.16,1539.66,202.69,298.72,256.03,42.69,79.83,23.25,0,1.73e+04
0.17,1640.13,215.92,273.72,233.94,39.78,85.52,23.25,0,1.92e+04
0.18,1757.03,231.31,248.72,211.85,36.87,98.88,23.25,0,2.11e+04
0.00,2020.21,278.75,223.72,189.88,33.84,88.06,23.25,0,2.34e+04
0.00,1799.15,248.24,198.72,167.91,30.81,84.23,23.25,0,2.55e+04
0.00,1720.90,237.45,173.72,145.94,27.78,68.29,23.25,0,2.75e+04
0.00,1395.23,192.51,148.72,123.97,24.74,76.86,23.25,0,2.90e+04
0.00,1553.15,233.84,123.72,102.24,21.47,69.89,23.25,0,3.08e+04
0.00,1412.30,212.64,98.72,80.52,18.20,64.28,23.25,0,3.25e+04
0.00,1298.94,195.57,73.72,58.79,14.93,54.26,23.25,0,3.39e+04
0.00,-1356.50,0.00,96.97,82.04,14.93,72.86,-25.00,2,3.26e+04
0.00,1622.55,71.45,71.97,58.09,13.88,68.99,23.25,0,3.43e+04
0.00,0.00,0.00,71.97,58.09,13.88,62.85,0.00,1,3.43e+04
0.00,0.00,0.00,71.97,58.09,13.88,52.42,0.00,1,3.43e+04
0.00,-1310.50,0.00,95.22,81.34,13.88,69.83,-25.00,2,3.30e+04
0.00,1509.90,113.65,70.22,58.09,12.13,61.42,23.25,0,3.46e+04
0.00,0.00,0.00,70.22,58.09,12.13,58.42,0.00,1,3.46e+04
0.00,0.00,0.00,70.22,58.09,12.13,54.13,0.00,1,3.46e+04
0.00,-1353.25,0.00,93.47,81.34,12.13,70.74,-25.00,2,3.32e+04
0.00,1613.98,30.73,68.47,56.81,11.66,69.54,23.25,0,3.49e+04
0.00,0.00,0.00,68.47,56.81,11.66,68.37,0.00,1,3.49e+04
0.00,0.00,0.00,68.47,56.81,11.66,53.44,0.00,1,3.49e+04
0.00,-1336.00,0.00,91.72,80.06,11.66,61.96,-25.00,2,3.36e+04
0.00,0.00,0.00,91.72,80.06,11.66,64.66,0.00,1,3.36e+04
0.00,0.00,0.00,91.72,80.06,11.66,64.75,0.00,1,3.36e+04
0.00,1505.44,0.00,66.72,55.06,11.66,53.99,23.25,0,3.51e+04
0.00,-1349.75,0.00,89.97,78.31,11.66,64.60,-25.00,2,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,64.64,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,67.12,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,54.94,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,63.78,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,67.33,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,67.48,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,62.14,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,57.62,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,67.26,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,68.09,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,66.12,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,67.87,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,67.65,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,74.31,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,74.52,0.00,1,3.37e+04
0.00,0.00,0.00,89.97,78.31,11.66,75.89,0.00,1,3.37e+04
0.89,0.00,0.00,89.97,78.31,11.66,94.75,0.02,1,3.37e+04
1.11,2202.94,0.00,64.97,53.31,11.66,105.99,23.27,0,3.59e+04
1.24,2081.20,383.06,39.97,32.19,7.77,89.59,23.27,0,3.84e+04
1.05,0.00,0.00,39.97,32.19,7.77,76.21,0.02,1,3.84e+04
120.53,0.00,0.00,39.97,32.19,7.77,71.02,3.16,1,3.85e+04
0.00,-1663.17,0.00,63.22,53.97,9.24,51.14,-23.42,2,3.68e+04
0.00,-1197.62,0.00,86.47,75.75,10.71,27.02,-23.42,2,3.56e+04
0.00,-632.77,0.00,109.72,97.53,12.19,48.26,-23.42,2,3.50e+04
198.14,1056.03,66.02,84.72,74.00,10.71,71.11,31.46,0,3.63e+04
291.95,1556.03,97.27,59.72,50.47,9.24,38.43,31.46,0,3.83e+04
0.00,-802.97,0.00,82.97,69.91,13.06,5.49,-20.89,2,3.75e+04
0.00,-114.71,0.00,106.22,89.34,16.88,35.69,-20.89,2,3.74e+04
0.00,-727.64,0.00,129.47,108.30,21.17,51.47,-20.39,2,3.66e+04
237.38,991.36,205.31,104.47,87.59,16.88,7.44,32.47,0,3.81e+04
0.00,-151.69,0.00,127.72,106.55,21.17,-6.63,-20.39,2,3.79e+04
-0.00,135.17,0.00,150.97,125.51,25.46,0.01,-20.39,2,3.80e+04
0.00,-0.21,0.00,174.22,145.14,29.07,-6.96,-21.11,2,3.80e+04
-0.00,146.94,0.00,197.47,164.78,32.69,-16.61,-21.11,2,3.82e+04
-0.00,350.67,0.00,220.72,184.41,36.31,-20.82,-21.11,2,3.85e+04
-0.00,439.55,0.00,243.97,204.05,39.92,-20.88,-21.11,2,3.90e+04
-0.00,449.11,0.00,267.22,224.05,43.17,-20.71,-21.51,2,3.94e+04
-0.00,445.45,0.00,290.47,244.05,46.42,-21.13,-21.51,2,3.99e+04
-0.00,454.48,0.00,313.72,264.06,49.66,-26.33,-21.51,2,4.03e+04
-0.00,566.33,0.00,336.97,284.06,52.91,-20.95,-21.51,2,4.09e+04
-0.00,453.02,0.00,360.22,304.17,56.05,-21.27,-21.62,2,4.14e+04
-0.00,459.94,0.00,383.09,323.90,59.19,-21.54,-21.62,2,4.18e+04
-0.00,300.08,0.00,398.79,336.46,62.33,-30.52,-13.93,2,4.21e+04
-53.38,0.00,0.00,399.89,336.05,63.84,-23.99,1.75,2,4.21e+04
-65.92,0.00,0.00,399.96,336.05,63.92,-26.21,2.75,2,4.20e+04
-74.03,0.00,0.00,399.97,336.05,63.92,-26.84,2.82,2,4.19e+04
-75.96,0.00,0.00,399.97,336.05,63.92,-35.36,2.83,2,4.18e+04
-100.08,0.00,0.00,399.97,336.05,63.92,-23.46,2.83,2,4.17e+04
-65.17,0.00,0.00,399.97,336.05,63.92,-23.59,2.78,2,4.17e+04
-65.53,0.00,0.00,399.97,336.05,63.92,-23.90,2.78,2,4.16e+04
-66.39,0.00,0.00,399.97,336.05,63.92,-33.26,2.78,2,4.15e+04
-92.39,0.00,0.00,399.97,336.05,63.92,-22.66,2.78,2,4.15e+04
-56.22,0.00,0.00,399.97,336.05,63.92,-20.78,2.48,2,4.14e+04
-51.55,0.00,0.00,399.97,336.05,63.92,-20.77,2.48,2,4.13e+04
-51.53,0.00,0.00,399.97,336.05,63.92,-20.85,2.48,2,4.13e+04
-51.73,0.00,0.00,399.97,336.05,63.92,-20.47,2.48,2,4.12e+04
-40.80,0.00,0.00,399.97,336.05,63.92,-20.19,1.99,2,4.12e+04
-40.24,0.00,0.00,399.97,336.05,63.92,-13.13,1.99,2,4.12e+04
-26.17,0.00,0.00,399.97,336.05,63.92,-11.48,1.99,2,4.11e+04
-22.88,0.00,0.00,399.97,336.05,63.92,-7.40,1.99,2,4.11e+04
-14.41,0.00,0.00,399.97,336.05,63.92,-0.01,1.95,2,4.11e+04
-0.02,0.00,0.00,399.97,336.05,63.92,24.07,1.95,2,4.11e+04
46.87,-0.00,0.00,399.97,336.05,63.92,42.72,1.95,2,4.11e+04
102.33,0.00,0.00,399.55,336.05,63.51,29.07,4.79,1,4.12e+04
0.00,-4.59,0.00,399.94,336.19,63.75,40.87,-0.16,2,4.12e+04
28.87,0.00,0.00,399.52,336.05,63.48,74.62,1.41,1,4.13e+04
