soc,lmp,a,total_rwd
400.00,435.84,2,1.65e+05
400.00,411.81,2,1.65e+05
400.00,389.12,2,1.65e+05
400.00,367.88,2,1.65e+05
400.00,348.16,2,1.65e+05
400.00,330.05,2,1.65e+05
400.00,313.64,2,1.65e+05
400.00,298.99,2,1.65e+05
400.00,286.16,2,1.65e+05
400.00,275.21,2,1.65e+05
400.00,266.19,2,1.65e+05
400.00,259.13,2,1.65e+05
400.00,254.06,2,1.65e+05
400.00,251.02,2,1.65e+05
400.00,250.00,2,1.65e+05
400.00,251.02,2,1.65e+05
400.00,254.06,2,1.65e+05
400.00,259.13,2,1.65e+05
400.00,266.19,2,1.65e+05
400.00,275.21,2,1.65e+05
400.00,286.16,2,1.65e+05
400.00,298.99,2,1.65e+05
400.00,313.64,2,1.65e+05
400.00,330.05,2,1.65e+05
400.00,348.16,2,1.65e+05
400.00,367.88,2,1.65e+05
400.00,389.12,2,1.65e+05
400.00,411.81,2,1.65e+05
400.00,435.84,2,1.65e+05
400.00,461.10,2,1.65e+05
400.00,487.50,2,1.65e+05
400.00,514.91,2,1.65e+05
400.00,543.23,2,1.65e+05
400.00,572.32,2,1.65e+05
400.00,602.06,2,1.65e+05
400.00,632.33,2,1.65e+05
400.00,663.00,2,1.65e+05
400.00,693.93,2,1.65e+05
400.00,725.00,2,1.65e+05
400.00,756.07,2,1.65e+05
400.00,787.00,2,1.65e+05
400.00,817.67,2,1.65e+05
400.00,847.94,2,1.65e+05
400.00,877.68,2,1.65e+05
400.00,906.77,2,1.65e+05
400.00,935.09,2,1.65e+05
400.00,962.50,2,1.65e+05
400.00,988.90,1,1.65e+05
400.00,1014.16,1,1.65e+05
400.00,1038.19,1,1.65e+05
400.00,1060.88,1,1.65e+05
400.00,1082.12,1,1.65e+05
400.00,1101.84,1,1.65e+05
400.00,1119.95,1,1.65e+05
400.00,1136.36,1,1.65e+05
400.00,1151.01,1,1.65e+05
400.00,1163.84,1,1.65e+05
400.00,1174.79,1,1.65e+05
400.00,1183.81,1,1.65e+05
400.00,1190.87,1,1.65e+05
350.00,1195.94,0,1.64e+05
400.00,1198.98,2,1.64e+05
350.00,1200.00,0,1.65e+05
300.00,1198.98,0,1.66e+05
250.00,1195.94,0,1.69e+05
200.00,1190.87,0,1.73e+05
150.00,1183.81,0,1.78e+05
200.00,1174.79,2,1.78e+05
150.00,1163.84,0,1.85e+05
100.00,1151.01,0,1.93e+05
100.00,1136.36,1,1.93e+05
100.00,1119.95,1,1.93e+05
100.00,1101.84,1,1.93e+05
100.00,1082.12,1,1.93e+05
100.00,1060.88,1,1.93e+05
150.00,1038.19,2,1.93e+05
200.00,1014.16,2,1.93e+05
250.00,988.90,2,1.93e+05
300.00,962.50,2,1.93e+05
350.00,935.09,2,1.93e+05
400.00,906.77,2,1.93e+05
400.00,877.68,2,1.93e+05
400.00,847.94,2,1.93e+05
400.00,817.67,2,1.93e+05
400.00,787.00,2,1.93e+05
400.00,756.07,2,1.93e+05
400.00,725.00,2,1.93e+05
400.00,693.93,2,1.93e+05
400.00,663.00,2,1.93e+05
400.00,632.33,2,1.93e+05
400.00,602.06,2,1.93e+05
400.00,572.32,2,1.93e+05
400.00,543.23,2,1.93e+05
400.00,514.91,2,1.93e+05
400.00,487.50,2,1.93e+05
400.00,461.10,2,1.93e+05
400.00,435.84,2,1.93e+05
400.00,411.81,2,1.93e+05
400.00,389.12,2,1.93e+05
400.00,367.88,2,1.93e+05
400.00,348.16,2,1.93e+05
400.00,330.05,2,1.93e+05
400.00,313.64,2,1.93e+05
50.00,756.07,2,1.93e+05
100.00,787.00,2,1.93e+05
150.00,817.67,2,1.93e+05
200.00,847.94,2,1.93e+05
250.00,877.68,2,1.93e+05
300.00,906.77,2,1.93e+05
250.00,935.09,0,2.02e+05
300.00,962.50,2,2.02e+05
250.00,988.90,0,2.12e+05
300.00,1014.16,2,2.12e+05
250.00,1038.19,0,2.23e+05
300.00,1060.88,2,2.23e+05
250.00,1082.12,0,2.36e+05
300.00,1101.84,2,2.36e+05
250.00,1119.95,0,2.48e+05
300.00,1136.36,2,2.48e+05
250.00,1151.01,0,2.61e+05
300.00,1163.84,2,2.61e+05
250.00,1174.79,0,2.73e+05
300.00,1183.81,2,2.73e+05
250.00,1190.87,0,2.82e+05
200.00,1195.94,0,2.90e+05
250.00,1198.98,2,2.90e+05
200.00,1200.00,0,2.96e+05
250.00,1198.98,2,2.96e+05
200.00,1195.94,0,3.00e+05
150.00,1190.87,0,3.02e+05
100.00,1183.81,0,3.03e+05
100.00,1174.79,1,3.03e+05
100.00,1163.84,1,3.03e+05
100.00,1151.01,1,3.03e+05
100.00,1136.36,1,3.03e+05
100.00,1119.95,1,3.03e+05
100.00,1101.84,1,3.03e+05
100.00,1082.12,1,3.03e+05
100.00,1060.88,1,3.03e+05
150.00,1038.19,2,3.03e+05
200.00,1014.16,2,3.03e+05
250.00,988.90,2,3.03e+05
300.00,962.50,2,3.03e+05
350.00,935.09,2,3.03e+05
400.00,906.77,2,3.03e+05
400.00,877.68,2,3.03e+05
400.00,847.94,2,3.03e+05
400.00,817.67,2,3.03e+05
400.00,787.00,2,3.03e+05
400.00,756.07,2,3.03e+05
400.00,725.00,2,3.03e+05
400.00,693.93,2,3.03e+05
400.00,663.00,2,3.03e+05
400.00,632.33,2,3.03e+05
400.00,602.06,2,3.03e+05
400.00,572.32,2,3.03e+05
400.00,543.23,2,3.03e+05
400.00,514.91,2,3.03e+05
400.00,487.50,2,3.03e+05
400.00,461.10,2,3.03e+05
400.00,435.84,2,3.03e+05
400.00,411.81,2,3.03e+05
400.00,389.12,2,3.03e+05
400.00,367.88,2,3.03e+05
400.00,348.16,2,3.03e+05
400.00,330.05,2,3.03e+05
400.00,313.64,2,3.03e+05
400.00,298.99,2,3.03e+05
400.00,286.16,2,3.03e+05
400.00,275.21,2,3.03e+05
400.00,266.19,2,3.03e+05
400.00,259.13,2,3.03e+05
400.00,254.06,2,3.03e+05
400.00,251.02,2,3.03e+05
400.00,250.00,2,3.03e+05
400.00,251.02,2,3.03e+05
400.00,254.06,2,3.03e+05
400.00,259.13,2,3.03e+05
400.00,266.19,2,3.03e+05
400.00,275.21,2,3.03e+05
400.00,286.16,2,3.03e+05
400.00,298.99,2,3.03e+05
400.00,313.64,2,3.03e+05
400.00,330.05,2,3.03e+05
400.00,348.16,2,3.03e+05
400.00,367.88,2,3.03e+05
400.00,389.12,2,3.03e+05
400.00,411.81,2,3.03e+05
400.00,435.84,2,3.03e+05
400.00,461.10,2,3.03e+05
400.00,487.50,2,3.03e+05
400.00,514.91,2,3.03e+05
400.00,543.23,2,3.03e+05
400.00,572.32,2,3.03e+05
400.00,602.06,2,3.03e+05
400.00,632.33,2,3.03e+05
400.00,663.00,2,3.03e+05
400.00,693.93,2,3.03e+05
400.00,725.00,2,3.03e+05
400.00,756.07,2,3.03e+05
400.00,787.00,2,3.03e+05
400.00,817.67,2,3.03e+05
400.00,847.94,2,3.03e+05
400.00,877.68,2,3.03e+05
400.00,906.77,2,3.03e+05
400.00,935.09,2,3.03e+05
400.00,962.50,2,3.03e+05
400.00,988.90,1,3.03e+05
400.00,1014.16,1,3.03e+05
400.00,1038.19,1,3.03e+05
400.00,1060.88,1,3.03e+05
400.00,1082.12,1,3.03e+05
400.00,1101.84,1,3.03e+05
400.00,1119.95,1,3.03e+05
400.00,1136.36,1,3.03e+05
400.00,1151.01,1,3.03e+05
400.00,1163.84,1,3.03e+05
400.00,1174.79,1,3.03e+05
400.00,1183.81,1,3.03e+05
400.00,1190.87,1,3.03e+05
350.00,1195.94,0,3.03e+05
400.00,1198.98,2,3.03e+05
350.00,1200.00,0,3.03e+05
300.00,1198.98,0,3.10e+05
250.00,1195.94,0,3.18e+05
200.00,1190.87,0,3.27e+05
250.00,1183.81,2,3.27e+05
200.00,1174.79,0,3.36e+05
250.00,1163.84,2,3.36e+05
200.00,1151.01,0,3.47e+05
150.00,1136.36,0,3.57e+05
200.00,1119.95,2,3.57e+05
250.00,1101.84,2,3.57e+05
250.00,1082.12,1,3.57e+05
300.00,1060.88,2,3.57e+05
300.00,1038.19,1,3.57e+05
350.00,1014.16,2,3.57e+05
400.00,988.90,2,3.57e+05
400.00,962.50,1,3.57e+05
400.00,935.09,2,3.57e+05
400.00,906.77,2,3.57e+05
400.00,877.68,2,3.57e+05
400.00,847.94,2,3.57e+05
400.00,817.67,2,3.57e+05
400.00,787.00,2,3.57e+05
400.00,756.07,2,3.57e+05
400.00,725.00,2,3.57e+05
400.00,693.93,2,3.57e+05
400.00,663.00,2,3.57e+05
400.00,632.33,2,3.57e+05
400.00,602.06,2,3.57e+05
400.00,572.32,2,3.57e+05
400.00,543.23,2,3.57e+05
400.00,514.91,2,3.57e+05
400.00,487.50,2,3.57e+05
400.00,461.10,2,3.57e+05
400.00,435.84,2,3.57e+05
400.00,411.81,2,3.57e+05
400.00,389.12,2,3.57e+05
400.00,367.88,2,3.57e+05
400.00,348.16,2,3.57e+05
400.00,330.05,2,3.57e+05
400.00,313.64,2,3.57e+05
400.00,298.99,2,3.57e+05
400.00,286.16,2,3.57e+05
400.00,275.21,2,3.57e+05
400.00,266.19,2,3.57e+05
400.00,259.13,2,3.57e+05
400.00,254.06,2,3.57e+05
400.00,251.02,2,3.57e+05
400.00,250.00,2,3.57e+05
400.00,251.02,2,3.57e+05
400.00,254.06,2,3.57e+05
400.00,259.13,2,3.57e+05
400.00,266.19,2,3.57e+05
400.00,275.21,2,3.57e+05
400.00,286.16,2,3.57e+05
400.00,298.99,2,3.57e+05
400.00,313.64,2,3.57e+05
400.00,330.05,2,3.57e+05
400.00,348.16,2,3.57e+05
400.00,367.88,2,3.57e+05
400.00,389.12,2,3.57e+05
400.00,411.81,2,3.57e+05
400.00,435.84,2,3.57e+05
400.00,461.10,2,3.57e+05
400.00,487.50,2,3.57e+05
400.00,514.91,2,3.57e+05
400.00,543.23,2,3.57e+05
400.00,572.32,2,3.57e+05
400.00,602.06,2,3.57e+05
400.00,632.33,2,3.57e+05
400.00,663.00,2,3.57e+05
400.00,693.93,2,3.57e+05
400.00,725.00,2,3.57e+05
400.00,756.07,2,3.57e+05
400.00,787.00,2,3.57e+05
400.00,817.67,2,3.57e+05
400.00,847.94,2,3.57e+05
400.00,877.68,2,3.57e+05
400.00,906.77,2,3.57e+05
400.00,935.09,2,3.57e+05
400.00,962.50,2,3.57e+05
400.00,988.90,1,3.57e+05
400.00,1014.16,1,3.57e+05
400.00,1038.19,1,3.57e+05
400.00,1060.88,1,3.57e+05
400.00,1082.12,1,3.57e+05
400.00,1101.84,1,3.57e+05
400.00,1119.95,1,3.57e+05
400.00,1136.36,1,3.57e+05
400.00,1151.01,1,3.57e+05
400.00,1163.84,1,3.57e+05
400.00,1174.79,1,3.57e+05
400.00,1183.81,1,3.57e+05
400.00,1190.87,1,3.57e+05
350.00,1195.94,0,3.57e+05
400.00,1198.98,2,3.57e+05
350.00,1200.00,0,3.57e+05
300.00,1198.98,0,3.59e+05
250.00,1195.94,0,3.62e+05
200.00,1190.87,0,3.66e+05
150.00,1183.81,0,3.71e+05
200.00,1174.79,2,3.71e+05
150.00,1163.84,0,3.78e+05
100.00,1151.01,0,3.85e+05
100.00,1136.36,1,3.85e+05
100.00,1119.95,1,3.85e+05
100.00,1101.84,1,3.85e+05
100.00,1082.12,1,3.85e+05
100.00,1060.88,1,3.85e+05
150.00,1038.19,2,3.85e+05
200.00,1014.16,2,3.85e+05
250.00,988.90,2,3.85e+05
300.00,962.50,2,3.85e+05
350.00,935.09,2,3.85e+05
400.00,906.77,2,3.85e+05
400.00,877.68,2,3.85e+05
400.00,847.94,2,3.85e+05
400.00,817.67,2,3.85e+05
400.00,787.00,2,3.85e+05
400.00,756.07,2,3.85e+05
400.00,725.00,2,3.85e+05
400.00,693.93,2,3.85e+05
400.00,663.00,2,3.85e+05
400.00,632.33,2,3.85e+05
400.00,602.06,2,3.85e+05
400.00,572.32,2,3.85e+05
400.00,543.23,2,3.85e+05
400.00,514.91,2,3.85e+05
400.00,487.50,2,3.85e+05
400.00,461.10,2,3.85e+05
400.00,435.84,2,3.85e+05
400.00,411.81,2,3.85e+05
400.00,389.12,2,3.85e+05
400.00,367.88,2,3.85e+05
400.00,348.16,2,3.85e+05
400.00,330.05,2,3.85e+05
400.00,313.64,2,3.85e+05
50.00,756.07,2,3.85e+05
100.00,787.00,2,3.85e+05
150.00,817.67,2,3.85e+05
200.00,847.94,2,3.85e+05
250.00,877.68,2,3.85e+05
300.00,906.77,2,3.85e+05
250.00,935.09,0,3.95e+05
300.00,962.50,2,3.95e+05
250.00,988.90,0,4.05e+05
300.00,1014.16,2,4.05e+05
250.00,1038.19,0,4.16e+05
300.00,1060.88,2,4.16e+05
250.00,1082.12,0,4.28e+05
300.00,1101.84,2,4.28e+05
250.00,1119.95,0,4.41e+05
300.00,1136.36,2,4.41e+05
250.00,1151.01,0,4.54e+05
300.00,1163.84,2,4.54e+05
250.00,1174.79,0,4.65e+05
300.00,1183.81,2,4.65e+05
250.00,1190.87,0,4.75e+05
200.00,1195.94,0,4.83e+05
250.00,1198.98,2,4.83e+05
200.00,1200.00,0,4.89e+05
250.00,1198.98,2,4.89e+05
200.00,1195.94,0,4.93e+05
150.00,1190.87,0,4.95e+05
100.00,1183.81,0,4.96e+05
100.00,1174.79,1,4.96e+05
100.00,1163.84,1,4.96e+05
100.00,1151.01,1,4.96e+05
100.00,1136.36,1,4.96e+05
100.00,1119.95,1,4.96e+05
100.00,1101.84,1,4.96e+05
100.00,1082.12,1,4.96e+05
100.00,1060.88,1,4.96e+05
150.00,1038.19,2,4.96e+05
200.00,1014.16,2,4.96e+05
250.00,988.90,2,4.96e+05
300.00,962.50,2,4.96e+05
350.00,935.09,2,4.96e+05
400.00,906.77,2,4.96e+05
400.00,877.68,2,4.96e+05
400.00,847.94,2,4.96e+05
400.00,817.67,2,4.96e+05
400.00,787.00,2,4.96e+05
400.00,756.07,2,4.96e+05
400.00,725.00,2,4.96e+05
400.00,693.93,2,4.96e+05
400.00,663.00,2,4.96e+05
400.00,632.33,2,4.96e+05
400.00,602.06,2,4.96e+05
400.00,572.32,2,4.96e+05
400.00,543.23,2,4.96e+05
400.00,514.91,2,4.96e+05
400.00,487.50,2,4.96e+05
400.00,461.10,2,4.96e+05
400.00,435.84,2,4.96e+05
400.00,411.81,2,4.96e+05
400.00,389.12,2,4.96e+05
400.00,367.88,2,4.96e+05
400.00,348.16,2,4.96e+05
400.00,330.05,2,4.96e+05
400.00,313.64,2,4.96e+05
400.00,298.99,2,4.96e+05
400.00,286.16,2,4.96e+05
400.00,275.21,2,4.96e+05
400.00,266.19,2,4.96e+05
400.00,259.13,2,4.96e+05
400.00,254.06,2,4.96e+05
400.00,251.02,2,4.96e+05
400.00,250.00,2,4.96e+05
400.00,251.02,2,4.96e+05
400.00,254.06,2,4.96e+05
400.00,259.13,2,4.96e+05
400.00,266.19,2,4.96e+05
400.00,275.21,2,4.96e+05
400.00,286.16,2,4.96e+05
400.00,298.99,2,4.96e+05
400.00,313.64,2,4.96e+05
400.00,330.05,2,4.96e+05
400.00,348.16,2,4.96e+05
400.00,367.88,2,4.96e+05
400.00,389.12,2,4.96e+05
400.00,411.81,2,4.96e+05
400.00,435.84,2,4.96e+05
400.00,461.10,2,4.96e+05
400.00,487.50,2,4.96e+05
400.00,514.91,2,4.96e+05
400.00,543.23,2,4.96e+05
400.00,572.32,2,4.96e+05
400.00,602.06,2,4.96e+05
400.00,632.33,2,4.96e+05
400.00,663.00,2,4.96e+05
400.00,693.93,2,4.96e+05
400.00,725.00,2,4.96e+05
400.00,756.07,2,4.96e+05
400.00,787.00,2,4.96e+05
400.00,817.67,2,4.96e+05
400.00,847.94,2,4.96e+05
400.00,877.68,2,4.96e+05
400.00,906.77,2,4.96e+05
400.00,935.09,2,4.96e+05
400.00,962.50,2,4.96e+05
400.00,988.90,1,4.96e+05
400.00,1014.16,1,4.96e+05
400.00,1038.19,1,4.96e+05
400.00,1060.88,1,4.96e+05
400.00,1082.12,1,4.96e+05
400.00,1101.84,1,4.96e+05
400.00,1119.95,1,4.96e+05
400.00,1136.36,1,4.96e+05
400.00,1151.01,1,4.96e+05
400.00,1163.84,1,4.96e+05
400.00,1174.79,1,4.96e+05
400.00,1183.81,1,4.96e+05
400.00,1190.87,1,4.96e+05
350.00,1195.94,0,4.95e+05
400.00,1198.98,2,4.95e+05
350.00,1200.00,0,4.95e+05
300.00,1198.98,0,5.02e+05
250.00,1195.94,0,5.10e+05
200.00,1190.87,0,5.19e+05
250.00,1183.81,2,5.19e+05
200.00,1174.79,0,5.29e+05
250.00,1163.84,2,5.29e+05
200.00,1151.01,0,5.39e+05
150.00,1136.36,0,5.50e+05
200.00,1119.95,2,5.50e+05
250.00,1101.84,2,5.50e+05
250.00,1082.12,1,5.50e+05
300.00,1060.88,2,5.50e+05
300.00,1038.19,1,5.50e+05
350.00,1014.16,2,5.50e+05
400.00,988.90,2,5.50e+05
400.00,962.50,1,5.50e+05
400.00,935.09,2,5.50e+05
400.00,906.77,2,5.50e+05
400.00,877.68,2,5.50e+05
400.00,847.94,2,5.50e+05
400.00,817.67,2,5.50e+05
400.00,787.00,2,5.50e+05
400.00,756.07,2,5.50e+05
400.00,725.00,2,5.50e+05
400.00,693.93,2,5.50e+05
400.00,663.00,2,5.50e+05
400.00,632.33,2,5.50e+05
400.00,602.06,2,5.50e+05
400.00,572.32,2,5.50e+05
400.00,543.23,2,5.50e+05
400.00,514.91,2,5.50e+05
400.00,487.50,2,5.50e+05
400.00,461.10,2,5.50e+05
400.00,435.84,2,5.50e+05
400.00,411.81,2,5.50e+05
400.00,389.12,2,5.50e+05
400.00,367.88,2,5.50e+05
400.00,348.16,2,5.50e+05
400.00,330.05,2,5.50e+05
400.00,313.64,2,5.50e+05
400.00,298.99,2,5.50e+05
400.00,286.16,2,5.50e+05
400.00,275.21,2,5.50e+05
400.00,266.19,2,5.50e+05
400.00,259.13,2,5.50e+05
400.00,254.06,2,5.50e+05
400.00,251.02,2,5.50e+05
400.00,250.00,2,5.50e+05
400.00,251.02,2,5.50e+05
400.00,254.06,2,5.50e+05
400.00,259.13,2,5.50e+05
400.00,266.19,2,5.50e+05
400.00,275.21,2,5.50e+05
400.00,286.16,2,5.50e+05
400.00,298.99,2,5.50e+05
400.00,313.64,2,5.50e+05
400.00,330.05,2,5.50e+05
400.00,348.16,2,5.50e+05
400.00,367.88,2,5.50e+05
400.00,389.12,2,5.50e+05
400.00,411.81,2,5.50e+05
400.00,435.84,2,5.50e+05
400.00,461.10,2,5.50e+05
400.00,487.50,2,5.50e+05
400.00,514.91,2,5.50e+05
400.00,543.23,2,5.50e+05
400.00,572.32,2,5.50e+05
400.00,602.06,2,5.50e+05
400.00,632.33,2,5.50e+05
400.00,663.00,2,5.50e+05
400.00,693.93,2,5.50e+05
400.00,725.00,2,5.50e+05
400.00,756.07,2,5.50e+05
400.00,787.00,2,5.50e+05
400.00,817.67,2,5.50e+05
400.00,847.94,2,5.50e+05
400.00,877.68,2,5.50e+05
400.00,906.77,2,5.50e+05
400.00,935.09,2,5.50e+05
400.00,962.50,2,5.50e+05
400.00,988.90,1,5.50e+05
400.00,1014.16,1,5.50e+05
400.00,1038.19,1,5.50e+05
400.00,1060.88,1,5.50e+05
400.00,1082.12,1,5.50e+05
400.00,1101.84,1,5.50e+05
400.00,1119.95,1,5.50e+05
400.00,1136.36,1,5.50e+05
400.00,1151.01,1,5.50e+05
400.00,1163.84,1,5.50e+05
400.00,1174.79,1,5.50e+05
400.00,1183.81,1,5.50e+05
400.00,1190.87,1,5.50e+05
350.00,1195.94,0,5.50e+05
400.00,1198.98,2,5.50e+05
350.00,1200.00,0,5.50e+05
300.00,1198.98,0,5.51e+05
250.00,1195.94,0,5.55e+05
200.00,1190.87,0,5.58e+05
150.00,1183.81,0,5.64e+05
200.00,1174.79,2,5.64e+05
150.00,1163.84,0,5.71e+05
100.00,1151.01,0,5.78e+05
100.00,1136.36,1,5.78e+05
100.00,1119.95,1,5.78e+05
100.00,1101.84,1,5.78e+05
100.00,1082.12,1,5.78e+05
100.00,1060.88,1,5.78e+05
150.00,1038.19,2,5.78e+05
200.00,1014.16,2,5.78e+05
250.00,988.90,2,5.78e+05
300.00,962.50,2,5.78e+05
350.00,935.09,2,5.78e+05
400.00,906.77,2,5.78e+05
400.00,877.68,2,5.78e+05
400.00,847.94,2,5.78e+05
400.00,817.67,2,5.78e+05
400.00,787.00,2,5.78e+05
400.00,756.07,2,5.78e+05
400.00,725.00,2,5.78e+05
400.00,693.93,2,5.78e+05
400.00,663.00,2,5.78e+05
400.00,632.33,2,5.78e+05
400.00,602.06,2,5.78e+05
400.00,572.32,2,5.78e+05
400.00,543.23,2,5.78e+05
400.00,514.91,2,5.78e+05
400.00,487.50,2,5.78e+05
400.00,461.10,2,5.78e+05
400.00,435.84,2,5.78e+05
400.00,411.81,2,5.78e+05
400.00,389.12,2,5.78e+05
400.00,367.88,2,5.78e+05
400.00,348.16,2,5.78e+05
400.00,330.05,2,5.78e+05
400.00,313.64,2,5.78e+05
50.00,756.07,2,5.78e+05
100.00,787.00,2,5.78e+05
150.00,817.67,2,5.78e+05
200.00,847.94,2,5.78e+05
250.00,877.68,2,5.78e+05
300.00,906.77,2,5.78e+05
250.00,935.09,0,5.87e+05
300.00,962.50,2,5.87e+05
250.00,988.90,0,5.98e+05
300.00,1014.16,2,5.98e+05
250.00,1038.19,0,6.09e+05
300.00,1060.88,2,6.09e+05
250.00,1082.12,0,6.21e+05
300.00,1101.84,2,6.21e+05
250.00,1119.95,0,6.34e+05
300.00,1136.36,2,6.34e+05
250.00,1151.01,0,6.47e+05
300.00,1163.84,2,6.47e+05
250.00,1174.79,0,6.58e+05
300.00,1183.81,2,6.58e+05
250.00,1190.87,0,6.68e+05
200.00,1195.94,0,6.75e+05
250.00,1198.98,2,6.75e+05
200.00,1200.00,0,6.81e+05
250.00,1198.98,2,6.81e+05
200.00,1195.94,0,6.85e+05
150.00,1190.87,0,6.88e+05
100.00,1183.81,0,6.88e+05
100.00,1174.79,1,6.88e+05
100.00,1163.84,1,6.88e+05
100.00,1151.01,1,6.88e+05
100.00,1136.36,1,6.88e+05
100.00,1119.95,1,6.88e+05
100.00,1101.84,1,6.88e+05
100.00,1082.12,1,6.88e+05
100.00,1060.88,1,6.88e+05
