soc,lmp,a,total_rwd
400.00,435.84,1,1.34e+05
400.00,411.81,1,1.34e+05
400.00,389.12,1,1.34e+05
400.00,367.88,1,1.34e+05
400.00,348.16,1,1.34e+05
400.00,330.05,1,1.34e+05
400.00,313.64,1,1.34e+05
400.00,298.99,1,1.34e+05
400.00,286.16,1,1.34e+05
400.00,275.21,1,1.34e+05
400.00,266.19,1,1.34e+05
400.00,259.13,1,1.34e+05
400.00,254.06,1,1.34e+05
400.00,251.02,1,1.34e+05
400.00,250.00,1,1.34e+05
400.00,251.02,1,1.34e+05
400.00,254.06,1,1.34e+05
400.00,259.13,1,1.34e+05
400.00,266.19,1,1.34e+05
400.00,275.21,1,1.34e+05
400.00,286.16,1,1.34e+05
400.00,298.99,1,1.34e+05
400.00,313.64,1,1.34e+05
400.00,330.05,1,1.34e+05
400.00,348.16,1,1.34e+05
400.00,367.88,1,1.34e+05
400.00,389.12,1,1.34e+05
400.00,411.81,1,1.34e+05
400.00,435.84,1,1.34e+05
400.00,461.10,1,1.34e+05
400.00,487.50,1,1.34e+05
400.00,514.91,1,1.34e+05
400.00,543.23,1,1.34e+05
400.00,572.32,2,1.34e+05
400.00,602.06,2,1.34e+05
400.00,632.33,2,1.34e+05
400.00,663.00,2,1.34e+05
400.00,693.93,2,1.34e+05
400.00,725.00,2,1.34e+05
400.00,756.07,2,1.34e+05
400.00,787.00,2,1.34e+05
400.00,817.67,2,1.34e+05
400.00,847.94,2,1.34e+05
400.00,877.68,2,1.34e+05
400.00,906.77,2,1.34e+05
400.00,935.09,2,1.34e+05
400.00,962.50,2,1.34e+05
400.00,988.90,2,1.34e+05
400.00,1014.16,2,1.34e+05
400.00,1038.19,2,1.34e+05
400.00,1060.88,2,1.34e+05
400.00,1082.12,2,1.34e+05
400.00,1101.84,2,1.34e+05
400.00,1119.95,2,1.34e+05
400.00,1136.36,2,1.34e+05
400.00,1151.01,2,1.34e+05
400.00,1163.84,2,1.34e+05
400.00,1174.79,2,1.34e+05
400.00,1183.81,2,1.34e+05
400.00,1190.87,2,1.34e+05
400.00,1195.94,2,1.34e+05
400.00,1198.98,2,1.34e+05
400.00,1200.00,2,1.34e+05
400.00,1198.98,2,1.34e+05
400.00,1195.94,2,1.34e+05
400.00,1190.87,2,1.34e+05
400.00,1183.81,2,1.34e+05
400.00,1174.79,2,1.34e+05
400.00,1163.84,2,1.34e+05
400.00,1151.01,2,1.34e+05
400.00,1136.36,2,1.34e+05
400.00,1119.95,2,1.34e+05
400.00,1101.84,2,1.34e+05
400.00,1082.12,1,1.34e+05
400.00,1060.88,1,1.34e+05
400.00,1038.19,1,1.34e+05
400.00,1014.16,1,1.34e+05
400.00,988.90,1,1.34e+05
400.00,962.50,1,1.34e+05
400.00,935.09,1,1.34e+05
400.00,906.77,1,1.34e+05
400.00,877.68,1,1.34e+05
400.00,847.94,1,1.34e+05
400.00,817.67,1,1.34e+05
400.00,787.00,1,1.34e+05
400.00,756.07,1,1.34e+05
400.00,725.00,1,1.34e+05
400.00,693.93,1,1.34e+05
400.00,663.00,1,1.34e+05
400.00,632.33,1,1.34e+05
400.00,602.06,1,1.34e+05
400.00,572.32,1,1.34e+05
400.00,543.23,1,1.34e+05
400.00,514.91,1,1.34e+05
400.00,487.50,1,1.34e+05
400.00,461.10,1,1.34e+05
400.00,435.84,1,1.34e+05
400.00,411.81,1,1.34e+05
400.00,389.12,1,1.34e+05
400.00,367.88,1,1.34e+05
400.00,348.16,1,1.34e+05
400.00,330.05,1,1.34e+05
400.00,313.64,1,1.34e+05
50.00,756.07,2,1.34e+05
100.00,787.00,2,1.34e+05
150.00,817.67,2,1.34e+05
200.00,847.94,2,1.34e+05
250.00,877.68,2,1.34e+05
300.00,906.77,2,1.34e+05
350.00,935.09,2,1.34e+05
400.00,962.50,2,1.34e+05
400.00,988.90,2,1.34e+05
400.00,1014.16,2,1.34e+05
400.00,1038.19,2,1.34e+05
400.00,1060.88,2,1.34e+05
400.00,1082.12,2,1.34e+05
400.00,1101.84,2,1.34e+05
350.00,1119.95,0,1.53e+05
300.00,1136.36,0,1.71e+05
250.00,1151.01,0,1.89e+05
300.00,1163.84,2,1.89e+05
250.00,1174.79,0,2.06e+05
300.00,1183.81,2,2.06e+05
250.00,1190.87,0,2.23e+05
300.00,1195.94,2,2.23e+05
250.00,1198.98,0,2.39e+05
300.00,1200.00,2,2.39e+05
250.00,1198.98,0,2.53e+05
300.00,1195.94,2,2.53e+05
250.00,1190.87,0,2.66e+05
200.00,1183.81,0,2.68e+05
250.00,1174.79,2,2.68e+05
300.00,1163.84,2,2.68e+05
350.00,1151.01,2,2.68e+05
400.00,1136.36,2,2.68e+05
400.00,1119.95,2,2.68e+05
400.00,1101.84,2,2.68e+05
400.00,1082.12,1,2.68e+05
400.00,1060.88,1,2.68e+05
400.00,1038.19,1,2.68e+05
400.00,1014.16,1,2.68e+05
400.00,988.90,1,2.68e+05
400.00,962.50,1,2.68e+05
400.00,935.09,1,2.68e+05
400.00,906.77,1,2.68e+05
400.00,877.68,1,2.68e+05
400.00,847.94,1,2.68e+05
400.00,817.67,1,2.68e+05
400.00,787.00,1,2.68e+05
400.00,756.07,1,2.68e+05
400.00,725.00,1,2.68e+05
400.00,693.93,1,2.68e+05
400.00,663.00,1,2.68e+05
400.00,632.33,1,2.68e+05
400.00,602.06,1,2.68e+05
400.00,572.32,1,2.68e+05
400.00,543.23,1,2.68e+05
400.00,514.91,1,2.68e+05
400.00,487.50,1,2.68e+05
400.00,461.10,1,2.68e+05
400.00,435.84,1,2.68e+05
400.00,411.81,1,2.68e+05
400.00,389.12,1,2.68e+05
400.00,367.88,1,2.68e+05
400.00,348.16,1,2.68e+05
400.00,330.05,1,2.68e+05
400.00,313.64,1,2.68e+05
400.00,298.99,1,2.68e+05
400.00,286.16,1,2.68e+05
400.00,275.21,1,2.68e+05
400.00,266.19,1,2.68e+05
400.00,259.13,1,2.68e+05
400.00,254.06,1,2.68e+05
400.00,251.02,1,2.68e+05
400.00,250.00,1,2.68e+05
400.00,251.02,1,2.68e+05
400.00,254.06,1,2.68e+05
400.00,259.13,1,2.68e+05
400.00,266.19,1,2.68e+05
400.00,275.21,1,2.68e+05
400.00,286.16,1,2.68e+05
400.00,298.99,1,2.68e+05
400.00,313.64,1,2.68e+05
400.00,330.05,1,2.68e+05
400.00,348.16,1,2.68e+05
400.00,367.88,1,2.68e+05
400.00,389.12,1,2.68e+05
400.00,411.81,1,2.68e+05
400.00,435.84,1,2.68e+05
400.00,461.10,1,2.68e+05
400.00,487.50,1,2.68e+05
400.00,514.91,1,2.68e+05
400.00,543.23,1,2.68e+05
400.00,572.32,2,2.68e+05
400.00,602.06,2,2.68e+05
400.00,632.33,2,2.68e+05
400.00,663.00,2,2.68e+05
400.00,693.93,2,2.68e+05
400.00,725.00,2,2.68e+05
400.00,756.07,2,2.68e+05
400.00,787.00,2,2.68e+05
400.00,817.67,2,2.68e+05
400.00,847.94,2,2.68e+05
400.00,877.68,2,2.68e+05
400.00,906.77,2,2.68e+05
400.00,935.09,2,2.68e+05
400.00,962.50,2,2.68e+05
400.00,988.90,2,2.68e+05
400.00,1014.16,2,2.68e+05
400.00,1038.19,2,2.68e+05
400.00,1060.88,2,2.68e+05
400.00,1082.12,2,2.68e+05
400.00,1101.84,2,2.68e+05
400.00,1119.95,2,2.68e+05
400.00,1136.36,2,2.68e+05
400.00,1151.01,2,2.68e+05
400.00,1163.84,2,2.68e+05
400.00,1174.79,2,2.68e+05
400.00,1183.81,2,2.68e+05
400.00,1190.87,2,2.68e+05
400.00,1195.94,2,2.68e+05
400.00,1198.98,2,2.68e+05
400.00,1200.00,2,2.68e+05
400.00,1198.98,2,2.68e+05
400.00,1195.94,2,2.68e+05
400.00,1190.87,2,2.68e+05
400.00,1183.81,2,2.68e+05
400.00,1174.79,2,2.68e+05
400.00,1163.84,2,2.68e+05
400.00,1151.01,2,2.68e+05
400.00,1136.36,2,2.68e+05
400.00,1119.95,2,2.68e+05
400.00,1101.84,2,2.68e+05
400.00,1082.12,1,2.68e+05
400.00,1060.88,1,2.68e+05
400.00,1038.19,1,2.68e+05
400.00,1014.16,1,2.68e+05
400.00,988.90,1,2.68e+05
400.00,962.50,1,2.68e+05
400.00,935.09,1,2.68e+05
400.00,906.77,1,2.68e+05
400.00,877.68,1,2.68e+05
400.00,847.94,1,2.68e+05
400.00,817.67,1,2.68e+05
400.00,787.00,1,2.68e+05
400.00,756.07,1,2.68e+05
400.00,725.00,1,2.68e+05
400.00,693.93,1,2.68e+05
400.00,663.00,1,2.68e+05
400.00,632.33,1,2.68e+05
400.00,602.06,1,2.68e+05
400.00,572.32,1,2.68e+05
400.00,543.23,1,2.68e+05
400.00,514.91,1,2.68e+05
400.00,487.50,1,2.68e+05
400.00,461.10,1,2.68e+05
400.00,435.84,1,2.68e+05
400.00,411.81,1,2.68e+05
400.00,389.12,1,2.68e+05
400.00,367.88,1,2.68e+05
400.00,348.16,1,2.68e+05
400.00,330.05,1,2.68e+05
400.00,313.64,1,2.68e+05
400.00,298.99,1,2.68e+05
400.00,286.16,1,2.68e+05
400.00,275.21,1,2.68e+05
400.00,266.19,1,2.68e+05
400.00,259.13,1,2.68e+05
400.00,254.06,1,2.68e+05
400.00,251.02,1,2.68e+05
400.00,250.00,1,2.68e+05
400.00,251.02,1,2.68e+05
400.00,254.06,1,2.68e+05
400.00,259.13,1,2.68e+05
400.00,266.19,1,2.68e+05
400.00,275.21,1,2.68e+05
400.00,286.16,1,2.68e+05
400.00,298.99,1,2.68e+05
400.00,313.64,1,2.68e+05
400.00,330.05,1,2.68e+05
400.00,348.16,1,2.68e+05
400.00,367.88,1,2.68e+05
400.00,389.12,1,2.68e+05
400.00,411.81,1,2.68e+05
400.00,435.84,1,2.68e+05
400.00,461.10,1,2.68e+05
400.00,487.50,1,2.68e+05
400.00,514.91,1,2.68e+05
400.00,543.23,1,2.68e+05
400.00,572.32,2,2.68e+05
400.00,602.06,2,2.68e+05
400.00,632.33,2,2.68e+05
400.00,663.00,2,2.68e+05
400.00,693.93,2,2.68e+05
400.00,725.00,2,2.68e+05
400.00,756.07,2,2.68e+05
400.00,787.00,2,2.68e+05
400.00,817.67,2,2.68e+05
400.00,847.94,2,2.68e+05
400.00,877.68,2,2.68e+05
400.00,906.77,2,2.68e+05
400.00,935.09,2,2.68e+05
400.00,962.50,2,2.68e+05
400.00,988.90,2,2.68e+05
400.00,1014.16,2,2.68e+05
400.00,1038.19,2,2.68e+05
400.00,1060.88,2,2.68e+05
400.00,1082.12,2,2.68e+05
400.00,1101.84,2,2.68e+05
400.00,1119.95,2,2.68e+05
400.00,1136.36,2,2.68e+05
400.00,1151.01,2,2.68e+05
400.00,1163.84,2,2.68e+05
400.00,1174.79,2,2.68e+05
400.00,1183.81,2,2.68e+05
400.00,1190.87,2,2.68e+05
400.00,1195.94,2,2.68e+05
400.00,1198.98,2,2.68e+05
400.00,1200.00,2,2.68e+05
400.00,1198.98,2,2.68e+05
400.00,1195.94,2,2.68e+05
400.00,1190.87,2,2.68e+05
400.00,1183.81,2,2.68e+05
400.00,1174.79,2,2.68e+05
400.00,1163.84,2,2.68e+05
400.00,1151.01,2,2.68e+05
400.00,1136.36,2,2.68e+05
400.00,1119.95,2,2.68e+05
400.00,1101.84,2,2.68e+05
400.00,1082.12,1,2.68e+05
400.00,1060.88,1,2.68e+05
400.00,1038.19,1,2.68e+05
400.00,1014.16,1,2.68e+05
400.00,988.90,1,2.68e+05
400.00,962.50,1,2.68e+05
400.00,935.09,1,2.68e+05
400.00,906.77,1,2.68e+05
400.00,877.68,1,2.68e+05
400.00,847.94,1,2.68e+05
400.00,817.67,1,2.68e+05
400.00,787.00,1,2.68e+05
400.00,756.07,1,2.68e+05
400.00,725.00,1,2.68e+05
400.00,693.93,1,2.68e+05
400.00,663.00,1,2.68e+05
400.00,632.33,1,2.68e+05
400.00,602.06,1,2.68e+05
400.00,572.32,1,2.68e+05
400.00,543.23,1,2.68e+05
400.00,514.91,1,2.68e+05
400.00,487.50,1,2.68e+05
400.00,461.10,1,2.68e+05
400.00,435.84,1,2.68e+05
400.00,411.81,1,2.68e+05
400.00,389.12,1,2.68e+05
400.00,367.88,1,2.68e+05
400.00,348.16,1,2.68e+05
400.00,330.05,1,2.68e+05
400.00,313.64,1,2.68e+05
50.00,756.07,2,2.68e+05
100.00,787.00,2,2.68e+05
150.00,817.67,2,2.68e+05
200.00,847.94,2,2.68e+05
250.00,877.68,2,2.68e+05
300.00,906.77,2,2.68e+05
350.00,935.09,2,2.68e+05
400.00,962.50,2,2.68e+05
400.00,988.90,2,2.68e+05
400.00,1014.16,2,2.68e+05
400.00,1038.19,2,2.68e+05
400.00,1060.88,2,2.68e+05
400.00,1082.12,2,2.68e+05
400.00,1101.84,2,2.68e+05
350.00,1119.95,0,2.87e+05
300.00,1136.36,0,3.05e+05
250.00,1151.01,0,3.23e+05
300.00,1163.84,2,3.23e+05
250.00,1174.79,0,3.40e+05
300.00,1183.81,2,3.40e+05
250.00,1190.87,0,3.57e+05
300.00,1195.94,2,3.57e+05
250.00,1198.98,0,3.73e+05
300.00,1200.00,2,3.73e+05
250.00,1198.98,0,3.88e+05
300.00,1195.94,2,3.88e+05
250.00,1190.87,0,4.01e+05
200.00,1183.81,0,4.03e+05
250.00,1174.79,2,4.03e+05
300.00,1163.84,2,4.03e+05
350.00,1151.01,2,4.03e+05
400.00,1136.36,2,4.03e+05
400.00,1119.95,2,4.03e+05
400.00,1101.84,2,4.03e+05
400.00,1082.12,1,4.03e+05
400.00,1060.88,1,4.03e+05
400.00,1038.19,1,4.03e+05
400.00,1014.16,1,4.03e+05
400.00,988.90,1,4.03e+05
400.00,962.50,1,4.03e+05
400.00,935.09,1,4.03e+05
400.00,906.77,1,4.03e+05
400.00,877.68,1,4.03e+05
400.00,847.94,1,4.03e+05
400.00,817.67,1,4.03e+05
400.00,787.00,1,4.03e+05
400.00,756.07,1,4.03e+05
400.00,725.00,1,4.03e+05
400.00,693.93,1,4.03e+05
400.00,663.00,1,4.03e+05
400.00,632.33,1,4.03e+05
400.00,602.06,1,4.03e+05
400.00,572.32,1,4.03e+05
400.00,543.23,1,4.03e+05
400.00,514.91,1,4.03e+05
400.00,487.50,1,4.03e+05
400.00,461.10,1,4.03e+05
400.00,435.84,1,4.03e+05
400.00,411.81,1,4.03e+05
400.00,389.12,1,4.03e+05
400.00,367.88,1,4.03e+05
400.00,348.16,1,4.03e+05
400.00,330.05,1,4.03e+05
400.00,313.64,1,4.03e+05
400.00,298.99,1,4.03e+05
400.00,286.16,1,4.03e+05
400.00,275.21,1,4.03e+05
400.00,266.19,1,4.03e+05
400.00,259.13,1,4.03e+05
400.00,254.06,1,4.03e+05
400.00,251.02,1,4.03e+05
400.00,250.00,1,4.03e+05
400.00,251.02,1,4.03e+05
400.00,254.06,1,4.03e+05
400.00,259.13,1,4.03e+05
400.00,266.19,1,4.03e+05
400.00,275.21,1,4.03e+05
400.00,286.16,1,4.03e+05
400.00,298.99,1,4.03e+05
400.00,313.64,1,4.03e+05
400.00,330.05,1,4.03e+05
400.00,348.16,1,4.03e+05
400.00,367.88,1,4.03e+05
400.00,389.12,1,4.03e+05
400.00,411.81,1,4.03e+05
400.00,435.84,1,4.03e+05
400.00,461.10,1,4.03e+05
400.00,487.50,1,4.03e+05
400.00,514.91,1,4.03e+05
400.00,543.23,1,4.03e+05
400.00,572.32,2,4.03e+05
400.00,602.06,2,4.03e+05
400.00,632.33,2,4.03e+05
400.00,663.00,2,4.03e+05
400.00,693.93,2,4.03e+05
400.00,725.00,2,4.03e+05
400.00,756.07,2,4.03e+05
400.00,787.00,2,4.03e+05
400.00,817.67,2,4.03e+05
400.00,847.94,2,4.03e+05
400.00,877.68,2,4.03e+05
400.00,906.77,2,4.03e+05
400.00,935.09,2,4.03e+05
400.00,962.50,2,4.03e+05
400.00,988.90,2,4.03e+05
400.00,1014.16,2,4.03e+05
400.00,1038.19,2,4.03e+05
400.00,1060.88,2,4.03e+05
400.00,1082.12,2,4.03e+05
400.00,1101.84,2,4.03e+05
400.00,1119.95,2,4.03e+05
400.00,1136.36,2,4.03e+05
400.00,1151.01,2,4.03e+05
400.00,1163.84,2,4.03e+05
400.00,1174.79,2,4.03e+05
400.00,1183.81,2,4.03e+05
400.00,1190.87,2,4.03e+05
400.00,1195.94,2,4.03e+05
400.00,1198.98,2,4.03e+05
400.00,1200.00,2,4.03e+05
400.00,1198.98,2,4.03e+05
400.00,1195.94,2,4.03e+05
400.00,1190.87,2,4.03e+05
400.00,1183.81,2,4.03e+05
400.00,1174.79,2,4.03e+05
400.00,1163.84,2,4.03e+05
400.00,1151.01,2,4.03e+05
400.00,1136.36,2,4.03e+05
400.00,1119.95,2,4.03e+05
400.00,1101.84,2,4.03e+05
400.00,1082.12,1,4.03e+05
400.00,1060.88,1,4.03e+05
400.00,1038.19,1,4.03e+05
400.00,1014.16,1,4.03e+05
400.00,988.90,1,4.03e+05
400.00,962.50,1,4.03e+05
400.00,935.09,1,4.03e+05
400.00,906.77,1,4.03e+05
400.00,877.68,1,4.03e+05
400.00,847.94,1,4.03e+05
400.00,817.67,1,4.03e+05
400.00,787.00,1,4.03e+05
400.00,756.07,1,4.03e+05
400.00,725.00,1,4.03e+05
400.00,693.93,1,4.03e+05
400.00,663.00,1,4.03e+05
400.00,632.33,1,4.03e+05
400.00,602.06,1,4.03e+05
400.00,572.32,1,4.03e+05
400.00,543.23,1,4.03e+05
400.00,514.91,1,4.03e+05
400.00,487.50,1,4.03e+05
400.00,461.10,1,4.03e+05
400.00,435.84,1,4.03e+05
400.00,411.81,1,4.03e+05
400.00,389.12,1,4.03e+05
400.00,367.88,1,4.03e+05
400.00,348.16,1,4.03e+05
400.00,330.05,1,4.03e+05
400.00,313.64,1,4.03e+05
400.00,298.99,1,4.03e+05
400.00,286.16,1,4.03e+05
400.00,275.21,1,4.03e+05
400.00,266.19,1,4.03e+05
400.00,259.13,1,4.03e+05
400.00,254.06,1,4.03e+05
400.00,251.02,1,4.03e+05
400.00,250.00,1,4.03e+05
400.00,251.02,1,4.03e+05
400.00,254.06,1,4.03e+05
400.00,259.13,1,4.03e+05
400.00,266.19,1,4.03e+05
400.00,275.21,1,4.03e+05
400.00,286.16,1,4.03e+05
400.00,298.99,1,4.03e+05
400.00,313.64,1,4.03e+05
400.00,330.05,1,4.03e+05
400.00,348.16,1,4.03e+05
400.00,367.88,1,4.03e+05
400.00,389.12,1,4.03e+05
400.00,411.81,1,4.03e+05
400.00,435.84,1,4.03e+05
400.00,461.10,1,4.03e+05
400.00,487.50,1,4.03e+05
400.00,514.91,1,4.03e+05
400.00,543.23,1,4.03e+05
400.00,572.32,2,4.03e+05
400.00,602.06,2,4.03e+05
400.00,632.33,2,4.03e+05
400.00,663.00,2,4.03e+05
400.00,693.93,2,4.03e+05
400.00,725.00,2,4.03e+05
400.00,756.07,2,4.03e+05
400.00,787.00,2,4.03e+05
400.00,817.67,2,4.03e+05
400.00,847.94,2,4.03e+05
400.00,877.68,2,4.03e+05
400.00,906.77,2,4.03e+05
400.00,935.09,2,4.03e+05
400.00,962.50,2,4.03e+05
400.00,988.90,2,4.03e+05
400.00,1014.16,2,4.03e+05
400.00,1038.19,2,4.03e+05
400.00,1060.88,2,4.03e+05
400.00,1082.12,2,4.03e+05
400.00,1101.84,2,4.03e+05
400.00,1119.95,2,4.03e+05
400.00,1136.36,2,4.03e+05
400.00,1151.01,2,4.03e+05
400.00,1163.84,2,4.03e+05
400.00,1174.79,2,4.03e+05
400.00,1183.81,2,4.03e+05
400.00,1190.87,2,4.03e+05
400.00,1195.94,2,4.03e+05
400.00,1198.98,2,4.03e+05
400.00,1200.00,2,4.03e+05
400.00,1198.98,2,4.03e+05
400.00,1195.94,2,4.03e+05
400.00,1190.87,2,4.03e+05
400.00,1183.81,2,4.03e+05
400.00,1174.79,2,4.03e+05
400.00,1163.84,2,4.03e+05
400.00,1151.01,2,4.03e+05
400.00,1136.36,2,4.03e+05
400.00,1119.95,2,4.03e+05
400.00,1101.84,2,4.03e+05
400.00,1082.12,1,4.03e+05
400.00,1060.88,1,4.03e+05
400.00,1038.19,1,4.03e+05
400.00,1014.16,1,4.03e+05
400.00,988.90,1,4.03e+05
400.00,962.50,1,4.03e+05
400.00,935.09,1,4.03e+05
400.00,906.77,1,4.03e+05
400.00,877.68,1,4.03e+05
400.00,847.94,1,4.03e+05
400.00,817.67,1,4.03e+05
400.00,787.00,1,4.03e+05
400.00,756.07,1,4.03e+05
400.00,725.00,1,4.03e+05
400.00,693.93,1,4.03e+05
400.00,663.00,1,4.03e+05
400.00,632.33,1,4.03e+05
400.00,602.06,1,4.03e+05
400.00,572.32,1,4.03e+05
400.00,543.23,1,4.03e+05
400.00,514.91,1,4.03e+05
400.00,487.50,1,4.03e+05
400.00,461.10,1,4.03e+05
400.00,435.84,1,4.03e+05
400.00,411.81,1,4.03e+05
400.00,389.12,1,4.03e+05
400.00,367.88,1,4.03e+05
400.00,348.16,1,4.03e+05
400.00,330.05,1,4.03e+05
400.00,313.64,1,4.03e+05
50.00,756.07,2,4.03e+05
100.00,787.00,2,4.03e+05
150.00,817.67,2,4.03e+05
200.00,847.94,2,4.03e+05
250.00,877.68,2,4.03e+05
300.00,906.77,2,4.03e+05
350.00,935.09,2,4.03e+05
400.00,962.50,2,4.03e+05
400.00,988.90,2,4.03e+05
400.00,1014.16,2,4.03e+05
400.00,1038.19,2,4.03e+05
400.00,1060.88,2,4.03e+05
400.00,1082.12,2,4.03e+05
400.00,1101.84,2,4.03e+05
350.00,1119.95,0,4.21e+05
300.00,1136.36,0,4.40e+05
250.00,1151.01,0,4.57e+05
300.00,1163.84,2,4.57e+05
250.00,1174.79,0,4.74e+05
300.00,1183.81,2,4.74e+05
250.00,1190.87,0,4.91e+05
300.00,1195.94,2,4.91e+05
250.00,1198.98,0,5.07e+05
300.00,1200.00,2,5.07e+05
250.00,1198.98,0,5.22e+05
300.00,1195.94,2,5.22e+05
250.00,1190.87,0,5.35e+05
200.00,1183.81,0,5.37e+05
250.00,1174.79,2,5.37e+05
300.00,1163.84,2,5.37e+05
350.00,1151.01,2,5.37e+05
400.00,1136.36,2,5.37e+05
400.00,1119.95,2,5.37e+05
400.00,1101.84,2,5.37e+05
400.00,1082.12,1,5.37e+05
400.00,1060.88,1,5.37e+05
