soc,lmp,a,total_rwd
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,2,0.00e+00
0.00,0.00,2,0.00e+00
0.00,0.00,2,0.00e+00
0.00,0.00,2,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,0,-4.91e+03
0.00,0.00,0,-1.08e+04
0.00,0.00,0,-1.75e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,0,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,2,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,1,-2.51e+04
0.00,0.00,0,1.62e+04
0.00,0.00,0,5.60e+04
0.00,0.00,0,9.41e+04
0.00,0.00,0,8.60e+04
0.00,0.00,0,7.68e+04
0.00,0.00,0,6.64e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,0,5.50e+04
0.00,0.00,2,5.50e+04
0.00,0.00,2,5.50e+04
0.00,0.00,2,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
0.00,0.00,1,5.50e+04
