soc,lmp,a,total_rwd
0.00,756.07,1,0.00e+00
0.00,787.00,1,0.00e+00
0.00,817.67,1,0.00e+00
0.00,847.94,1,0.00e+00
0.00,877.68,1,0.00e+00
0.00,906.77,1,0.00e+00
0.00,935.09,1,0.00e+00
0.00,962.50,1,0.00e+00
0.00,988.90,1,0.00e+00
0.00,1014.16,1,0.00e+00
0.00,1038.19,1,0.00e+00
0.00,1060.88,1,0.00e+00
0.00,1082.12,1,0.00e+00
0.00,1101.84,1,0.00e+00
0.00,1119.95,1,0.00e+00
0.00,1136.36,1,0.00e+00
0.00,1151.01,1,0.00e+00
0.00,1163.84,1,0.00e+00
0.00,1174.79,1,0.00e+00
0.00,1183.81,1,0.00e+00
0.00,1190.87,1,0.00e+00
0.00,1195.94,1,0.00e+00
0.00,1198.98,1,0.00e+00
0.00,1200.00,1,0.00e+00
0.00,1198.98,1,0.00e+00
0.00,1195.94,1,0.00e+00
0.00,1190.87,1,0.00e+00
0.00,1183.81,1,0.00e+00
0.00,1174.79,1,0.00e+00
0.00,1163.84,1,0.00e+00
0.00,1151.01,1,0.00e+00
0.00,1136.36,1,0.00e+00
0.00,1119.95,1,0.00e+00
0.00,1101.84,0,0.00e+00
0.00,1082.12,0,0.00e+00
0.00,1060.88,0,0.00e+00
0.00,1038.19,0,0.00e+00
0.00,1014.16,0,0.00e+00
0.00,988.90,0,0.00e+00
0.00,962.50,0,0.00e+00
0.00,935.09,0,0.00e+00
0.00,906.77,0,0.00e+00
0.00,877.68,0,0.00e+00
0.00,847.94,0,0.00e+00
0.00,817.67,0,0.00e+00
0.00,787.00,0,0.00e+00
0.00,756.07,0,0.00e+00
0.00,725.00,0,0.00e+00
0.00,693.93,0,0.00e+00
0.00,663.00,0,0.00e+00
0.00,632.33,0,0.00e+00
0.00,602.06,0,0.00e+00
0.00,572.32,0,0.00e+00
0.00,543.23,0,0.00e+00
0.00,514.91,0,0.00e+00
0.00,487.50,0,0.00e+00
0.00,461.10,0,0.00e+00
0.00,435.84,1,0.00e+00
0.00,411.81,1,0.00e+00
0.00,389.12,1,0.00e+00
0.00,367.88,1,0.00e+00
0.00,348.16,1,0.00e+00
0.00,330.05,1,0.00e+00
0.00,313.64,1,0.00e+00
0.00,298.99,1,0.00e+00
0.00,286.16,1,0.00e+00
0.00,275.21,1,0.00e+00
0.00,266.19,1,0.00e+00
0.00,259.13,1,0.00e+00
0.00,254.06,1,0.00e+00
0.00,251.02,1,0.00e+00
0.00,250.00,1,0.00e+00
0.00,251.02,1,0.00e+00
0.00,254.06,1,0.00e+00
0.00,259.13,1,0.00e+00
0.00,266.19,1,0.00e+00
0.00,275.21,1,0.00e+00
0.00,286.16,1,0.00e+00
0.00,298.99,1,0.00e+00
0.00,313.64,1,0.00e+00
0.00,330.05,1,0.00e+00
0.00,348.16,1,0.00e+00
0.00,367.88,1,0.00e+00
0.00,389.12,1,0.00e+00
0.00,411.81,1,0.00e+00
0.00,435.84,1,0.00e+00
0.00,461.10,1,0.00e+00
0.00,487.50,1,0.00e+00
0.00,514.91,1,0.00e+00
0.00,543.23,1,0.00e+00
0.00,572.32,1,0.00e+00
0.00,602.06,1,0.00e+00
0.00,632.33,1,0.00e+00
0.00,663.00,1,0.00e+00
0.00,693.93,1,0.00e+00
0.00,725.00,1,0.00e+00
0.00,756.07,1,0.00e+00
0.00,787.00,1,0.00e+00
0.00,817.67,1,0.00e+00
0.00,847.94,1,0.00e+00
0.00,877.68,1,0.00e+00
0.00,906.77,1,0.00e+00
0.00,935.09,1,0.00e+00
0.00,962.50,1,0.00e+00
0.00,988.90,1,0.00e+00
0.00,1014.16,1,0.00e+00
0.00,1038.19,1,0.00e+00
0.00,1060.88,1,0.00e+00
0.00,1082.12,1,0.00e+00
0.00,1101.84,1,0.00e+00
0.00,1119.95,1,0.00e+00
0.00,1136.36,1,0.00e+00
0.00,1151.01,1,0.00e+00
0.00,1163.84,1,0.00e+00
0.00,1174.79,1,0.00e+00
0.00,1183.81,1,0.00e+00
0.00,1190.87,1,0.00e+00
0.00,1195.94,1,0.00e+00
0.00,1198.98,1,0.00e+00
0.00,1200.00,1,0.00e+00
0.00,1198.98,1,0.00e+00
0.00,1195.94,1,0.00e+00
0.00,1190.87,1,0.00e+00
0.00,1183.81,1,0.00e+00
0.00,1174.79,1,0.00e+00
0.00,1163.84,1,0.00e+00
0.00,1151.01,1,0.00e+00
0.00,1136.36,1,0.00e+00
0.00,1119.95,1,0.00e+00
0.00,1101.84,0,0.00e+00
0.00,1082.12,0,0.00e+00
0.00,1060.88,0,0.00e+00
0.00,1038.19,0,0.00e+00
0.00,1014.16,0,0.00e+00
0.00,988.90,0,0.00e+00
0.00,962.50,0,0.00e+00
0.00,935.09,0,0.00e+00
0.00,906.77,0,0.00e+00
0.00,877.68,0,0.00e+00
0.00,847.94,0,0.00e+00
0.00,817.67,0,0.00e+00
0.00,787.00,0,0.00e+00
0.00,756.07,0,0.00e+00
