soc,lmp,a,total_rwd
400.00,435.84,1,1.43e+05
400.00,411.81,1,1.43e+05
400.00,389.12,1,1.43e+05
400.00,367.88,1,1.43e+05
400.00,348.16,1,1.43e+05
400.00,330.05,1,1.43e+05
400.00,313.64,1,1.43e+05
400.00,298.99,1,1.43e+05
400.00,286.16,1,1.43e+05
400.00,275.21,1,1.43e+05
400.00,266.19,1,1.43e+05
400.00,259.13,1,1.43e+05
400.00,254.06,1,1.43e+05
400.00,251.02,1,1.43e+05
400.00,250.00,1,1.43e+05
400.00,251.02,1,1.43e+05
400.00,254.06,1,1.43e+05
400.00,259.13,1,1.43e+05
400.00,266.19,1,1.43e+05
400.00,275.21,1,1.43e+05
400.00,286.16,1,1.43e+05
400.00,298.99,1,1.43e+05
400.00,313.64,1,1.43e+05
400.00,330.05,1,1.43e+05
400.00,348.16,1,1.43e+05
400.00,367.88,1,1.43e+05
400.00,389.12,1,1.43e+05
400.00,411.81,1,1.43e+05
400.00,435.84,2,1.43e+05
400.00,461.10,2,1.43e+05
400.00,487.50,2,1.43e+05
400.00,514.91,2,1.43e+05
400.00,543.23,2,1.43e+05
400.00,572.32,2,1.43e+05
400.00,602.06,2,1.43e+05
400.00,632.33,2,1.43e+05
400.00,663.00,2,1.43e+05
400.00,693.93,2,1.43e+05
400.00,725.00,2,1.43e+05
400.00,756.07,2,1.43e+05
400.00,787.00,2,1.43e+05
400.00,817.67,2,1.43e+05
400.00,847.94,2,1.43e+05
400.00,877.68,2,1.43e+05
400.00,906.77,2,1.43e+05
400.00,935.09,2,1.43e+05
400.00,962.50,2,1.43e+05
400.00,988.90,2,1.43e+05
400.00,1014.16,2,1.43e+05
400.00,1038.19,2,1.43e+05
400.00,1060.88,2,1.43e+05
400.00,1082.12,2,1.43e+05
400.00,1101.84,2,1.43e+05
400.00,1119.95,2,1.43e+05
400.00,1136.36,2,1.43e+05
400.00,1151.01,2,1.43e+05
350.00,1163.84,0,1.40e+05
300.00,1174.79,0,1.39e+05
250.00,1183.81,0,1.38e+05
200.00,1190.87,0,1.39e+05
150.00,1195.94,0,1.40e+05
100.00,1198.98,0,1.42e+05
150.00,1200.00,2,1.42e+05
100.00,1198.98,0,1.45e+05
50.00,1195.94,0,1.49e+05
100.00,1190.87,2,1.49e+05
150.00,1183.81,2,1.49e+05
200.00,1174.79,2,1.49e+05
250.00,1163.84,2,1.49e+05
300.00,1151.01,2,1.49e+05
350.00,1136.36,2,1.49e+05
400.00,1119.95,2,1.49e+05
400.00,1101.84,2,1.49e+05
400.00,1082.12,2,1.49e+05
400.00,1060.88,2,1.49e+05
400.00,1038.19,2,1.49e+05
400.00,1014.16,2,1.49e+05
400.00,988.90,2,1.49e+05
400.00,962.50,2,1.49e+05
400.00,935.09,2,1.49e+05
400.00,906.77,2,1.49e+05
400.00,877.68,2,1.49e+05
400.00,847.94,2,1.49e+05
400.00,817.67,2,1.49e+05
400.00,787.00,2,1.49e+05
400.00,756.07,2,1.49e+05
400.00,725.00,2,1.49e+05
400.00,693.93,2,1.49e+05
400.00,663.00,2,1.49e+05
400.00,632.33,1,1.49e+05
400.00,602.06,1,1.49e+05
400.00,572.32,1,1.49e+05
400.00,543.23,1,1.49e+05
400.00,514.91,1,1.49e+05
400.00,487.50,1,1.49e+05
400.00,461.10,1,1.49e+05
400.00,435.84,1,1.49e+05
400.00,411.81,1,1.49e+05
400.00,389.12,1,1.49e+05
400.00,367.88,1,1.49e+05
400.00,348.16,1,1.49e+05
400.00,330.05,1,1.49e+05
400.00,313.64,1,1.49e+05
50.00,756.07,2,1.49e+05
100.00,787.00,2,1.49e+05
150.00,817.67,2,1.49e+05
200.00,847.94,2,1.49e+05
250.00,877.68,2,1.49e+05
300.00,906.77,2,1.49e+05
350.00,935.09,2,1.49e+05
400.00,962.50,2,1.49e+05
350.00,988.90,0,1.61e+05
400.00,1014.16,2,1.61e+05
400.00,1038.19,2,1.61e+05
350.00,1060.88,0,1.75e+05
400.00,1082.12,2,1.75e+05
350.00,1101.84,0,1.90e+05
300.00,1119.95,0,2.04e+05
350.00,1136.36,2,2.04e+05
300.00,1151.01,0,2.19e+05
350.00,1163.84,2,2.19e+05
300.00,1174.79,0,2.33e+05
350.00,1183.81,2,2.33e+05
300.00,1190.87,0,2.47e+05
250.00,1195.94,0,2.60e+05
200.00,1198.98,0,2.70e+05
250.00,1200.00,2,2.70e+05
200.00,1198.98,0,2.77e+05
150.00,1195.94,0,2.81e+05
100.00,1190.87,0,2.83e+05
150.00,1183.81,2,2.83e+05
100.00,1174.79,0,2.84e+05
150.00,1163.84,2,2.84e+05
200.00,1151.01,2,2.84e+05
250.00,1136.36,2,2.84e+05
300.00,1119.95,2,2.84e+05
350.00,1101.84,2,2.84e+05
400.00,1082.12,2,2.84e+05
400.00,1060.88,2,2.84e+05
400.00,1038.19,2,2.84e+05
400.00,1014.16,2,2.84e+05
400.00,988.90,2,2.84e+05
400.00,962.50,2,2.84e+05
400.00,935.09,2,2.84e+05
400.00,906.77,2,2.84e+05
400.00,877.68,2,2.84e+05
400.00,847.94,2,2.84e+05
400.00,817.67,2,2.84e+05
400.00,787.00,2,2.84e+05
400.00,756.07,2,2.84e+05
400.00,725.00,2,2.84e+05
400.00,693.93,2,2.84e+05
400.00,663.00,2,2.84e+05
400.00,632.33,1,2.84e+05
400.00,602.06,1,2.84e+05
400.00,572.32,1,2.84e+05
400.00,543.23,1,2.84e+05
400.00,514.91,1,2.84e+05
400.00,487.50,1,2.84e+05
400.00,461.10,1,2.84e+05
400.00,435.84,1,2.84e+05
400.00,411.81,1,2.84e+05
400.00,389.12,1,2.84e+05
400.00,367.88,1,2.84e+05
400.00,348.16,1,2.84e+05
400.00,330.05,1,2.84e+05
400.00,313.64,1,2.84e+05
400.00,298.99,1,2.84e+05
400.00,286.16,1,2.84e+05
400.00,275.21,1,2.84e+05
400.00,266.19,1,2.84e+05
400.00,259.13,1,2.84e+05
400.00,254.06,1,2.84e+05
400.00,251.02,1,2.84e+05
400.00,250.00,1,2.84e+05
400.00,251.02,1,2.84e+05
400.00,254.06,1,2.84e+05
400.00,259.13,1,2.84e+05
400.00,266.19,1,2.84e+05
400.00,275.21,1,2.84e+05
400.00,286.16,1,2.84e+05
400.00,298.99,1,2.84e+05
400.00,313.64,1,2.84e+05
400.00,330.05,1,2.84e+05
400.00,348.16,1,2.84e+05
400.00,367.88,1,2.84e+05
400.00,389.12,1,2.84e+05
400.00,411.81,1,2.84e+05
400.00,435.84,2,2.84e+05
400.00,461.10,2,2.84e+05
400.00,487.50,2,2.84e+05
400.00,514.91,2,2.84e+05
400.00,543.23,2,2.84e+05
400.00,572.32,2,2.84e+05
400.00,602.06,2,2.84e+05
400.00,632.33,2,2.84e+05
400.00,663.00,2,2.84e+05
400.00,693.93,2,2.84e+05
400.00,725.00,2,2.84e+05
400.00,756.07,2,2.84e+05
400.00,787.00,2,2.84e+05
400.00,817.67,2,2.84e+05
400.00,847.94,2,2.84e+05
400.00,877.68,2,2.84e+05
400.00,906.77,2,2.84e+05
400.00,935.09,2,2.84e+05
400.00,962.50,2,2.84e+05
400.00,988.90,2,2.84e+05
400.00,1014.16,2,2.84e+05
400.00,1038.19,2,2.84e+05
400.00,1060.88,2,2.84e+05
400.00,1082.12,2,2.84e+05
400.00,1101.84,2,2.84e+05
400.00,1119.95,2,2.84e+05
400.00,1136.36,2,2.84e+05
350.00,1151.01,0,2.80e+05
300.00,1163.84,0,2.78e+05
250.00,1174.79,0,2.78e+05
200.00,1183.81,0,2.78e+05
150.00,1190.87,0,2.80e+05
200.00,1195.94,2,2.80e+05
150.00,1198.98,0,2.83e+05
100.00,1200.00,0,2.87e+05
150.00,1198.98,2,2.87e+05
100.00,1195.94,0,2.92e+05
150.00,1190.87,2,2.92e+05
100.00,1183.81,0,2.92e+05
150.00,1174.79,2,2.92e+05
200.00,1163.84,2,2.92e+05
250.00,1151.01,2,2.92e+05
300.00,1136.36,2,2.92e+05
350.00,1119.95,2,2.92e+05
400.00,1101.84,2,2.92e+05
400.00,1082.12,2,2.92e+05
400.00,1060.88,2,2.92e+05
400.00,1038.19,2,2.92e+05
400.00,1014.16,2,2.92e+05
400.00,988.90,2,2.92e+05
400.00,962.50,2,2.92e+05
400.00,935.09,2,2.92e+05
400.00,906.77,2,2.92e+05
400.00,877.68,2,2.92e+05
400.00,847.94,2,2.92e+05
400.00,817.67,2,2.92e+05
400.00,787.00,2,2.92e+05
400.00,756.07,2,2.92e+05
400.00,725.00,2,2.92e+05
400.00,693.93,2,2.92e+05
400.00,663.00,2,2.92e+05
400.00,632.33,1,2.92e+05
400.00,602.06,1,2.92e+05
400.00,572.32,1,2.92e+05
400.00,543.23,1,2.92e+05
400.00,514.91,1,2.92e+05
400.00,487.50,1,2.92e+05
400.00,461.10,1,2.92e+05
400.00,435.84,1,2.92e+05
400.00,411.81,1,2.92e+05
400.00,389.12,1,2.92e+05
400.00,367.88,1,2.92e+05
400.00,348.16,1,2.92e+05
400.00,330.05,1,2.92e+05
400.00,313.64,1,2.92e+05
400.00,298.99,1,2.92e+05
400.00,286.16,1,2.92e+05
400.00,275.21,1,2.92e+05
400.00,266.19,1,2.92e+05
400.00,259.13,1,2.92e+05
400.00,254.06,1,2.92e+05
400.00,251.02,1,2.92e+05
400.00,250.00,1,2.92e+05
400.00,251.02,1,2.92e+05
400.00,254.06,1,2.92e+05
400.00,259.13,1,2.92e+05
400.00,266.19,1,2.92e+05
400.00,275.21,1,2.92e+05
400.00,286.16,1,2.92e+05
400.00,298.99,1,2.92e+05
400.00,313.64,1,2.92e+05
400.00,330.05,1,2.92e+05
400.00,348.16,1,2.92e+05
400.00,367.88,1,2.92e+05
400.00,389.12,1,2.92e+05
400.00,411.81,1,2.92e+05
400.00,435.84,2,2.92e+05
400.00,461.10,2,2.92e+05
400.00,487.50,2,2.92e+05
400.00,514.91,2,2.92e+05
400.00,543.23,2,2.92e+05
400.00,572.32,2,2.92e+05
400.00,602.06,2,2.92e+05
400.00,632.33,2,2.92e+05
400.00,663.00,2,2.92e+05
400.00,693.93,2,2.92e+05
400.00,725.00,2,2.92e+05
400.00,756.07,2,2.92e+05
400.00,787.00,2,2.92e+05
400.00,817.67,2,2.92e+05
400.00,847.94,2,2.92e+05
400.00,877.68,2,2.92e+05
400.00,906.77,2,2.92e+05
400.00,935.09,2,2.92e+05
400.00,962.50,2,2.92e+05
400.00,988.90,2,2.92e+05
400.00,1014.16,2,2.92e+05
400.00,1038.19,2,2.92e+05
400.00,1060.88,2,2.92e+05
400.00,1082.12,2,2.92e+05
400.00,1101.84,2,2.92e+05
400.00,1119.95,2,2.92e+05
400.00,1136.36,2,2.92e+05
400.00,1151.01,2,2.92e+05
350.00,1163.84,0,2.89e+05
300.00,1174.79,0,2.88e+05
250.00,1183.81,0,2.87e+05
200.00,1190.87,0,2.88e+05
150.00,1195.94,0,2.89e+05
100.00,1198.98,0,2.91e+05
150.00,1200.00,2,2.91e+05
100.00,1198.98,0,2.95e+05
50.00,1195.94,0,2.99e+05
100.00,1190.87,2,2.99e+05
150.00,1183.81,2,2.99e+05
200.00,1174.79,2,2.99e+05
250.00,1163.84,2,2.99e+05
300.00,1151.01,2,2.99e+05
350.00,1136.36,2,2.99e+05
400.00,1119.95,2,2.99e+05
400.00,1101.84,2,2.99e+05
400.00,1082.12,2,2.99e+05
400.00,1060.88,2,2.99e+05
400.00,1038.19,2,2.99e+05
400.00,1014.16,2,2.99e+05
400.00,988.90,2,2.99e+05
400.00,962.50,2,2.99e+05
400.00,935.09,2,2.99e+05
400.00,906.77,2,2.99e+05
400.00,877.68,2,2.99e+05
400.00,847.94,2,2.99e+05
400.00,817.67,2,2.99e+05
400.00,787.00,2,2.99e+05
400.00,756.07,2,2.99e+05
400.00,725.00,2,2.99e+05
400.00,693.93,2,2.99e+05
400.00,663.00,2,2.99e+05
400.00,632.33,1,2.99e+05
400.00,602.06,1,2.99e+05
400.00,572.32,1,2.99e+05
400.00,543.23,1,2.99e+05
400.00,514.91,1,2.99e+05
400.00,487.50,1,2.99e+05
400.00,461.10,1,2.99e+05
400.00,435.84,1,2.99e+05
400.00,411.81,1,2.99e+05
400.00,389.12,1,2.99e+05
400.00,367.88,1,2.99e+05
400.00,348.16,1,2.99e+05
400.00,330.05,1,2.99e+05
400.00,313.64,1,2.99e+05
50.00,756.07,2,2.99e+05
100.00,787.00,2,2.99e+05
150.00,817.67,2,2.99e+05
200.00,847.94,2,2.99e+05
250.00,877.68,2,2.99e+05
300.00,906.77,2,2.99e+05
350.00,935.09,2,2.99e+05
400.00,962.50,2,2.99e+05
350.00,988.90,0,3.10e+05
400.00,1014.16,2,3.10e+05
400.00,1038.19,2,3.10e+05
350.00,1060.88,0,3.24e+05
400.00,1082.12,2,3.24e+05
350.00,1101.84,0,3.39e+05
300.00,1119.95,0,3.53e+05
350.00,1136.36,2,3.53e+05
300.00,1151.01,0,3.68e+05
350.00,1163.84,2,3.68e+05
300.00,1174.79,0,3.82e+05
350.00,1183.81,2,3.82e+05
300.00,1190.87,0,3.96e+05
250.00,1195.94,0,4.09e+05
200.00,1198.98,0,4.19e+05
250.00,1200.00,2,4.19e+05
200.00,1198.98,0,4.26e+05
150.00,1195.94,0,4.30e+05
100.00,1190.87,0,4.32e+05
150.00,1183.81,2,4.32e+05
100.00,1174.79,0,4.33e+05
150.00,1163.84,2,4.33e+05
200.00,1151.01,2,4.33e+05
250.00,1136.36,2,4.33e+05
300.00,1119.95,2,4.33e+05
350.00,1101.84,2,4.33e+05
400.00,1082.12,2,4.33e+05
400.00,1060.88,2,4.33e+05
400.00,1038.19,2,4.33e+05
400.00,1014.16,2,4.33e+05
400.00,988.90,2,4.33e+05
400.00,962.50,2,4.33e+05
400.00,935.09,2,4.33e+05
400.00,906.77,2,4.33e+05
400.00,877.68,2,4.33e+05
400.00,847.94,2,4.33e+05
400.00,817.67,2,4.33e+05
400.00,787.00,2,4.33e+05
400.00,756.07,2,4.33e+05
400.00,725.00,2,4.33e+05
400.00,693.93,2,4.33e+05
400.00,663.00,2,4.33e+05
400.00,632.33,1,4.33e+05
400.00,602.06,1,4.33e+05
400.00,572.32,1,4.33e+05
400.00,543.23,1,4.33e+05
400.00,514.91,1,4.33e+05
400.00,487.50,1,4.33e+05
400.00,461.10,1,4.33e+05
400.00,435.84,1,4.33e+05
400.00,411.81,1,4.33e+05
400.00,389.12,1,4.33e+05
400.00,367.88,1,4.33e+05
400.00,348.16,1,4.33e+05
400.00,330.05,1,4.33e+05
400.00,313.64,1,4.33e+05
400.00,298.99,1,4.33e+05
400.00,286.16,1,4.33e+05
400.00,275.21,1,4.33e+05
400.00,266.19,1,4.33e+05
400.00,259.13,1,4.33e+05
400.00,254.06,1,4.33e+05
400.00,251.02,1,4.33e+05
400.00,250.00,1,4.33e+05
400.00,251.02,1,4.33e+05
400.00,254.06,1,4.33e+05
400.00,259.13,1,4.33e+05
400.00,266.19,1,4.33e+05
400.00,275.21,1,4.33e+05
400.00,286.16,1,4.33e+05
400.00,298.99,1,4.33e+05
400.00,313.64,1,4.33e+05
400.00,330.05,1,4.33e+05
400.00,348.16,1,4.33e+05
400.00,367.88,1,4.33e+05
400.00,389.12,1,4.33e+05
400.00,411.81,1,4.33e+05
400.00,435.84,2,4.33e+05
400.00,461.10,2,4.33e+05
400.00,487.50,2,4.33e+05
400.00,514.91,2,4.33e+05
400.00,543.23,2,4.33e+05
400.00,572.32,2,4.33e+05
400.00,602.06,2,4.33e+05
400.00,632.33,2,4.33e+05
400.00,663.00,2,4.33e+05
400.00,693.93,2,4.33e+05
400.00,725.00,2,4.33e+05
400.00,756.07,2,4.33e+05
400.00,787.00,2,4.33e+05
400.00,817.67,2,4.33e+05
400.00,847.94,2,4.33e+05
400.00,877.68,2,4.33e+05
400.00,906.77,2,4.33e+05
400.00,935.09,2,4.33e+05
400.00,962.50,2,4.33e+05
400.00,988.90,2,4.33e+05
400.00,1014.16,2,4.33e+05
400.00,1038.19,2,4.33e+05
400.00,1060.88,2,4.33e+05
400.00,1082.12,2,4.33e+05
400.00,1101.84,2,4.33e+05
400.00,1119.95,2,4.33e+05
400.00,1136.36,2,4.33e+05
350.00,1151.01,0,4.30e+05
300.00,1163.84,0,4.28e+05
250.00,1174.79,0,4.27e+05
200.00,1183.81,0,4.28e+05
150.00,1190.87,0,4.29e+05
200.00,1195.94,2,4.29e+05
150.00,1198.98,0,4.32e+05
100.00,1200.00,0,4.36e+05
150.00,1198.98,2,4.36e+05
100.00,1195.94,0,4.41e+05
150.00,1190.87,2,4.41e+05
100.00,1183.81,0,4.41e+05
150.00,1174.79,2,4.41e+05
200.00,1163.84,2,4.41e+05
250.00,1151.01,2,4.41e+05
300.00,1136.36,2,4.41e+05
350.00,1119.95,2,4.41e+05
400.00,1101.84,2,4.41e+05
400.00,1082.12,2,4.41e+05
400.00,1060.88,2,4.41e+05
400.00,1038.19,2,4.41e+05
400.00,1014.16,2,4.41e+05
400.00,988.90,2,4.41e+05
400.00,962.50,2,4.41e+05
400.00,935.09,2,4.41e+05
400.00,906.77,2,4.41e+05
400.00,877.68,2,4.41e+05
400.00,847.94,2,4.41e+05
400.00,817.67,2,4.41e+05
400.00,787.00,2,4.41e+05
400.00,756.07,2,4.41e+05
400.00,725.00,2,4.41e+05
400.00,693.93,2,4.41e+05
400.00,663.00,2,4.41e+05
400.00,632.33,1,4.41e+05
400.00,602.06,1,4.41e+05
400.00,572.32,1,4.41e+05
400.00,543.23,1,4.41e+05
400.00,514.91,1,4.41e+05
400.00,487.50,1,4.41e+05
400.00,461.10,1,4.41e+05
400.00,435.84,1,4.41e+05
400.00,411.81,1,4.41e+05
400.00,389.12,1,4.41e+05
400.00,367.88,1,4.41e+05
400.00,348.16,1,4.41e+05
400.00,330.05,1,4.41e+05
400.00,313.64,1,4.41e+05
400.00,298.99,1,4.41e+05
400.00,286.16,1,4.41e+05
400.00,275.21,1,4.41e+05
400.00,266.19,1,4.41e+05
400.00,259.13,1,4.41e+05
400.00,254.06,1,4.41e+05
400.00,251.02,1,4.41e+05
400.00,250.00,1,4.41e+05
400.00,251.02,1,4.41e+05
400.00,254.06,1,4.41e+05
400.00,259.13,1,4.41e+05
400.00,266.19,1,4.41e+05
400.00,275.21,1,4.41e+05
400.00,286.16,1,4.41e+05
400.00,298.99,1,4.41e+05
400.00,313.64,1,4.41e+05
400.00,330.05,1,4.41e+05
400.00,348.16,1,4.41e+05
400.00,367.88,1,4.41e+05
400.00,389.12,1,4.41e+05
400.00,411.81,1,4.41e+05
400.00,435.84,2,4.41e+05
400.00,461.10,2,4.41e+05
400.00,487.50,2,4.41e+05
400.00,514.91,2,4.41e+05
400.00,543.23,2,4.41e+05
400.00,572.32,2,4.41e+05
400.00,602.06,2,4.41e+05
400.00,632.33,2,4.41e+05
400.00,663.00,2,4.41e+05
400.00,693.93,2,4.41e+05
400.00,725.00,2,4.41e+05
400.00,756.07,2,4.41e+05
400.00,787.00,2,4.41e+05
400.00,817.67,2,4.41e+05
400.00,847.94,2,4.41e+05
400.00,877.68,2,4.41e+05
400.00,906.77,2,4.41e+05
400.00,935.09,2,4.41e+05
400.00,962.50,2,4.41e+05
400.00,988.90,2,4.41e+05
400.00,1014.16,2,4.41e+05
400.00,1038.19,2,4.41e+05
400.00,1060.88,2,4.41e+05
400.00,1082.12,2,4.41e+05
400.00,1101.84,2,4.41e+05
400.00,1119.95,2,4.41e+05
400.00,1136.36,2,4.41e+05
400.00,1151.01,2,4.41e+05
350.00,1163.84,0,4.39e+05
300.00,1174.79,0,4.37e+05
250.00,1183.81,0,4.37e+05
200.00,1190.87,0,4.37e+05
150.00,1195.94,0,4.38e+05
100.00,1198.98,0,4.41e+05
150.00,1200.00,2,4.41e+05
100.00,1198.98,0,4.44e+05
50.00,1195.94,0,4.48e+05
100.00,1190.87,2,4.48e+05
150.00,1183.81,2,4.48e+05
200.00,1174.79,2,4.48e+05
250.00,1163.84,2,4.48e+05
300.00,1151.01,2,4.48e+05
350.00,1136.36,2,4.48e+05
400.00,1119.95,2,4.48e+05
400.00,1101.84,2,4.48e+05
400.00,1082.12,2,4.48e+05
400.00,1060.88,2,4.48e+05
400.00,1038.19,2,4.48e+05
400.00,1014.16,2,4.48e+05
400.00,988.90,2,4.48e+05
400.00,962.50,2,4.48e+05
400.00,935.09,2,4.48e+05
400.00,906.77,2,4.48e+05
400.00,877.68,2,4.48e+05
400.00,847.94,2,4.48e+05
400.00,817.67,2,4.48e+05
400.00,787.00,2,4.48e+05
400.00,756.07,2,4.48e+05
400.00,725.00,2,4.48e+05
400.00,693.93,2,4.48e+05
400.00,663.00,2,4.48e+05
400.00,632.33,1,4.48e+05
400.00,602.06,1,4.48e+05
400.00,572.32,1,4.48e+05
400.00,543.23,1,4.48e+05
400.00,514.91,1,4.48e+05
400.00,487.50,1,4.48e+05
400.00,461.10,1,4.48e+05
400.00,435.84,1,4.48e+05
400.00,411.81,1,4.48e+05
400.00,389.12,1,4.48e+05
400.00,367.88,1,4.48e+05
400.00,348.16,1,4.48e+05
400.00,330.05,1,4.48e+05
400.00,313.64,1,4.48e+05
50.00,756.07,2,4.48e+05
100.00,787.00,2,4.48e+05
150.00,817.67,2,4.48e+05
200.00,847.94,2,4.48e+05
250.00,877.68,2,4.48e+05
300.00,906.77,2,4.48e+05
350.00,935.09,2,4.48e+05
400.00,962.50,2,4.48e+05
350.00,988.90,0,4.60e+05
400.00,1014.16,2,4.60e+05
400.00,1038.19,2,4.60e+05
350.00,1060.88,0,4.74e+05
400.00,1082.12,2,4.74e+05
350.00,1101.84,0,4.89e+05
300.00,1119.95,0,5.03e+05
350.00,1136.36,2,5.03e+05
300.00,1151.01,0,5.17e+05
350.00,1163.84,2,5.17e+05
300.00,1174.79,0,5.31e+05
350.00,1183.81,2,5.31e+05
300.00,1190.87,0,5.45e+05
250.00,1195.94,0,5.58e+05
200.00,1198.98,0,5.68e+05
250.00,1200.00,2,5.68e+05
200.00,1198.98,0,5.75e+05
150.00,1195.94,0,5.79e+05
100.00,1190.87,0,5.82e+05
150.00,1183.81,2,5.82e+05
100.00,1174.79,0,5.82e+05
150.00,1163.84,2,5.82e+05
200.00,1151.01,2,5.82e+05
250.00,1136.36,2,5.82e+05
300.00,1119.95,2,5.82e+05
350.00,1101.84,2,5.82e+05
400.00,1082.12,2,5.82e+05
400.00,1060.88,2,5.82e+05
