soc,lmp,a,total_rwd
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,0,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,2,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,2,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,1,0.00e+00
0.00,0.00,0,4.24e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,0,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,2,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,2,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
0.00,0.00,1,8.00e+04
