solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
2.09,0.00,0.00,0.00,0.00,0.00,41.70,0.10,1,2.09e+00
2.02,0.00,0.00,0.00,0.00,0.00,40.37,0.10,1,4.11e+00
1.95,0.00,0.00,0.00,0.00,0.00,39.25,0.10,1,6.06e+00
0.00,-979.35,0.00,23.25,23.20,0.05,42.59,-24.95,2,-9.73e+02
2.06,919.12,1.78,0.00,0.00,0.00,42.58,21.72,0,-5.03e+01
2.06,0.00,0.00,0.00,0.00,0.00,42.34,0.10,1,-4.83e+01
2.05,0.00,0.00,0.00,0.00,0.00,41.36,0.10,1,-4.62e+01
0.00,-1032.00,0.00,23.25,23.20,0.05,42.38,-24.95,2,-1.08e+03
2.06,0.00,0.00,23.25,23.20,0.05,42.40,0.10,1,-1.08e+03
2.06,0.00,0.00,23.25,23.20,0.05,42.32,0.10,1,-1.07e+03
2.05,0.00,0.00,23.25,23.20,0.05,41.32,0.10,1,-1.07e+03
2.01,0.00,0.00,23.25,23.20,0.05,41.43,0.10,1,-1.07e+03
2.01,0.00,0.00,23.25,23.20,0.05,41.66,0.10,1,-1.07e+03
2.02,0.00,0.00,23.25,23.20,0.05,42.18,0.10,1,-1.07e+03
2.05,0.00,0.00,23.25,23.20,0.05,42.74,0.10,1,-1.06e+03
2.08,0.00,0.00,23.25,23.20,0.05,43.03,0.10,1,-1.06e+03
0.32,0.00,0.00,23.25,23.20,0.05,44.30,0.01,1,-1.06e+03
0.33,0.00,0.00,23.25,23.20,0.05,47.42,0.01,1,-1.06e+03
0.35,1023.35,1.99,0.00,0.00,0.00,53.69,21.64,0,-3.55e+01
0.40,0.00,0.00,0.00,0.00,0.00,50.70,0.01,0,-3.51e+01
5.19,0.00,0.00,0.00,0.00,0.00,53.35,0.20,1,-2.99e+01
5.46,0.00,0.00,0.00,0.00,0.00,50.86,0.20,1,-2.45e+01
5.21,0.00,0.00,0.00,0.00,0.00,45.30,0.20,1,-1.93e+01
0.00,-1127.86,0.00,23.25,23.15,0.10,42.46,-24.90,2,-1.15e+03
0.00,-961.09,0.00,46.50,44.21,2.29,43.00,-22.64,2,-2.11e+03
0.00,-973.31,0.00,69.75,65.26,4.49,41.43,-22.64,2,-3.08e+03
0.00,-937.78,0.00,93.00,86.31,6.69,41.03,-22.64,2,-4.02e+03
0.00,-928.72,0.00,116.25,107.36,8.89,39.80,-22.64,2,-4.95e+03
0.00,-799.95,0.00,139.50,126.05,13.45,80.20,-20.10,2,-5.75e+03
393.04,1524.71,339.94,114.50,105.61,8.89,48.26,33.05,0,-3.49e+03
236.51,0.00,0.00,114.50,105.61,8.89,80.17,9.80,1,-3.25e+03
392.90,1699.98,163.97,89.50,82.81,6.69,42.71,33.05,0,-9.97e+02
231.03,0.00,0.00,89.50,82.81,6.69,43.47,10.82,1,-7.66e+02
