solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,0.00,0.00,0.00,0.00,0.00,46.90,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,45.95,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,34.77,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.67,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.72,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.67,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.12,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,43.35,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,45.78,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,40.04,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,41.77,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,48.53,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,52.22,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,53.91,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,47.49,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,62.44,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,72.63,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,72.42,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,74.52,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,75.85,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,86.11,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,78.94,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,83.68,0.00,0,0.00e+00
249.50,0.00,0.00,0.00,0.00,0.00,76.87,5.96,0,2.50e+02
229.20,0.00,0.00,0.00,0.00,0.00,55.29,5.96,0,4.79e+02
164.85,0.00,0.00,0.00,0.00,0.00,31.71,5.96,0,6.44e+02
0.00,-698.20,0.00,23.25,20.48,2.77,50.62,-22.02,2,-5.46e+01
0.00,-707.03,0.00,46.50,33.47,13.03,45.67,-13.97,2,-7.62e+02
0.00,-637.89,0.00,69.75,46.46,23.29,48.74,-13.97,2,-1.40e+03
0.00,-680.77,0.00,93.00,59.45,33.55,-0.01,-13.97,2,-2.08e+03
-0.00,0.14,0.00,116.25,72.44,43.81,152.42,-13.97,2,-2.08e+03
2163.93,2089.37,1454.40,91.25,57.70,33.55,47.28,51.64,0,3.63e+03
671.24,648.11,451.15,66.25,42.96,23.29,26.51,51.64,0,5.40e+03
0.00,-286.38,0.00,89.50,53.00,36.50,-7.64,-10.80,2,5.11e+03
-0.00,82.53,0.00,112.75,63.05,49.70,32.44,-10.80,2,5.19e+03
0.00,-484.78,0.00,136.00,76.95,59.05,3.25,-14.94,2,4.71e+03
0.00,-48.57,0.00,159.25,90.85,68.40,-16.55,-14.94,2,4.66e+03
-0.00,247.32,0.00,182.50,104.74,77.76,-17.83,-14.94,2,4.91e+03
-0.00,266.45,0.00,205.75,118.64,87.11,-17.52,-14.94,2,5.17e+03
-0.00,295.64,0.00,229.00,134.33,94.67,-19.14,-16.87,2,5.47e+03
-0.00,322.98,0.00,252.25,150.03,102.22,-20.60,-16.87,2,5.79e+03
-0.00,347.61,0.00,275.50,165.72,109.78,-20.93,-16.87,2,6.14e+03
-0.00,353.18,0.00,298.75,181.41,117.34,-20.98,-16.87,2,6.49e+03
-0.00,399.63,0.00,322.00,199.13,122.87,-20.95,-19.05,2,6.89e+03
-0.00,399.06,0.00,345.25,216.84,128.41,-25.07,-19.05,2,7.29e+03
-0.00,477.54,0.00,368.50,234.56,133.94,-32.71,-19.05,2,7.77e+03
-0.00,623.07,0.00,391.37,251.89,139.48,-32.72,-19.05,2,8.39e+03
-0.00,124.59,0.00,399.37,255.02,144.34,-33.41,-3.81,2,8.52e+03
-139.81,0.00,0.00,399.93,254.61,145.32,-35.36,4.18,2,8.38e+03
-167.74,0.00,0.00,399.97,254.61,145.36,-43.23,4.74,2,8.21e+03
