solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1181.00,0.00,23.25,23.25,0.00,46.90,-25.00,2,-1.18e+03
0.00,-1172.50,0.00,46.50,46.50,0.00,45.95,-25.00,2,-2.35e+03
0.00,0.00,0.00,46.50,46.50,0.00,34.77,0.00,1,-2.35e+03
0.00,808.40,0.00,21.50,21.50,0.00,46.67,23.25,0,-1.55e+03
0.00,-1166.75,0.00,44.75,44.75,0.00,46.72,-25.00,2,-2.71e+03
0.00,-1168.00,0.00,68.00,68.00,0.00,46.67,-25.00,2,-3.88e+03
0.00,0.00,0.00,68.00,68.00,0.00,35.71,0.00,1,-3.88e+03
0.00,-892.75,0.00,91.25,91.25,0.00,46.12,-25.00,2,-4.77e+03
0.00,-1153.00,0.00,114.50,114.50,0.00,43.35,-25.00,2,-5.93e+03
0.00,-1083.75,0.00,137.75,137.75,0.00,45.78,-25.00,2,-7.01e+03
0.00,-1144.50,0.00,161.00,161.00,0.00,40.04,-25.00,2,-8.15e+03
0.00,-1001.00,0.00,184.25,184.25,0.00,41.77,-25.00,2,-9.15e+03
0.00,-1044.25,0.00,207.50,207.50,0.00,48.53,-25.00,2,-1.02e+04
0.00,-1213.25,0.00,230.75,230.75,0.00,52.22,-25.00,2,-1.14e+04
0.00,-1305.50,0.00,254.00,254.00,0.00,53.91,-25.00,2,-1.27e+04
0.00,-1347.75,0.00,277.25,277.25,0.00,47.49,-25.00,2,-1.41e+04
0.00,-1187.25,0.00,300.50,300.50,0.00,62.44,-25.00,2,-1.53e+04
0.00,1451.73,0.00,275.50,275.50,0.00,72.63,23.25,0,-1.38e+04
0.00,1688.65,0.00,250.50,250.50,0.00,72.42,23.25,0,-1.21e+04
0.00,1683.77,0.00,225.50,225.50,0.00,74.52,23.25,0,-1.04e+04
0.00,1732.59,0.00,200.50,200.50,0.00,75.85,23.25,0,-8.70e+03
0.00,1763.51,0.00,175.50,175.50,0.00,86.11,23.25,0,-6.93e+03
0.00,2002.06,0.00,150.50,150.50,0.00,78.94,23.25,0,-4.93e+03
0.00,1835.36,0.00,125.50,125.50,0.00,83.68,23.25,0,-3.10e+03
