solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,0.00,0.00,0.00,0.00,0.00,46.90,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,45.95,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,34.77,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.67,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.72,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.67,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,35.71,0.00,1,0.00e+00
0.00,-892.75,0.00,23.25,23.25,0.00,46.12,-25.00,2,-8.93e+02
0.00,0.00,0.00,23.25,23.25,0.00,43.35,0.00,1,-8.93e+02
0.00,937.34,0.00,0.00,0.00,0.00,45.78,21.62,0,4.46e+01
0.00,0.00,0.00,0.00,0.00,0.00,40.04,0.00,1,4.46e+01
0.00,-1001.00,0.00,23.25,23.25,0.00,41.77,-25.00,2,-9.56e+02
0.00,0.00,0.00,23.25,23.25,0.00,48.53,0.00,1,-9.56e+02
0.00,0.00,0.00,23.25,23.25,0.00,52.22,0.00,1,-9.56e+02
0.00,0.00,0.00,23.25,23.25,0.00,53.91,0.00,1,-9.56e+02
0.00,0.00,0.00,23.25,23.25,0.00,47.49,0.00,1,-9.56e+02
0.00,0.00,0.00,23.25,23.25,0.00,62.44,0.00,1,-9.56e+02
0.00,1350.11,0.00,0.00,0.00,0.00,72.63,21.62,0,3.94e+02
0.00,0.00,0.00,0.00,0.00,0.00,72.42,0.00,0,3.94e+02
0.00,0.00,0.00,0.00,0.00,0.00,74.52,0.00,0,3.94e+02
0.00,0.00,0.00,0.00,0.00,0.00,75.85,0.00,0,3.94e+02
0.00,0.00,0.00,0.00,0.00,0.00,86.11,0.00,0,3.94e+02
0.00,0.00,0.00,0.00,0.00,0.00,78.94,0.00,0,3.94e+02
0.00,0.00,0.00,0.00,0.00,0.00,83.68,0.00,0,3.94e+02
249.50,0.00,0.00,0.00,0.00,0.00,76.87,5.96,0,6.43e+02
229.20,0.00,0.00,0.00,0.00,0.00,55.29,5.96,0,8.72e+02
164.85,0.00,0.00,0.00,0.00,0.00,31.71,5.96,0,1.04e+03
94.55,0.00,0.00,0.00,0.00,0.00,50.62,5.96,1,1.13e+03
558.47,0.00,0.00,0.00,0.00,0.00,45.67,22.07,0,1.69e+03
503.86,0.00,0.00,0.00,0.00,0.00,48.74,22.07,0,2.19e+03
537.73,0.00,0.00,0.00,0.00,0.00,-0.01,22.07,1,2.73e+03
-0.00,0.14,0.00,23.25,12.99,10.26,152.42,-13.97,2,2.73e+03
2163.93,1841.30,1454.40,0.00,0.00,0.00,47.28,50.02,0,8.19e+03
671.24,0.00,0.00,0.00,0.00,0.00,26.51,28.39,0,8.86e+03
0.00,-286.38,0.00,23.25,10.05,13.20,-7.64,-10.80,2,8.58e+03
-0.00,82.53,0.00,46.50,20.09,26.41,32.44,-10.80,2,8.66e+03
0.00,-484.78,0.00,69.75,33.99,35.76,3.25,-14.94,2,8.17e+03
0.00,-48.57,0.00,93.00,47.89,45.11,-16.55,-14.94,2,8.13e+03
-0.00,247.32,0.00,116.25,61.79,54.46,-17.83,-14.94,2,8.37e+03
-0.00,266.45,0.00,139.50,75.68,63.82,-17.52,-14.94,2,8.64e+03
-0.00,295.64,0.00,162.75,91.38,71.37,-19.14,-16.87,2,8.94e+03
-0.00,322.98,0.00,186.00,107.07,78.93,-20.60,-16.87,2,9.26e+03
-0.00,347.61,0.00,209.25,122.76,86.49,-20.93,-16.87,2,9.61e+03
-0.00,353.18,0.00,232.50,138.46,94.04,-20.98,-16.87,2,9.96e+03
-0.00,399.63,0.00,255.75,156.17,99.58,-20.95,-19.05,2,1.04e+04
-0.00,399.06,0.00,279.00,173.89,105.11,-25.07,-19.05,2,1.08e+04
-0.00,477.54,0.00,302.25,191.60,110.65,-32.71,-19.05,2,1.12e+04
-0.00,623.07,0.00,325.50,209.32,116.18,-32.72,-19.05,2,1.19e+04
-0.00,646.75,0.00,348.75,227.70,121.05,-33.41,-19.77,2,1.25e+04
-0.00,660.39,0.00,372.00,246.08,125.92,-35.36,-19.77,2,1.32e+04
-0.00,698.94,0.00,394.86,264.08,130.78,-43.23,-19.77,2,1.39e+04
-0.00,13.62,0.00,399.61,263.96,135.65,-32.91,-0.32,2,1.39e+04
-133.45,0.00,0.00,399.94,263.67,136.28,-33.56,4.05,2,1.37e+04
-147.22,0.00,0.00,399.97,263.67,136.30,-33.04,4.39,2,1.36e+04
-145.70,0.00,0.00,399.97,263.67,136.30,-43.39,4.41,2,1.35e+04
-191.42,0.00,0.00,399.97,263.67,136.30,-35.89,4.41,2,1.33e+04
-175.87,0.00,0.00,399.97,263.67,136.30,-31.07,4.90,2,1.31e+04
-152.25,0.00,0.00,399.97,263.67,136.30,-26.31,4.90,2,1.29e+04
-128.93,0.00,0.00,399.97,263.67,136.30,-29.61,4.90,2,1.28e+04
-145.10,0.00,0.00,399.97,263.67,136.30,-25.16,4.90,2,1.27e+04
-192.99,0.00,0.00,399.97,263.67,136.30,-21.37,7.67,2,1.25e+04
-163.92,0.00,0.00,399.97,263.67,136.30,-20.05,7.67,2,1.23e+04
-153.79,0.00,0.00,399.97,263.67,136.30,-16.58,7.67,2,1.21e+04
-127.18,0.00,0.00,399.97,263.67,136.30,-16.24,7.67,2,1.20e+04
-177.48,0.00,0.00,399.97,263.67,136.30,-3.07,10.93,2,1.18e+04
-33.55,0.00,0.00,399.97,263.67,136.30,0.28,10.93,2,1.18e+04
3.06,-0.00,0.00,399.97,263.67,136.30,40.81,10.93,2,1.18e+04
445.99,-0.00,0.00,399.97,263.67,136.30,25.28,10.93,2,1.23e+04
115.24,-0.00,0.00,399.97,263.67,136.30,38.44,4.56,2,1.24e+04
175.23,-0.00,0.00,399.97,263.67,136.30,60.64,4.56,2,1.25e+04
276.43,-0.00,0.00,399.97,263.67,136.30,81.76,4.56,2,1.28e+04
409.33,1366.48,534.44,374.55,245.70,128.86,77.76,33.26,0,1.51e+04
2.04,1301.35,506.57,349.16,227.70,121.46,81.45,23.30,0,1.69e+04
2.13,1493.82,399.89,324.16,207.98,116.18,86.97,23.30,0,1.88e+04
2.28,1574.36,447.69,299.16,188.51,110.65,93.87,23.30,0,2.09e+04
2.46,1699.27,483.21,274.16,169.05,105.11,108.43,23.30,0,2.31e+04
0.00,1962.84,558.16,249.16,149.58,99.58,96.06,23.25,0,2.56e+04
0.00,1738.91,494.48,224.16,130.12,94.04,91.51,23.25,0,2.78e+04
0.00,1484.49,643.11,199.16,112.68,86.49,73.64,23.25,0,2.99e+04
0.00,1194.60,517.53,174.16,95.23,78.93,82.07,23.25,0,3.16e+04
0.00,1331.36,576.77,149.16,77.79,71.37,74.22,23.25,0,3.36e+04
0.00,1104.60,621.02,124.16,61.79,62.37,68.44,23.25,0,3.53e+04
0.00,884.59,706.64,99.16,47.89,51.27,57.37,23.25,0,3.69e+04
0.00,741.51,592.34,74.16,33.99,40.17,77.22,23.25,0,3.82e+04
0.00,998.07,797.30,49.16,20.09,29.07,73.02,23.25,0,4.00e+04
0.00,682.25,1015.46,24.16,10.05,14.12,66.62,23.25,0,4.17e+04
0.00,0.00,0.00,24.16,10.05,14.12,55.42,0.00,1,4.17e+04
0.00,0.00,0.00,24.16,10.05,14.12,72.68,0.00,1,4.17e+04
0.00,679.08,954.08,0.00,0.00,0.00,63.86,22.47,0,4.33e+04
0.00,0.00,0.00,0.00,0.00,0.00,60.87,0.00,0,4.33e+04
0.00,0.00,0.00,0.00,0.00,0.00,56.41,0.00,1,4.33e+04
0.00,0.00,0.00,0.00,0.00,0.00,73.72,0.00,1,4.33e+04
0.00,0.00,0.00,0.00,0.00,0.00,72.58,0.00,1,4.33e+04
