solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.04,0.00,0.00,0.00,0.00,0.00,37.64,0.00,1,3.56e-02
0.03,0.00,0.00,0.00,0.00,0.00,36.54,0.00,1,6.99e-02
0.03,0.00,0.00,0.00,0.00,0.00,35.48,0.00,1,1.03e-01
0.00,-886.97,0.00,23.25,23.25,0.00,38.26,-25.00,2,-8.87e+02
0.05,0.00,0.00,23.25,23.25,0.00,38.21,0.00,1,-8.87e+02
0.05,0.00,0.00,23.25,23.25,0.00,38.11,0.00,1,-8.87e+02
0.05,0.00,0.00,23.25,23.25,0.00,37.34,0.00,1,-8.87e+02
0.00,-933.45,0.00,46.50,46.50,0.00,38.26,-25.00,2,-1.82e+03
0.02,0.00,0.00,46.50,46.50,0.00,38.27,0.00,1,-1.82e+03
0.02,0.00,0.00,46.50,46.50,0.00,38.18,0.00,1,-1.82e+03
0.02,0.00,0.00,46.50,46.50,0.00,37.28,0.00,1,-1.82e+03
0.00,-931.98,0.00,69.75,69.75,0.00,37.50,-25.00,2,-2.75e+03
0.03,0.00,0.00,69.75,69.75,0.00,37.71,0.00,1,-2.75e+03
0.03,0.00,0.00,69.75,69.75,0.00,38.24,0.00,1,-2.75e+03
0.03,0.00,0.00,69.75,69.75,0.00,38.78,0.00,1,-2.75e+03
0.00,-969.47,0.00,93.00,93.00,0.00,39.44,-25.00,2,-3.72e+03
0.00,-985.99,0.00,116.25,116.25,0.00,40.73,-25.00,2,-4.71e+03
0.00,-1018.24,0.00,139.50,139.50,0.00,43.65,-25.00,2,-5.73e+03
0.00,-1091.24,0.00,162.75,162.75,0.00,49.53,-25.00,2,-6.82e+03
0.00,-1238.24,0.00,186.00,186.00,0.00,46.13,-25.00,2,-8.06e+03
0.00,-1142.85,0.00,209.25,209.04,0.21,48.69,-24.77,2,-9.20e+03
0.00,-1206.27,0.00,232.50,232.08,0.42,46.51,-24.77,2,-1.04e+04
0.00,-1152.27,0.00,255.75,255.12,0.63,41.65,-24.77,2,-1.16e+04
0.00,-1031.86,0.00,279.00,278.16,0.84,42.46,-24.77,2,-1.26e+04
0.00,-973.71,0.00,302.25,299.48,2.77,39.73,-22.93,2,-1.36e+04
0.00,-911.10,0.00,325.50,320.81,4.69,38.16,-22.93,2,-1.45e+04
0.00,-875.10,0.00,348.75,342.14,6.61,37.39,-22.93,2,-1.53e+04
0.00,-857.44,0.00,372.00,363.47,8.53,32.16,-22.93,2,-1.62e+04
0.00,-663.08,0.00,394.86,382.25,12.61,33.51,-20.62,2,-1.69e+04
0.00,-39.11,0.00,399.61,382.93,16.68,36.29,-1.17,2,-1.69e+04
129.81,-0.00,0.00,399.94,382.51,17.43,37.53,3.58,2,-1.68e+04
146.70,-0.00,0.00,399.97,382.51,17.46,36.12,3.91,2,-1.66e+04
172.71,-0.00,0.00,399.97,382.51,17.46,36.21,4.78,2,-1.65e+04
173.20,-0.00,0.00,399.97,382.51,17.46,35.56,4.78,2,-1.63e+04
170.10,-0.00,0.00,399.97,382.51,17.46,25.76,4.78,2,-1.61e+04
123.22,-0.00,0.00,399.97,382.51,17.46,24.68,4.78,2,-1.60e+04
122.11,-0.00,0.00,399.97,382.51,17.46,28.14,4.95,2,-1.59e+04
139.23,-0.00,0.00,399.97,382.51,17.46,25.71,4.95,2,-1.57e+04
127.20,-0.00,0.00,399.97,382.51,17.46,24.87,4.95,2,-1.56e+04
123.05,-0.00,0.00,399.97,382.51,17.46,24.86,4.95,2,-1.55e+04
128.39,-0.00,0.00,399.97,382.51,17.46,31.51,5.16,2,-1.54e+04
162.73,-0.00,0.00,399.97,382.51,17.46,33.11,5.16,2,-1.52e+04
171.00,-0.00,0.00,399.97,382.51,17.46,38.02,5.16,2,-1.50e+04
213.39,0.00,0.00,399.55,382.51,17.04,30.05,11.23,1,-1.48e+04
149.75,-0.00,0.00,399.94,382.45,17.49,33.09,4.98,2,-1.47e+04
177.71,-0.00,0.00,399.97,382.45,17.52,37.34,5.37,2,-1.45e+04
201.54,-0.00,0.00,399.97,382.45,17.52,38.01,5.40,2,-1.43e+04
