solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-974.21,0.00,23.25,23.25,0.00,37.64,-25.00,2,-9.74e+02
0.00,-940.97,0.00,46.50,46.50,0.00,36.54,-25.00,2,-1.92e+03
0.03,849.53,0.03,21.50,21.50,0.00,35.48,23.25,0,-1.07e+03
0.00,-886.97,0.00,44.75,44.75,0.00,38.26,-25.00,2,-1.95e+03
0.05,889.51,0.03,19.75,19.75,0.00,38.21,23.25,0,-1.06e+03
0.00,-955.20,0.00,43.00,43.00,0.00,38.11,-25.00,2,-2.02e+03
0.05,886.01,0.04,18.00,18.00,0.00,37.34,23.25,0,-1.13e+03
0.00,-933.45,0.00,41.25,41.25,0.00,38.26,-25.00,2,-2.07e+03
0.02,889.50,0.04,16.25,16.25,0.00,38.27,23.25,0,-1.18e+03
0.00,-956.73,0.00,39.50,39.50,0.00,38.18,-25.00,2,-2.13e+03
0.02,887.67,0.01,14.50,14.50,0.00,37.28,23.25,0,-1.24e+03
0.00,-931.98,0.00,37.75,37.75,0.00,37.50,-25.00,2,-2.18e+03
0.03,871.86,0.01,12.75,12.75,0.00,37.71,23.25,0,-1.31e+03
0.00,-942.72,0.00,36.00,36.00,0.00,38.24,-25.00,2,-2.25e+03
0.03,889.06,0.02,11.00,11.00,0.00,38.78,23.25,0,-1.36e+03
0.00,-969.47,0.00,34.25,34.25,0.00,39.44,-25.00,2,-2.33e+03
0.01,916.95,0.03,9.25,9.25,0.00,40.73,23.25,0,-1.41e+03
0.00,-1018.24,0.00,32.50,32.50,0.00,43.65,-25.00,2,-2.43e+03
0.01,1014.86,0.01,7.50,7.50,0.00,49.53,23.25,0,-1.41e+03
0.01,0.00,0.00,7.50,7.50,0.00,46.13,0.00,1,-1.41e+03
0.00,-1142.85,0.00,30.75,30.54,0.21,48.69,-24.77,2,-2.56e+03
10.98,1122.55,9.49,5.75,5.75,0.00,46.51,23.70,0,-1.41e+03
0.00,-1152.27,0.00,29.00,28.79,0.21,41.65,-24.77,2,-2.57e+03
9.39,960.24,8.12,4.00,4.00,0.00,42.46,23.70,0,-1.59e+03
87.79,157.92,0.03,0.00,0.00,0.00,39.73,7.86,0,-1.34e+03
82.15,0.00,0.00,0.00,0.00,0.00,38.16,4.14,0,-1.26e+03
78.90,0.00,0.00,0.00,0.00,0.00,37.39,4.14,0,-1.18e+03
77.31,0.00,0.00,0.00,0.00,0.00,32.16,4.14,0,-1.10e+03
0.00,-663.08,0.00,23.25,19.17,4.08,33.51,-20.62,2,-1.77e+03
0.00,-690.92,0.00,46.50,38.35,8.15,36.29,-20.62,2,-2.46e+03
0.00,-748.23,0.00,69.75,57.52,12.23,37.53,-20.62,2,-3.21e+03
0.00,-773.80,0.00,93.00,76.70,16.30,36.12,-20.62,2,-3.98e+03
0.00,-714.04,0.00,116.25,95.08,21.17,36.21,-19.77,2,-4.69e+03
0.00,-715.82,0.00,139.50,113.47,26.03,35.56,-19.77,2,-5.41e+03
0.00,-702.97,0.00,162.75,131.85,30.90,25.76,-19.77,2,-6.11e+03
0.00,-509.24,0.00,186.00,150.24,35.76,24.68,-19.77,2,-6.62e+03
0.00,-483.84,0.00,209.25,168.47,40.78,28.14,-19.60,2,-7.11e+03
0.00,-551.67,0.00,232.50,186.70,45.80,25.71,-19.60,2,-7.66e+03
0.00,-504.03,0.00,255.75,204.94,50.81,24.87,-19.60,2,-8.16e+03
0.00,-487.56,0.00,279.00,223.17,55.83,24.86,-19.60,2,-8.65e+03
0.00,-481.97,0.00,302.25,241.20,61.05,31.51,-19.39,2,-9.13e+03
0.00,-610.90,0.00,325.50,259.23,66.27,33.11,-19.39,2,-9.74e+03
0.00,-641.92,0.00,348.75,277.26,71.49,38.02,-19.39,2,-1.04e+04
0.00,-737.11,0.00,372.00,295.29,76.71,30.05,-19.39,2,-1.11e+04
0.00,-575.53,0.00,394.86,312.71,82.15,33.09,-19.15,2,-1.17e+04
9.88,-0.00,0.00,399.61,312.30,87.31,37.34,0.30,2,-1.17e+04
