solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1181.00,25.00,46.90,-25.00,2,-1.18e+03
0.00,-1172.50,50.00,45.95,-25.00,2,-2.35e+03
0.00,-1148.75,75.00,34.77,-25.00,2,-3.50e+03
0.00,-869.25,100.00,46.67,-25.00,2,-4.37e+03
0.00,-1166.75,125.00,46.72,-25.00,2,-5.54e+03
0.00,-1168.00,150.00,46.67,-25.00,2,-6.71e+03
0.00,-1166.75,175.00,35.71,-25.00,2,-7.87e+03
0.00,-892.75,200.00,46.12,-25.00,2,-8.77e+03
0.00,-1153.00,225.00,43.35,-25.00,2,-9.92e+03
0.00,-1083.75,250.00,45.78,-25.00,2,-1.10e+04
0.00,-1144.50,275.00,40.04,-25.00,2,-1.21e+04
0.00,-1001.00,300.00,41.77,-25.00,2,-1.31e+04
0.00,-1044.25,325.00,48.53,-25.00,2,-1.42e+04
0.00,-1213.25,350.00,52.22,-25.00,2,-1.54e+04
0.00,-1305.50,375.00,53.91,-25.00,2,-1.67e+04
0.00,-1347.75,400.00,47.49,-25.00,2,-1.81e+04
0.00,-0.00,400.00,62.44,0.00,2,-1.81e+04
0.00,-0.00,400.00,72.63,0.00,2,-1.81e+04
0.00,-0.00,400.00,72.42,0.00,2,-1.81e+04
0.00,-0.00,400.00,74.52,0.00,2,-1.81e+04
0.00,-0.00,400.00,75.85,0.00,2,-1.81e+04
0.00,-0.00,400.00,86.11,0.00,2,-1.81e+04
0.00,-0.00,400.00,78.94,0.00,2,-1.81e+04
0.00,-0.00,400.00,83.68,0.00,2,-1.81e+04
83.17,-0.00,400.00,76.87,1.99,2,-1.80e+04
76.40,-0.00,400.00,55.29,1.99,2,-1.79e+04
54.95,-0.00,400.00,31.71,1.99,2,-1.78e+04
31.52,-0.00,400.00,50.62,1.99,2,-1.78e+04
186.16,-0.00,400.00,45.67,7.36,2,-1.76e+04
167.95,-0.00,400.00,48.74,7.36,2,-1.75e+04
179.24,-0.00,400.00,-0.01,7.36,2,-1.73e+04
-0.04,0.00,400.00,152.42,7.36,2,-1.73e+04
721.31,3810.50,375.00,47.28,34.46,0,-1.27e+04
0.00,-958.25,400.00,26.51,-20.27,2,-1.37e+04
125.46,-0.00,400.00,-7.64,9.46,2,-1.36e+04
-36.16,0.00,400.00,32.44,9.46,2,-1.36e+04
108.74,-0.00,400.00,3.25,6.70,2,-1.35e+04
10.89,-0.00,400.00,-16.55,6.70,2,-1.35e+04
-55.48,0.00,400.00,-17.83,6.70,2,-1.36e+04
-59.77,0.00,400.00,-17.52,6.70,2,-1.36e+04
-47.45,0.00,400.00,-19.14,5.42,2,-1.37e+04
-51.84,0.00,400.00,-20.60,5.42,2,-1.37e+04
-55.80,0.00,400.00,-20.93,5.42,2,-1.38e+04
-56.69,0.00,400.00,-20.98,5.42,2,-1.38e+04
-41.62,0.00,400.00,-20.95,3.97,2,-1.39e+04
-41.56,0.00,400.00,-25.07,3.97,2,-1.39e+04
-49.74,0.00,400.00,-32.71,3.97,2,-1.40e+04
-64.89,0.00,400.00,-32.72,3.97,2,-1.40e+04
-57.08,0.00,400.00,-33.41,3.49,2,-1.41e+04
-58.29,0.00,400.00,-35.36,3.49,2,-1.41e+04
-61.69,0.00,400.00,-43.23,3.49,2,-1.42e+04
-75.42,0.00,400.00,-32.91,3.49,2,-1.43e+04
-53.31,0.00,400.00,-33.56,3.24,2,-1.43e+04
-54.36,0.00,400.00,-33.04,3.24,2,-1.44e+04
-53.52,0.00,400.00,-43.39,3.24,2,-1.44e+04
-70.29,0.00,400.00,-35.89,3.24,2,-1.45e+04
-63.98,0.00,400.00,-31.07,3.57,2,-1.46e+04
-55.39,0.00,400.00,-26.31,3.57,2,-1.46e+04
-46.90,0.00,400.00,-29.61,3.57,2,-1.47e+04
-52.79,0.00,400.00,-25.16,3.57,2,-1.47e+04
-68.09,0.00,400.00,-21.37,5.41,2,-1.48e+04
-57.83,0.00,400.00,-20.05,5.41,2,-1.49e+04
-54.26,0.00,400.00,-16.58,5.41,2,-1.49e+04
-44.87,0.00,400.00,-16.24,5.41,2,-1.49e+04
-61.58,0.00,400.00,-3.07,7.58,2,-1.50e+04
-11.64,0.00,400.00,0.28,7.58,2,-1.50e+04
1.06,-0.00,400.00,40.81,7.58,2,-1.50e+04
154.76,-0.00,400.00,25.28,7.58,2,-1.49e+04
42.19,-0.00,400.00,38.44,3.34,2,-1.48e+04
64.15,-0.00,400.00,60.64,3.34,2,-1.48e+04
101.20,-0.00,400.00,81.76,3.34,2,-1.47e+04
136.44,-0.00,400.00,77.76,3.34,2,-1.45e+04
0.68,-0.00,400.00,81.45,0.02,2,-1.45e+04
0.71,-0.00,400.00,86.97,0.02,2,-1.45e+04
0.76,-0.00,400.00,93.87,0.02,2,-1.45e+04
0.82,-0.00,400.00,108.43,0.02,2,-1.45e+04
0.00,-0.00,400.00,96.06,0.00,2,-1.45e+04
0.00,-0.00,400.00,91.51,0.00,2,-1.45e+04
0.00,-0.00,400.00,73.64,0.00,2,-1.45e+04
0.00,-0.00,400.00,82.07,0.00,2,-1.45e+04
0.00,-0.00,400.00,74.22,0.00,2,-1.45e+04
0.00,-0.00,400.00,68.44,0.00,2,-1.45e+04
0.00,-0.00,400.00,57.37,0.00,2,-1.45e+04
0.00,-0.00,400.00,77.22,0.00,2,-1.45e+04
0.00,-0.00,400.00,73.02,0.00,2,-1.45e+04
0.00,-0.00,400.00,66.62,0.00,2,-1.45e+04
0.00,-0.00,400.00,55.42,0.00,2,-1.45e+04
0.00,-0.00,400.00,72.68,0.00,2,-1.45e+04
0.00,-0.00,400.00,63.86,0.00,2,-1.45e+04
0.00,-0.00,400.00,60.87,0.00,2,-1.45e+04
0.00,-0.00,400.00,56.41,0.00,2,-1.45e+04
0.00,-0.00,400.00,73.72,0.00,2,-1.45e+04
0.00,-0.00,400.00,72.58,0.00,2,-1.45e+04
0.00,-0.00,400.00,71.50,0.00,2,-1.45e+04
0.00,-0.00,400.00,55.85,0.00,2,-1.45e+04
0.00,-0.00,400.00,64.67,0.00,2,-1.45e+04
0.00,-0.00,400.00,67.60,0.00,2,-1.45e+04
0.00,-0.00,400.00,67.61,0.00,2,-1.45e+04
0.00,-0.00,400.00,56.22,0.00,2,-1.45e+04
0.00,-0.00,400.00,67.17,0.00,2,-1.45e+04
0.00,-0.00,400.00,67.19,0.00,2,-1.45e+04
0.00,-0.00,400.00,69.67,0.00,2,-1.45e+04
0.00,-0.00,400.00,56.94,0.00,2,-1.45e+04
0.00,-0.00,400.00,66.21,0.00,2,-1.45e+04
0.00,-0.00,400.00,69.89,0.00,2,-1.45e+04
0.00,-0.00,400.00,70.02,0.00,2,-1.45e+04
0.00,-0.00,400.00,64.39,0.00,2,-1.45e+04
0.00,-0.00,400.00,60.12,0.00,2,-1.45e+04
0.00,-0.00,400.00,70.29,0.00,2,-1.45e+04
0.00,-0.00,400.00,71.15,0.00,2,-1.45e+04
0.00,-0.00,400.00,69.11,0.00,2,-1.45e+04
0.00,-0.00,400.00,71.12,0.00,2,-1.45e+04
0.00,-0.00,400.00,70.96,0.00,2,-1.45e+04
0.00,-0.00,400.00,78.17,0.00,2,-1.45e+04
0.00,-0.00,400.00,78.06,0.00,2,-1.45e+04
0.00,-0.00,400.00,80.39,0.00,2,-1.45e+04
0.00,-0.00,400.00,100.49,0.00,2,-1.45e+04
0.00,-0.00,400.00,112.77,0.00,2,-1.45e+04
0.00,-0.00,400.00,94.86,0.00,2,-1.45e+04
0.00,-0.00,400.00,80.83,0.00,2,-1.45e+04
86.27,-0.00,400.00,75.13,2.13,2,-1.44e+04
80.18,-0.00,400.00,53.89,2.13,2,-1.44e+04
57.52,-0.00,400.00,28.36,2.13,2,-1.43e+04
30.27,-0.00,400.00,50.42,2.13,2,-1.43e+04
193.50,-0.00,400.00,171.10,7.68,2,-1.41e+04
656.63,4277.50,375.00,124.64,32.68,0,-9.14e+03
0.00,-2637.67,400.00,31.72,-21.16,2,-1.18e+04
121.73,-0.00,400.00,140.41,7.68,2,-1.17e+04
579.70,3510.25,375.00,185.11,33.26,0,-7.56e+03
764.25,4627.75,350.00,51.93,33.26,0,-2.17e+03
0.00,-1083.85,375.00,12.54,-20.87,2,-3.26e+03
0.00,-261.73,400.00,30.70,-20.87,2,-3.52e+03
118.91,-0.00,400.00,11.43,7.75,2,-3.40e+03
44.27,-0.00,400.00,-16.69,7.75,2,-3.35e+03
-64.65,0.00,400.00,-20.86,7.75,2,-3.42e+03
-80.80,0.00,400.00,-20.91,7.75,2,-3.50e+03
-51.70,0.00,400.00,-20.72,4.94,2,-3.55e+03
-51.23,0.00,400.00,-21.11,4.94,2,-3.60e+03
-52.19,0.00,400.00,-26.18,4.94,2,-3.66e+03
-64.73,0.00,400.00,-20.87,4.94,2,-3.72e+03
-46.60,0.00,400.00,-21.17,4.47,2,-3.77e+03
-47.27,0.00,400.00,-21.42,4.47,2,-3.81e+03
-47.82,0.00,400.00,-30.25,4.47,2,-3.86e+03
-67.54,0.00,400.00,-23.90,4.47,2,-3.93e+03
-52.23,0.00,400.00,-26.10,4.37,2,-3.98e+03
-57.04,0.00,400.00,-26.74,4.37,2,-4.04e+03
-58.44,0.00,400.00,-35.00,4.37,2,-4.10e+03
-76.49,0.00,400.00,-23.38,4.37,2,-4.17e+03
-50.55,0.00,400.00,-23.52,4.32,2,-4.22e+03
-50.85,0.00,400.00,-23.86,4.32,2,-4.27e+03
-51.59,0.00,400.00,-33.07,4.32,2,-4.33e+03
-71.50,0.00,400.00,-22.74,4.32,2,-4.40e+03
-52.45,0.00,400.00,-20.91,4.61,2,-4.45e+03
-48.22,0.00,400.00,-20.92,4.61,2,-4.50e+03
-48.25,0.00,400.00,-20.85,4.61,2,-4.55e+03
-48.09,0.00,400.00,-20.52,4.61,2,-4.60e+03
-61.86,0.00,400.00,-20.31,6.03,2,-4.66e+03
-61.23,0.00,400.00,-13.26,6.03,2,-4.72e+03
-39.97,0.00,400.00,-11.54,6.03,2,-4.76e+03
-34.79,0.00,400.00,-7.57,6.03,2,-4.79e+03
-32.01,0.00,400.00,-0.01,8.46,2,-4.82e+03
-0.04,0.00,400.00,38.25,8.46,2,-4.82e+03
161.75,-0.00,400.00,44.33,8.46,2,-4.66e+03
187.47,-0.00,400.00,30.53,8.46,2,-4.48e+03
57.65,-0.00,400.00,43.38,3.78,2,-4.42e+03
81.92,-0.00,400.00,79.37,3.78,2,-4.34e+03
149.88,-0.00,400.00,87.09,3.78,2,-4.19e+03
164.45,-0.00,400.00,83.36,3.78,2,-4.02e+03
1.05,-0.00,400.00,108.18,0.03,2,-4.02e+03
1.36,-0.00,400.00,104.31,0.03,2,-4.02e+03
1.32,-0.00,400.00,93.08,0.03,2,-4.02e+03
1.17,-0.00,400.00,106.14,0.03,2,-4.02e+03
0.00,-0.00,400.00,88.79,0.00,2,-4.02e+03
0.00,-0.00,400.00,88.75,0.00,2,-4.02e+03
0.00,-0.00,400.00,80.63,0.00,2,-4.02e+03
0.00,-0.00,400.00,101.86,0.00,2,-4.02e+03
0.00,-0.00,400.00,87.39,0.00,2,-4.02e+03
0.00,-0.00,400.00,84.31,0.00,2,-4.02e+03
0.00,-0.00,400.00,68.77,0.00,2,-4.02e+03
0.00,-0.00,400.00,93.08,0.00,2,-4.02e+03
0.00,-0.00,400.00,81.32,0.00,2,-4.02e+03
0.00,-0.00,400.00,78.04,0.00,2,-4.02e+03
0.00,-0.00,400.00,66.71,0.00,2,-4.02e+03
0.00,-0.00,400.00,85.02,0.00,2,-4.02e+03
0.00,-0.00,400.00,69.01,0.00,2,-4.02e+03
0.00,-0.00,400.00,62.96,0.00,2,-4.02e+03
0.00,-0.00,400.00,51.76,0.00,2,-4.02e+03
0.00,-0.00,400.00,87.21,0.00,2,-4.02e+03
0.00,-0.00,400.00,70.74,0.00,2,-4.02e+03
0.00,-0.00,400.00,84.44,0.00,2,-4.02e+03
0.00,-0.00,400.00,64.04,0.00,2,-4.02e+03
0.00,-0.00,400.00,83.68,0.00,2,-4.02e+03
0.00,-0.00,400.00,77.43,0.00,2,-4.02e+03
0.00,-0.00,400.00,83.75,0.00,2,-4.02e+03
0.00,-0.00,400.00,75.99,0.00,2,-4.02e+03
0.00,-0.00,400.00,84.68,0.00,2,-4.02e+03
0.00,-0.00,400.00,84.05,0.00,2,-4.02e+03
0.00,-0.00,400.00,84.04,0.00,2,-4.02e+03
0.00,-0.00,400.00,76.28,0.00,2,-4.02e+03
0.00,-0.00,400.00,88.34,0.00,2,-4.02e+03
0.00,-0.00,400.00,89.97,0.00,2,-4.02e+03
0.00,-0.00,400.00,91.57,0.00,2,-4.02e+03
0.00,-0.00,400.00,86.77,0.00,2,-4.02e+03
0.00,-0.00,400.00,82.08,0.00,2,-4.02e+03
0.00,-0.00,400.00,98.83,0.00,2,-4.02e+03
0.00,-0.00,400.00,95.25,0.00,2,-4.02e+03
0.00,-0.00,400.00,103.31,0.00,2,-4.02e+03
0.00,-0.00,400.00,98.48,0.00,2,-4.02e+03
0.00,-0.00,400.00,104.06,0.00,2,-4.02e+03
0.00,-0.00,400.00,115.43,0.00,2,-4.02e+03
0.00,-0.00,400.00,121.96,0.00,2,-4.02e+03
0.00,-0.00,400.00,118.18,0.00,2,-4.02e+03
0.00,-0.00,400.00,151.16,0.00,2,-4.02e+03
0.00,3779.00,375.00,193.89,25.00,0,-2.38e+02
0.00,4847.25,350.00,264.09,25.00,0,4.61e+03
0.00,6602.25,325.00,257.60,25.00,0,1.12e+04
318.40,6440.00,300.00,263.68,27.47,0,1.80e+04
325.91,6592.00,275.00,121.69,27.47,0,2.49e+04
0.00,-2891.84,300.00,57.81,-23.76,2,2.20e+04
