solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-974.24,25.00,37.64,-25.00,2,-9.74e+02
0.00,-940.99,50.00,36.54,-25.00,2,-1.92e+03
0.00,-913.49,75.00,35.48,-25.00,2,-2.83e+03
0.01,887.00,50.00,38.26,25.00,0,-1.94e+03
0.00,-947.88,75.00,38.21,-24.77,2,-2.89e+03
8.61,955.25,50.00,38.11,25.45,0,-1.93e+03
0.00,-944.16,75.00,37.34,-24.77,2,-2.87e+03
0.00,-925.08,100.00,38.26,-24.77,2,-3.79e+03
79.11,956.50,75.00,38.27,29.14,0,-2.76e+03
79.13,956.75,50.00,38.18,29.14,0,-1.72e+03
0.00,-875.56,75.00,37.28,-22.93,2,-2.60e+03
77.08,932.00,50.00,37.50,29.14,0,-1.59e+03
164.32,937.50,25.00,37.71,33.76,0,-4.88e+02
0.00,-777.51,50.00,38.24,-20.62,2,-1.27e+03
167.56,956.00,25.00,38.78,33.76,0,-1.42e+02
0.00,-799.57,50.00,39.44,-20.62,2,-9.42e+02
206.32,986.00,25.00,40.73,35.46,0,2.51e+02
213.07,1018.25,0.00,43.65,35.46,0,1.48e+03
0.00,-862.90,25.00,49.53,-19.77,2,6.19e+02
259.11,1238.25,0.00,46.13,35.46,0,2.12e+03
0.00,-904.35,25.00,48.69,-19.60,2,1.21e+03
262.71,1217.25,0.00,46.51,35.79,0,2.69e+03
0.00,-911.80,25.00,41.65,-19.60,2,1.78e+03
0.00,-816.52,50.00,42.46,-19.60,2,9.64e+02
238.31,1061.50,25.00,39.73,36.23,0,2.26e+03
0.00,-770.26,50.00,38.16,-19.39,2,1.49e+03
214.17,954.00,25.00,37.39,36.23,0,2.66e+03
0.00,-724.90,50.00,32.16,-19.39,2,1.94e+03
0.00,-615.95,75.00,33.51,-19.15,2,1.32e+03
195.95,837.75,50.00,36.29,36.69,0,2.35e+03
212.20,907.25,25.00,37.53,36.69,0,3.47e+03
219.46,938.25,0.00,36.12,36.69,0,4.63e+03
0.00,-689.88,25.00,36.21,-19.10,2,3.94e+03
0.00,-691.60,50.00,35.56,-19.10,2,3.25e+03
0.00,-679.19,75.00,25.76,-19.10,2,2.57e+03
0.00,-492.01,100.00,24.68,-19.10,2,2.08e+03
0.00,-479.82,125.00,28.14,-19.44,2,1.60e+03
0.00,-547.09,150.00,25.71,-19.44,2,1.05e+03
0.00,-499.85,175.00,24.87,-19.44,2,5.52e+02
0.00,-483.52,200.00,24.86,-19.44,2,6.85e+01
0.00,-492.82,225.00,31.51,-19.82,2,-4.24e+02
0.00,-624.65,250.00,33.11,-19.82,2,-1.05e+03
0.00,-656.36,275.00,38.02,-19.82,2,-1.71e+03
0.00,-753.70,300.00,30.05,-19.82,2,-2.46e+03
0.00,-610.27,325.00,33.09,-20.31,2,-3.07e+03
0.00,-672.01,350.00,37.34,-20.31,2,-3.74e+03
0.00,-758.32,375.00,38.01,-20.31,2,-4.50e+03
0.00,-771.93,400.00,27.38,-20.31,2,-5.27e+03
102.57,-0.00,400.00,32.36,7.49,2,-5.17e+03
121.22,-0.00,400.00,37.47,7.49,2,-5.05e+03
140.36,-0.00,400.00,39.64,7.49,2,-4.91e+03
148.49,-0.00,400.00,30.56,7.49,2,-4.76e+03
45.72,-0.00,400.00,33.24,2.99,2,-4.71e+03
49.73,-0.00,400.00,37.08,2.99,2,-4.66e+03
55.47,927.00,375.00,40.26,27.99,0,-3.68e+03
60.23,1006.50,350.00,43.39,27.99,0,-2.61e+03
3.19,1084.75,325.00,50.06,25.15,0,-1.53e+03
3.69,1251.50,300.00,61.81,25.15,0,-2.71e+02
4.55,1545.25,275.00,64.75,25.15,0,1.28e+03
4.77,1618.75,250.00,48.58,25.15,0,2.90e+03
0.00,1214.50,225.00,50.95,25.00,0,4.12e+03
0.00,1273.75,200.00,50.95,25.00,0,5.39e+03
0.00,1273.75,175.00,50.95,25.00,0,6.66e+03
