solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,0.00,0.00,0.00,0.00,0.00,46.90,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,45.95,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,34.77,0.00,1,0.00e+00
0.00,-869.25,0.00,23.25,23.25,0.00,46.67,-25.00,2,-8.69e+02
0.00,0.00,0.00,23.25,23.25,0.00,46.72,0.00,1,-8.69e+02
0.00,0.00,0.00,23.25,23.25,0.00,46.67,0.00,1,-8.69e+02
0.00,0.00,0.00,23.25,23.25,0.00,35.71,0.00,1,-8.69e+02
0.00,-892.75,0.00,46.50,46.50,0.00,46.12,-25.00,2,-1.76e+03
0.00,0.00,0.00,46.50,46.50,0.00,43.35,0.00,1,-1.76e+03
0.00,-1083.75,0.00,69.75,69.75,0.00,45.78,-25.00,2,-2.85e+03
0.00,0.00,0.00,69.75,69.75,0.00,40.04,0.00,1,-2.85e+03
0.00,-1001.00,0.00,93.00,93.00,0.00,41.77,-25.00,2,-3.85e+03
0.00,-1044.25,0.00,116.25,116.25,0.00,48.53,-25.00,2,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,52.22,0.00,1,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,53.91,0.00,1,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,47.49,0.00,1,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,62.44,0.00,1,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,72.63,0.00,1,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,72.42,0.00,1,-4.89e+03
0.00,0.00,0.00,116.25,116.25,0.00,74.52,0.00,1,-4.89e+03
0.00,1732.59,0.00,91.25,91.25,0.00,75.85,23.25,0,-3.16e+03
0.00,1763.51,0.00,66.25,66.25,0.00,86.11,23.25,0,-1.39e+03
0.00,2002.06,0.00,41.25,41.25,0.00,78.94,23.25,0,6.07e+02
0.00,1835.36,0.00,16.25,16.25,0.00,83.68,23.25,0,2.44e+03
249.50,1264.61,0.00,0.00,0.00,0.00,76.87,21.08,0,3.96e+03
229.20,0.00,0.00,0.00,0.00,0.00,55.29,5.96,0,4.19e+03
164.85,0.00,0.00,0.00,0.00,0.00,31.71,5.96,1,4.35e+03
0.00,-698.20,0.00,23.25,20.48,2.77,50.62,-22.02,2,3.65e+03
558.47,0.00,0.00,23.25,20.48,2.77,45.67,22.07,1,4.21e+03
0.00,-637.89,0.00,46.50,33.47,13.03,48.74,-13.97,2,3.57e+03
537.73,0.00,0.00,46.50,33.47,13.03,-0.01,22.07,1,4.11e+03
-0.00,0.14,0.00,69.75,46.46,23.29,152.42,-13.97,2,4.11e+03
2163.93,2089.37,1454.40,44.75,31.72,13.03,47.28,51.64,0,9.82e+03
671.24,0.00,0.00,44.75,31.72,13.03,26.51,28.39,1,1.05e+04
0.00,-286.38,0.00,68.00,41.76,26.24,-7.64,-10.80,2,1.02e+04
-0.00,82.53,0.00,91.25,51.81,39.44,32.44,-10.80,2,1.03e+04
0.00,-484.78,0.00,114.50,65.71,48.79,3.25,-14.94,2,9.80e+03
0.00,-48.57,0.00,137.75,79.61,58.14,-16.55,-14.94,2,9.75e+03
-0.00,247.32,0.00,161.00,93.50,67.50,-17.83,-14.94,2,1.00e+04
-0.00,266.45,0.00,184.25,107.40,76.85,-17.52,-14.94,2,1.03e+04
-0.00,295.64,0.00,207.50,123.09,84.41,-19.14,-16.87,2,1.06e+04
-0.00,322.98,0.00,230.75,138.79,91.96,-20.60,-16.87,2,1.09e+04
-0.00,347.61,0.00,254.00,154.48,99.52,-20.93,-16.87,2,1.12e+04
-0.00,353.18,0.00,277.25,170.17,107.08,-20.98,-16.87,2,1.16e+04
-0.00,399.63,0.00,300.50,187.89,112.61,-20.95,-19.05,2,1.20e+04
-0.00,399.06,0.00,323.75,205.60,118.15,-25.07,-19.05,2,1.24e+04
-0.00,477.54,0.00,347.00,223.32,123.68,-32.71,-19.05,2,1.29e+04
-0.00,623.07,0.00,370.25,241.03,129.22,-32.72,-19.05,2,1.35e+04
-0.00,646.75,0.00,393.11,259.03,134.08,-33.41,-19.77,2,1.41e+04
-0.00,68.87,0.00,399.49,260.54,138.95,-35.36,-2.06,2,1.42e+04
-152.29,0.00,0.00,399.94,260.12,139.81,-43.23,4.31,2,1.40e+04
-205.44,0.00,0.00,399.97,260.12,139.84,-32.91,4.75,2,1.38e+04
-145.11,0.00,0.00,399.97,260.12,139.85,-33.56,4.41,2,1.37e+04
-148.05,0.00,0.00,399.97,260.12,139.85,-33.04,4.41,2,1.35e+04
-145.76,0.00,0.00,399.97,260.12,139.85,-43.39,4.41,2,1.34e+04
-191.42,0.00,0.00,399.97,260.12,139.85,-35.89,4.41,2,1.32e+04
-175.87,0.00,0.00,399.97,260.12,139.85,-31.07,4.90,2,1.30e+04
-152.25,0.00,0.00,399.97,260.12,139.85,-26.31,4.90,2,1.29e+04
-128.93,0.00,0.00,399.97,260.12,139.85,-29.61,4.90,2,1.28e+04
-145.10,0.00,0.00,399.97,260.12,139.85,-25.16,4.90,2,1.26e+04
-192.99,0.00,0.00,399.97,260.12,139.85,-21.37,7.67,2,1.24e+04
-163.92,0.00,0.00,399.97,260.12,139.85,-20.05,7.67,2,1.23e+04
-153.79,0.00,0.00,399.97,260.12,139.85,-16.58,7.67,2,1.21e+04
-127.18,0.00,0.00,399.97,260.12,139.85,-16.24,7.67,2,1.20e+04
-177.48,0.00,0.00,399.97,260.12,139.85,-3.07,10.93,2,1.18e+04
-33.55,0.00,0.00,399.97,260.12,139.85,0.28,10.93,2,1.18e+04
3.06,-0.00,0.00,399.97,260.12,139.85,40.81,10.93,2,1.18e+04
445.99,-0.00,0.00,399.97,260.12,139.85,25.28,10.93,2,1.22e+04
115.24,-0.00,0.00,399.97,260.12,139.85,38.44,4.56,2,1.23e+04
175.23,-0.00,0.00,399.97,260.12,139.85,60.64,4.56,2,1.25e+04
303.59,0.00,0.00,399.55,260.12,139.43,81.76,10.01,1,1.28e+04
409.33,1480.76,420.16,374.14,240.65,133.49,77.76,33.26,0,1.51e+04
2.04,1253.19,554.73,348.75,223.32,125.43,81.45,23.30,0,1.69e+04
2.13,1342.17,551.54,323.75,205.60,118.15,86.97,23.30,0,1.88e+04
2.28,1574.36,447.69,298.75,186.14,112.61,93.87,23.30,0,2.08e+04
2.46,1699.27,483.21,273.75,166.67,107.08,108.43,23.30,0,2.30e+04
0.00,1758.97,762.02,248.75,149.23,99.52,96.06,23.25,0,2.56e+04
0.00,1558.31,675.09,223.75,131.78,91.96,91.51,23.25,0,2.78e+04
0.00,1484.49,643.11,198.75,114.34,84.41,73.64,23.25,0,2.99e+04
0.00,0.00,0.00,198.75,114.34,84.41,82.07,0.00,1,2.99e+04
0.00,1331.36,576.77,173.75,96.90,76.85,74.22,23.25,0,3.18e+04
0.00,1080.09,645.53,148.75,81.25,67.50,68.44,23.25,0,3.35e+04
0.00,0.00,0.00,148.75,81.25,67.50,57.37,0.00,1,3.35e+04
0.00,0.00,0.00,148.75,81.25,67.50,77.22,0.00,1,3.35e+04
0.00,1116.13,679.24,123.75,65.71,58.04,73.02,23.25,0,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,66.62,0.00,1,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,55.42,0.00,1,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,72.68,0.00,1,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,63.86,0.00,1,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,60.87,0.00,1,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,56.41,0.00,1,3.53e+04
0.00,0.00,0.00,123.75,65.71,58.04,73.72,0.00,1,3.53e+04
