solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1206.75,0.00,23.25,23.25,0.00,47.89,-25.00,2,-1.21e+03
0.00,-1197.25,0.00,46.50,46.50,0.00,46.86,-25.00,2,-2.40e+03
0.00,-1171.50,0.00,69.75,69.75,0.00,35.43,-25.00,2,-3.58e+03
0.00,-885.75,0.00,93.00,93.00,0.00,47.62,-25.00,2,-4.46e+03
0.00,-1190.50,0.00,116.25,116.25,0.00,47.66,-25.00,2,-5.65e+03
0.00,0.00,0.00,116.25,116.25,0.00,47.66,0.00,1,-5.65e+03
0.00,0.00,0.00,116.25,116.25,0.00,36.33,0.00,1,-5.65e+03
0.00,-908.25,0.00,139.50,139.50,0.00,47.01,-25.00,2,-6.56e+03
0.00,0.00,0.00,139.50,139.50,0.00,44.13,0.00,1,-6.56e+03
0.00,-1103.25,0.00,162.75,162.75,0.00,46.64,-25.00,2,-7.66e+03
0.00,0.00,0.00,162.75,162.75,0.00,40.67,0.00,1,-7.66e+03
0.00,-1016.75,0.00,186.00,186.00,0.00,42.58,-25.00,2,-8.68e+03
0.00,0.00,0.00,186.00,186.00,0.00,49.64,0.00,1,-8.68e+03
0.00,0.00,0.00,186.00,186.00,0.00,53.45,0.00,1,-8.68e+03
0.00,1242.71,0.00,161.00,161.00,0.00,55.22,23.25,0,-7.44e+03
0.00,0.00,0.00,161.00,161.00,0.00,48.56,0.00,1,-7.44e+03
0.00,0.00,0.00,161.00,161.00,0.00,64.11,0.00,1,-7.44e+03
0.00,1490.56,0.00,136.00,136.00,0.00,74.51,23.25,0,-5.95e+03
0.00,1732.36,0.00,111.00,111.00,0.00,74.08,23.25,0,-4.21e+03
0.00,1722.36,0.00,86.00,86.00,0.00,76.65,23.25,0,-2.49e+03
0.00,0.00,0.00,86.00,86.00,0.00,77.95,0.00,1,-2.49e+03
0.00,0.00,0.00,86.00,86.00,0.00,88.90,0.00,1,-2.49e+03
0.00,2066.93,0.00,61.00,61.00,0.00,81.33,23.25,0,-4.25e+02
0.00,0.00,0.00,61.00,61.00,0.00,83.68,0.00,1,-4.25e+02
83.17,0.00,0.00,61.00,61.00,0.00,76.87,1.99,1,-3.42e+02
76.40,0.00,0.00,61.00,61.00,0.00,55.29,1.99,1,-2.66e+02
0.00,-1327.30,0.00,84.25,83.33,0.92,31.71,-24.01,2,-1.59e+03
0.00,-761.23,0.00,107.50,105.65,1.85,51.42,-24.01,2,-2.35e+03
189.10,1151.31,44.20,82.50,81.58,0.92,45.68,30.61,0,-9.69e+02
0.00,-974.01,0.00,105.75,101.41,4.34,37.01,-21.32,2,-1.94e+03
0.00,-789.15,0.00,129.00,121.24,7.76,-0.01,-21.32,2,-2.73e+03
-0.00,0.21,0.00,152.25,141.07,11.18,68.38,-21.32,2,-2.73e+03
323.60,1372.34,217.50,127.25,119.49,7.76,20.15,32.71,0,-8.19e+02
0.00,-408.39,0.00,150.50,138.33,12.17,9.71,-20.27,2,-1.23e+03
0.00,-196.80,0.00,173.75,157.18,16.57,-10.49,-20.27,2,-1.42e+03
-0.00,212.61,0.00,197.00,176.03,20.97,9.15,-20.27,2,-1.21e+03
0.00,-198.08,0.00,220.25,196.16,24.09,-5.51,-21.65,2,-1.41e+03
-0.00,119.28,0.00,243.50,216.30,27.20,-17.02,-21.65,2,-1.29e+03
-0.00,368.45,0.00,266.75,236.43,30.32,-18.44,-21.65,2,-9.22e+02
-0.00,399.19,0.00,290.00,256.56,33.44,-18.13,-21.65,2,-5.23e+02
-0.00,404.14,0.00,313.25,277.29,35.96,-19.82,-22.29,2,-1.19e+02
-0.00,441.82,0.00,336.50,298.02,38.48,-21.30,-22.29,2,3.23e+02
-0.00,474.81,0.00,359.75,318.76,40.99,-21.58,-22.29,2,7.98e+02
-0.00,481.05,0.00,383.00,339.49,43.51,-21.73,-22.29,2,1.28e+03
-0.00,334.97,0.00,398.78,353.42,45.36,-21.71,-15.42,2,1.61e+03
-7.61,0.00,0.00,399.89,353.01,46.88,-25.99,0.35,2,1.61e+03
-37.76,0.00,0.00,399.96,353.01,46.95,-33.89,1.45,2,1.57e+03
-51.86,0.00,0.00,399.97,353.01,46.96,-33.88,1.53,2,1.52e+03
-43.91,0.00,0.00,399.97,353.01,46.96,-34.58,1.30,2,1.47e+03
-44.83,0.00,0.00,399.97,353.01,46.96,-36.62,1.30,2,1.43e+03
-47.48,0.00,0.00,399.97,353.01,46.96,-44.76,1.30,2,1.38e+03
-58.03,0.00,0.00,399.97,353.01,46.96,-33.93,1.30,2,1.32e+03
-39.76,0.00,0.00,399.97,353.01,46.96,-34.60,1.17,2,1.28e+03
-40.55,0.00,0.00,399.97,353.01,46.96,-34.05,1.17,2,1.24e+03
-39.90,0.00,0.00,399.97,353.01,46.96,-44.78,1.17,2,1.20e+03
-52.48,0.00,0.00,399.97,353.01,46.96,-36.72,1.17,2,1.15e+03
-49.01,0.00,0.00,399.97,353.01,46.96,-31.79,1.33,2,1.10e+03
-42.43,0.00,0.00,399.97,353.01,46.96,-26.89,1.33,2,1.06e+03
-35.89,0.00,0.00,399.97,353.01,46.96,-30.38,1.33,2,1.02e+03
-40.55,0.00,0.00,399.97,353.01,46.96,-25.73,1.33,2,9.82e+02
-58.10,0.00,0.00,399.97,353.01,46.96,-21.83,2.26,2,9.24e+02
-49.30,0.00,0.00,399.97,353.01,46.96,-20.49,2.26,2,8.75e+02
-46.27,0.00,0.00,399.97,353.01,46.96,-17.08,2.26,2,8.28e+02
-38.57,0.00,0.00,399.97,353.01,46.96,-16.71,2.26,2,7.90e+02
-55.88,0.00,0.00,399.97,353.01,46.96,-3.17,3.34,2,7.34e+02
-10.60,0.00,0.00,399.97,353.01,46.96,0.29,3.34,2,7.23e+02
0.97,-0.00,0.00,399.97,353.01,46.96,42.06,3.34,2,7.24e+02
140.65,-0.00,0.00,399.97,353.01,46.96,25.96,3.34,2,8.65e+02
31.69,-0.00,0.00,399.97,353.01,46.96,39.58,1.22,2,8.97e+02
48.32,-0.00,0.00,399.97,353.01,46.96,62.32,1.22,2,9.45e+02
104.00,0.00,0.00,399.55,353.01,46.54,83.83,3.34,1,1.05e+03
139.90,0.00,0.00,399.14,353.01,46.13,80.17,3.34,1,1.19e+03
0.70,0.00,0.00,398.72,353.01,45.71,84.06,0.02,1,1.19e+03
0.73,0.00,0.00,398.30,352.95,45.36,89.93,0.02,1,1.19e+03
0.78,0.00,0.00,397.89,352.53,45.36,96.37,0.02,1,1.19e+03
0.84,2075.24,165.36,372.48,328.96,43.51,111.44,23.27,0,3.43e+03
0.00,2329.92,261.06,347.09,306.09,40.99,98.71,23.25,0,6.02e+03
0.00,2063.77,231.24,322.09,283.61,38.48,94.11,23.25,0,8.32e+03
0.00,1967.60,220.46,297.09,261.13,35.96,75.28,23.25,0,1.05e+04
0.00,1573.91,176.35,272.09,238.65,33.44,84.19,23.25,0,1.23e+04
0.00,1713.34,244.08,247.09,216.77,30.32,76.08,23.25,0,1.42e+04
0.00,1457.72,311.14,222.09,196.16,25.92,70.26,23.25,0,1.60e+04
0.00,1315.50,318.04,197.09,176.03,21.06,58.88,23.25,0,1.76e+04
0.00,1123.18,245.78,172.09,155.52,16.57,78.79,23.25,0,1.90e+04
0.00,1509.38,322.49,147.09,134.92,12.17,74.41,23.25,0,2.08e+04
0.00,1425.47,304.56,122.09,114.32,7.76,67.87,23.25,0,2.25e+04
0.00,1362.10,215.87,97.09,92.74,4.34,56.20,23.25,0,2.41e+04
0.00,0.00,0.00,97.09,92.74,4.34,74.35,0.00,1,2.41e+04
0.00,1492.15,236.48,72.09,71.16,0.92,65.28,23.25,0,2.59e+04
