solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1206.75,0.00,23.25,23.25,0.00,47.89,-25.00,2,-1.21e+03
0.00,-1197.25,0.00,46.50,46.50,0.00,46.86,-25.00,2,-2.40e+03
0.00,-1171.50,0.00,69.75,69.75,0.00,35.43,-25.00,2,-3.58e+03
0.00,-885.75,0.00,93.00,93.00,0.00,47.62,-25.00,2,-4.46e+03
0.00,-1190.50,0.00,116.25,116.25,0.00,47.66,-25.00,2,-5.65e+03
0.00,-1191.50,0.00,139.50,139.50,0.00,47.66,-25.00,2,-6.84e+03
0.00,-1191.50,0.00,162.75,162.75,0.00,36.33,-25.00,2,-8.03e+03
0.00,-908.25,0.00,186.00,186.00,0.00,47.01,-25.00,2,-8.94e+03
0.00,0.00,0.00,186.00,186.00,0.00,44.13,0.00,1,-8.94e+03
0.00,0.00,0.00,186.00,186.00,0.00,46.64,0.00,1,-8.94e+03
0.00,0.00,0.00,186.00,186.00,0.00,40.67,0.00,1,-8.94e+03
0.00,-1016.75,0.00,209.25,209.25,0.00,42.58,-25.00,2,-9.96e+03
0.00,-1064.50,0.00,232.50,232.50,0.00,49.64,-25.00,2,-1.10e+04
0.00,0.00,0.00,232.50,232.50,0.00,53.45,0.00,1,-1.10e+04
0.00,1242.71,0.00,207.50,207.50,0.00,55.22,23.25,0,-9.78e+03
0.00,0.00,0.00,207.50,207.50,0.00,48.56,0.00,1,-9.78e+03
0.00,0.00,0.00,207.50,207.50,0.00,64.11,0.00,1,-9.78e+03
0.00,1490.56,0.00,182.50,182.50,0.00,74.51,23.25,0,-8.29e+03
0.00,1732.36,0.00,157.50,157.50,0.00,74.08,23.25,0,-6.56e+03
0.00,1722.36,0.00,132.50,132.50,0.00,76.65,23.25,0,-4.84e+03
0.00,1782.11,0.00,107.50,107.50,0.00,77.95,23.25,0,-3.05e+03
0.00,1812.34,0.00,82.50,82.50,0.00,88.90,23.25,0,-1.24e+03
0.00,2066.93,0.00,57.50,57.50,0.00,81.33,23.25,0,8.25e+02
0.00,0.00,0.00,57.50,57.50,0.00,83.68,0.00,1,8.25e+02
83.17,1945.56,0.00,32.50,32.50,0.00,76.87,25.24,0,2.85e+03
76.40,1787.23,0.00,7.50,7.50,0.00,55.29,25.24,0,4.72e+03
0.00,-1327.30,0.00,30.75,29.83,0.92,31.71,-24.01,2,3.39e+03
0.00,-761.23,0.00,54.00,52.15,1.85,51.42,-24.01,2,2.63e+03
0.00,-1096.40,0.00,77.25,71.98,5.27,45.68,-21.32,2,1.53e+03
0.00,-974.01,0.00,100.50,91.81,8.69,37.01,-21.32,2,5.59e+02
0.00,-789.15,0.00,123.75,111.64,12.11,-0.01,-21.32,2,-2.31e+02
-0.00,0.21,0.00,147.00,131.47,15.53,68.38,-21.32,2,-2.30e+02
323.60,1372.34,217.50,122.00,109.89,12.11,20.15,32.71,0,1.68e+03
0.00,-408.39,0.00,145.25,128.74,16.51,9.71,-20.27,2,1.27e+03
0.00,-196.80,0.00,168.50,147.59,20.91,-10.49,-20.27,2,1.08e+03
-0.00,212.61,0.00,191.75,166.44,25.31,9.15,-20.27,2,1.29e+03
0.00,-198.08,0.00,215.00,186.57,28.43,-5.51,-21.65,2,1.09e+03
-0.00,119.28,0.00,238.25,206.70,31.55,-17.02,-21.65,2,1.21e+03
-0.00,368.45,0.00,261.50,226.84,34.66,-18.44,-21.65,2,1.58e+03
-0.00,399.19,0.00,284.75,246.97,37.78,-18.13,-21.65,2,1.98e+03
-0.00,404.14,0.00,308.00,267.70,40.30,-19.82,-22.29,2,2.38e+03
-0.00,441.82,0.00,331.25,288.43,42.82,-21.30,-22.29,2,2.83e+03
-0.00,474.81,0.00,354.50,309.16,45.34,-21.58,-22.29,2,3.30e+03
-0.00,481.05,0.00,377.75,329.89,47.86,-21.73,-22.29,2,3.78e+03
-0.00,448.93,0.00,398.41,348.71,49.70,-21.71,-20.66,2,4.23e+03
-0.00,0.35,0.00,399.86,348.31,51.55,-25.99,-0.02,2,4.23e+03
-37.10,0.00,0.00,399.96,348.30,51.66,-33.89,1.43,2,4.19e+03
-51.80,0.00,0.00,399.97,348.30,51.67,-33.88,1.53,2,4.14e+03
-43.91,0.00,0.00,399.97,348.30,51.67,-34.58,1.30,2,4.10e+03
-44.83,0.00,0.00,399.97,348.30,51.67,-36.62,1.30,2,4.05e+03
-47.48,0.00,0.00,399.97,348.30,51.67,-44.76,1.30,2,4.01e+03
-58.03,0.00,0.00,399.97,348.30,51.67,-33.93,1.30,2,3.95e+03
-54.96,-0.00,-0.00,399.55,348.30,51.25,-34.60,3.24,1,3.89e+03
-56.05,-0.00,-0.00,399.14,348.30,50.84,-34.05,3.24,1,3.84e+03
-55.16,-0.00,-0.00,398.72,348.30,50.42,-44.78,3.24,1,3.78e+03
-72.54,-0.00,-0.00,398.30,348.30,50.01,-36.72,3.24,1,3.71e+03
-65.46,-0.00,-0.00,397.89,348.19,49.70,-31.79,3.57,1,3.64e+03
-56.67,-0.00,-0.00,397.48,347.77,49.70,-26.89,3.57,1,3.59e+03
-47.94,-0.00,-0.00,397.06,347.36,49.70,-30.38,3.57,1,3.54e+03
-0.00,47.68,0.00,399.77,348.40,51.36,-25.73,-1.57,2,3.59e+03
-52.88,0.00,0.00,399.95,347.99,51.97,-21.83,2.06,2,3.53e+03
-48.99,0.00,0.00,399.97,347.99,51.98,-20.49,2.24,2,3.48e+03
-46.25,0.00,0.00,399.97,347.99,51.98,-17.08,2.26,2,3.44e+03
-38.57,0.00,0.00,399.97,347.99,51.98,-16.71,2.26,2,3.40e+03
-55.88,0.00,0.00,399.97,347.99,51.98,-3.17,3.34,2,3.34e+03
-10.60,0.00,0.00,399.97,347.99,51.98,0.29,3.34,2,3.33e+03
0.97,-0.00,0.00,399.97,347.99,51.98,42.06,3.34,2,3.33e+03
140.65,-0.00,0.00,399.97,347.99,51.98,25.96,3.34,2,3.47e+03
31.69,-0.00,0.00,399.97,347.99,51.98,39.58,1.22,2,3.51e+03
48.32,-0.00,0.00,399.97,347.99,51.98,62.32,1.22,2,3.55e+03
104.00,0.00,0.00,399.55,347.99,51.56,83.83,3.34,1,3.66e+03
139.90,1675.95,273.10,374.14,326.28,47.86,80.17,26.59,0,5.75e+03
0.70,1676.15,187.81,348.75,303.41,45.34,84.06,23.27,0,7.61e+03
0.73,1757.48,196.92,323.75,280.93,42.82,89.93,23.27,0,9.57e+03
0.78,1880.20,210.67,298.75,258.45,40.30,96.37,23.27,0,1.17e+04
0.84,2014.85,225.76,273.75,235.96,37.78,111.44,23.27,0,1.39e+04
0.00,2267.90,323.08,248.75,214.08,34.66,98.71,23.25,0,1.65e+04
0.00,2008.83,286.18,223.75,192.20,31.55,94.11,23.25,0,1.88e+04
0.00,1915.22,272.84,198.75,170.32,28.43,75.28,23.25,0,2.10e+04
0.00,1532.01,218.25,173.75,148.43,25.31,84.19,23.25,0,2.27e+04
0.00,1541.96,415.45,148.75,128.74,20.01,76.08,23.25,0,2.47e+04
0.00,1333.64,435.22,123.75,109.89,13.85,70.26,23.25,0,2.65e+04
0.00,1295.98,337.57,98.75,90.06,8.69,58.88,23.25,0,2.81e+04
0.00,0.00,0.00,98.75,90.06,8.69,78.79,0.00,1,2.81e+04
0.00,1581.26,250.61,73.75,68.48,5.27,74.41,23.25,0,2.99e+04
0.00,1493.36,236.67,48.75,46.90,1.85,67.87,23.25,0,3.16e+04
0.00,-1696.75,0.00,72.00,70.15,1.85,56.20,-25.00,2,2.99e+04
0.00,-1405.00,0.00,95.25,93.40,1.85,74.35,-25.00,2,2.85e+04
0.00,0.00,0.00,95.25,93.40,1.85,65.28,0.00,1,2.85e+04
