solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1077.18,25.00,41.70,-24.99,2,-1.08e+03
0.00,-1042.19,50.00,40.37,-24.99,2,-2.12e+03
0.00,-1008.95,75.00,39.25,-24.99,2,-3.13e+03
0.00,-980.96,100.00,42.59,-24.99,2,-4.11e+03
0.00,-1060.39,125.00,42.58,-24.90,2,-5.17e+03
0.00,-1060.14,150.00,42.34,-24.90,2,-6.23e+03
0.00,-1054.16,175.00,41.36,-24.90,2,-7.28e+03
0.00,-1029.76,200.00,42.38,-24.90,2,-8.31e+03
0.00,-959.28,225.00,42.40,-22.64,2,-9.27e+03
0.00,-959.73,250.00,42.32,-22.64,2,-1.02e+04
0.00,-957.92,275.00,41.32,-22.64,2,-1.12e+04
0.00,-935.29,300.00,41.43,-22.64,2,-1.21e+04
0.00,-832.71,325.00,41.66,-20.10,2,-1.30e+04
0.00,-837.33,350.00,42.18,-20.10,2,-1.38e+04
0.00,-847.78,375.00,42.74,-20.10,2,-1.46e+04
0.00,-859.04,400.00,43.03,-20.10,2,-1.55e+04
232.76,-0.00,400.00,44.30,10.82,2,-1.53e+04
239.63,-0.00,400.00,47.42,10.82,2,-1.50e+04
256.51,-0.00,400.00,53.69,10.82,2,-1.48e+04
290.43,-0.00,400.00,50.70,10.82,2,-1.45e+04
284.53,-0.00,400.00,53.35,11.22,2,-1.42e+04
299.41,-0.00,400.00,50.86,11.22,2,-1.39e+04
285.43,-0.00,400.00,45.30,11.22,2,-1.36e+04
254.23,-0.00,400.00,42.46,11.22,2,-1.34e+04
239.74,-0.00,400.00,43.00,11.29,2,-1.31e+04
242.79,-0.00,400.00,41.43,11.29,2,-1.29e+04
233.93,-0.00,400.00,41.03,11.29,2,-1.26e+04
231.67,-0.00,400.00,39.80,11.29,2,-1.24e+04
225.99,-0.00,400.00,80.20,11.36,2,-1.22e+04
455.38,-0.00,400.00,48.26,11.36,1,-1.17e+04
274.02,-0.00,400.00,80.17,11.36,2,-1.15e+04
455.21,-0.00,400.00,42.71,11.36,1,-1.10e+04
242.08,-0.00,400.00,43.47,11.34,2,-1.08e+04
246.39,-0.00,400.00,42.88,11.34,2,-1.05e+04
243.05,-0.00,400.00,37.55,11.34,2,-1.03e+04
212.84,-0.00,400.00,32.98,11.34,2,-1.01e+04
184.92,-0.00,400.00,34.51,11.21,2,-9.87e+03
193.50,-0.00,400.00,27.23,11.21,2,-9.68e+03
152.68,-0.00,400.00,30.49,11.21,2,-9.53e+03
170.96,-0.00,400.00,26.27,11.21,2,-9.35e+03
138.23,-0.00,400.00,38.44,10.52,2,-9.22e+03
202.27,-0.00,400.00,40.47,10.52,2,-9.01e+03
212.95,-0.00,400.00,46.45,10.52,2,-8.80e+03
244.42,-0.00,400.00,39.82,10.52,2,-8.56e+03
208.72,-0.00,400.00,43.65,10.48,2,-8.35e+03
228.79,-0.00,400.00,48.95,10.48,2,-8.12e+03
256.57,-0.00,400.00,50.01,10.48,2,-7.86e+03
262.13,-0.00,400.00,36.18,10.48,2,-7.60e+03
170.87,-0.00,400.00,39.49,9.45,2,-7.43e+03
186.50,-0.00,400.00,45.67,9.45,2,-7.24e+03
215.69,-0.00,400.00,48.88,9.45,2,-7.03e+03
230.85,-0.00,400.00,38.60,9.45,2,-6.80e+03
101.34,-0.00,400.00,44.95,5.25,2,-6.70e+03
118.01,-0.00,400.00,47.75,5.25,2,-6.58e+03
125.37,-0.00,400.00,45.88,5.25,2,-6.45e+03
120.46,-0.00,400.00,47.73,5.25,2,-6.33e+03
11.16,-0.00,400.00,55.24,0.47,2,-6.32e+03
12.91,-0.00,400.00,68.71,0.47,2,-6.31e+03
16.06,-0.00,400.00,72.11,0.47,2,-6.29e+03
16.85,-0.00,400.00,55.02,0.47,2,-6.27e+03
0.00,-0.00,400.00,54.04,0.00,2,-6.27e+03
0.00,-0.00,400.00,54.04,0.00,2,-6.27e+03
0.00,-0.00,400.00,54.04,0.00,2,-6.27e+03
0.00,-0.00,400.00,52.97,0.00,2,-6.27e+03
0.00,-0.00,400.00,47.11,0.00,2,-6.27e+03
0.00,-0.00,400.00,47.11,0.00,2,-6.27e+03
0.00,-0.00,400.00,68.26,0.00,2,-6.27e+03
0.00,-0.00,400.00,57.49,0.00,2,-6.27e+03
0.00,-0.00,400.00,69.18,0.00,2,-6.27e+03
0.00,-0.00,400.00,102.22,0.00,2,-6.27e+03
0.00,-0.00,400.00,144.39,0.00,1,-6.27e+03
0.00,3609.75,375.00,89.93,25.00,0,-2.66e+03
0.00,-0.00,375.00,106.09,0.00,1,-2.66e+03
0.00,-0.00,375.00,106.26,0.00,1,-2.66e+03
0.00,-0.00,375.00,169.45,0.00,1,-2.66e+03
0.00,4236.25,350.00,81.67,25.00,0,1.57e+03
0.00,-0.00,350.00,80.48,0.00,1,1.57e+03
0.00,-0.00,350.00,75.40,0.00,1,1.57e+03
0.00,-0.00,350.00,67.33,0.00,1,1.57e+03
0.00,-1683.25,375.00,79.04,-25.00,2,-1.12e+02
0.00,-0.00,375.00,78.63,0.00,1,-1.12e+02
0.00,-0.00,375.00,73.89,0.00,1,-1.12e+02
0.00,-1847.25,400.00,60.32,-25.00,2,-1.96e+03
0.00,-0.00,400.00,59.19,0.00,2,-1.96e+03
0.00,-0.00,400.00,58.69,0.00,2,-1.96e+03
0.00,-0.00,400.00,54.95,0.00,2,-1.96e+03
0.00,-0.00,400.00,50.66,0.00,2,-1.96e+03
0.00,-0.00,400.00,58.63,0.00,2,-1.96e+03
0.00,-0.00,400.00,50.15,0.00,2,-1.96e+03
0.00,-0.00,400.00,47.20,0.00,2,-1.96e+03
0.00,-0.00,400.00,43.30,0.00,2,-1.96e+03
0.00,-0.00,400.00,54.60,0.00,2,-1.96e+03
0.00,-0.00,400.00,50.61,0.00,2,-1.96e+03
0.00,-0.00,400.00,46.26,0.00,2,-1.96e+03
0.00,-0.00,400.00,43.30,0.00,2,-1.96e+03
0.00,-0.00,400.00,48.03,0.00,2,-1.96e+03
0.00,-0.00,400.00,45.36,0.00,2,-1.96e+03
0.00,-0.00,400.00,43.41,0.00,2,-1.96e+03
0.00,-0.00,400.00,42.01,0.00,2,-1.96e+03
0.00,-0.00,400.00,43.58,0.00,2,-1.96e+03
4.33,-0.00,400.00,44.02,0.20,2,-1.95e+03
4.38,-0.00,400.00,42.96,0.20,2,-1.95e+03
4.27,-0.00,400.00,42.85,0.20,2,-1.95e+03
4.26,-0.00,400.00,44.47,0.20,2,-1.94e+03
101.47,-0.00,400.00,45.82,4.56,2,-1.84e+03
104.55,-0.00,400.00,45.09,4.56,2,-1.74e+03
102.89,-0.00,400.00,43.61,4.56,2,-1.63e+03
99.51,-0.00,400.00,44.42,4.56,2,-1.53e+03
212.68,-0.00,400.00,46.17,9.58,2,-1.32e+03
221.06,-0.00,400.00,46.94,9.58,2,-1.10e+03
224.74,-0.00,400.00,49.41,9.58,2,-8.75e+02
236.57,-0.00,400.00,43.95,9.58,2,-6.38e+02
234.25,-0.00,400.00,46.40,10.66,2,-4.04e+02
247.30,-0.00,400.00,53.13,10.66,2,-1.57e+02
283.17,-0.00,400.00,61.20,10.66,2,1.26e+02
326.19,-0.00,400.00,55.31,10.66,2,4.53e+02
297.29,-0.00,400.00,57.69,10.75,2,7.50e+02
310.08,-0.00,400.00,60.82,10.75,2,1.06e+03
326.91,-0.00,400.00,47.80,10.75,2,1.39e+03
256.92,-0.00,400.00,53.53,10.75,2,1.64e+03
290.36,-0.00,400.00,47.19,10.85,2,1.93e+03
255.97,-0.00,400.00,45.40,10.85,2,2.19e+03
246.26,-0.00,400.00,43.16,10.85,2,2.44e+03
234.11,-0.00,400.00,41.49,10.85,2,2.67e+03
229.78,-0.00,400.00,40.23,11.08,2,2.90e+03
222.80,-0.00,400.00,40.34,11.08,2,3.12e+03
223.41,-0.00,400.00,40.22,11.08,2,3.35e+03
222.75,-0.00,400.00,40.37,11.08,2,3.57e+03
224.74,-0.00,400.00,41.07,11.13,2,3.79e+03
228.64,-0.00,400.00,40.17,11.13,2,4.02e+03
223.63,-0.00,400.00,40.46,11.13,2,4.25e+03
225.25,-0.00,400.00,45.57,11.13,2,4.47e+03
254.08,-0.00,400.00,41.43,11.15,2,4.73e+03
231.00,-0.00,400.00,41.57,11.15,2,4.96e+03
231.78,-0.00,400.00,41.99,11.15,2,5.19e+03
234.12,-0.00,400.00,41.22,11.15,2,5.42e+03
227.47,-0.00,400.00,41.62,11.04,2,5.65e+03
229.67,-0.00,400.00,44.45,11.04,2,5.88e+03
245.29,-0.00,400.00,45.80,11.04,2,6.12e+03
252.74,-0.00,400.00,39.66,11.04,2,6.38e+03
214.07,-0.00,400.00,39.71,10.80,2,6.59e+03
214.34,-0.00,400.00,39.55,10.80,2,6.81e+03
213.47,-0.00,400.00,41.03,10.80,2,7.02e+03
221.46,-0.00,400.00,37.49,10.80,2,7.24e+03
180.00,-0.00,400.00,40.47,9.60,2,7.42e+03
194.31,-0.00,400.00,41.83,9.60,2,7.62e+03
200.84,-0.00,400.00,41.21,9.60,2,7.82e+03
197.86,-0.00,400.00,40.30,9.60,2,8.01e+03
