solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.96,0.00,0.00,41.20,0.04,1,9.57e-01
0.93,0.00,0.00,39.92,0.04,1,1.88e+00
0.90,0.00,0.00,38.86,0.04,1,2.78e+00
0.87,0.00,0.00,41.83,0.04,1,3.65e+00
12.85,0.00,0.00,41.82,0.61,1,1.65e+01
12.85,0.00,0.00,41.67,0.61,0,2.94e+01
12.81,0.00,0.00,40.79,0.61,0,4.22e+01
12.53,0.00,0.00,41.73,0.61,1,5.47e+01
296.05,0.00,0.00,41.71,14.19,0,3.51e+02
295.90,0.00,0.00,41.63,14.19,0,6.47e+02
295.34,0.00,0.00,40.72,14.19,0,9.42e+02
288.88,0.00,0.00,40.92,14.19,0,1.23e+03
601.62,0.00,0.00,41.13,29.40,0,1.83e+03
604.71,0.00,0.00,41.63,29.40,0,2.44e+03
612.06,0.00,0.00,42.20,29.40,0,3.05e+03
620.44,0.00,0.00,42.78,29.40,0,3.67e+03
0.00,-375.27,25.00,44.11,-8.77,2,3.29e+03
715.81,-0.00,25.00,47.23,32.46,1,4.01e+03
766.44,1180.75,0.00,53.54,57.46,0,5.96e+03
868.84,0.00,0.00,50.27,32.46,0,6.83e+03
0.00,-410.39,25.00,53.03,-8.16,2,6.42e+03
0.00,-432.92,50.00,50.60,-8.16,2,5.98e+03
0.00,-413.08,75.00,45.19,-8.16,2,5.57e+03
0.00,-368.91,100.00,42.46,-8.16,2,5.20e+03
0.00,-342.27,125.00,42.84,-8.06,2,4.86e+03
0.00,-345.33,150.00,41.31,-8.06,2,4.51e+03
0.00,-333.00,175.00,40.76,-8.06,2,4.18e+03
0.00,-328.57,200.00,36.40,-8.06,2,3.85e+03
0.00,-289.96,225.00,49.60,-7.97,2,3.56e+03
0.00,-395.11,250.00,42.34,-7.97,2,3.17e+03
0.00,-337.28,275.00,52.24,-7.97,2,2.83e+03
889.86,1306.00,250.00,40.19,59.07,0,5.03e+03
0.00,-321.35,275.00,40.46,-8.00,2,4.70e+03
0.00,-323.51,300.00,39.73,-8.00,2,4.38e+03
0.00,-317.67,325.00,30.88,-8.00,2,4.06e+03
0.00,-246.91,350.00,28.60,-8.00,2,3.82e+03
0.00,-233.92,375.00,31.72,-8.18,2,3.58e+03
0.00,-259.44,400.00,27.69,-8.18,2,3.32e+03
465.77,-0.00,400.00,29.59,33.64,2,3.79e+03
497.73,-0.00,400.00,26.88,33.64,2,4.29e+03
424.33,-0.00,400.00,36.67,31.57,2,4.71e+03
578.87,-0.00,400.00,39.38,31.57,2,5.29e+03
