solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1114.75,0.00,23.25,23.25,0.00,44.29,-25.00,2,-1.11e+03
0.00,-1107.25,0.00,46.50,46.50,0.00,43.40,-25.00,2,-2.22e+03
0.00,-1085.00,0.00,69.75,69.75,0.00,32.92,-25.00,2,-3.31e+03
0.00,-823.00,0.00,93.00,93.00,0.00,44.10,-25.00,2,-4.13e+03
0.00,-1102.50,0.00,116.25,116.25,0.00,44.18,-25.00,2,-5.23e+03
0.00,-1104.50,0.00,139.50,139.50,0.00,44.27,-25.00,2,-6.34e+03
0.00,-1106.75,0.00,162.75,162.75,0.00,33.86,-25.00,2,-7.44e+03
0.00,-846.50,0.00,186.00,186.00,0.00,43.60,-25.00,2,-8.29e+03
0.00,-1090.00,0.00,209.25,209.25,0.00,40.94,-25.00,2,-9.38e+03
0.00,-1023.50,0.00,232.50,232.50,0.00,43.29,-25.00,2,-1.04e+04
0.00,-1082.25,0.00,255.75,255.75,0.00,37.84,-25.00,2,-1.15e+04
0.00,-946.00,0.00,279.00,279.00,0.00,39.65,-25.00,2,-1.24e+04
0.00,-991.25,0.00,302.25,302.25,0.00,46.22,-25.00,2,-1.34e+04
0.00,-1155.50,0.00,325.50,325.50,0.00,49.78,-25.00,2,-1.46e+04
0.00,-1244.50,0.00,348.75,348.75,0.00,51.60,-25.00,2,-1.58e+04
0.00,-1290.00,0.00,372.00,372.00,0.00,45.15,-25.00,2,-1.71e+04
0.00,-1128.75,0.00,394.86,394.86,0.00,59.51,-25.00,2,-1.82e+04
0.00,-330.21,0.00,399.61,399.61,0.00,69.33,-5.55,2,-1.86e+04
0.00,-55.79,0.00,399.94,399.94,0.00,69.00,-0.80,2,-1.86e+04
0.00,-32.63,0.00,399.97,399.97,0.00,70.58,-0.47,2,-1.87e+04
0.00,-30.92,0.00,399.97,399.96,0.01,71.36,-0.44,2,-1.87e+04
0.00,-31.14,0.00,399.97,399.96,0.01,80.96,-0.44,2,-1.87e+04
0.00,-35.32,0.00,399.97,399.96,0.01,74.17,-0.44,2,-1.88e+04
0.00,-32.36,0.00,399.97,399.96,0.01,83.68,-0.44,2,-1.88e+04
330.73,-0.00,0.00,399.97,399.55,0.42,76.87,3.95,2,-1.85e+04
303.82,-0.00,0.00,399.97,399.55,0.42,55.29,3.95,2,-1.82e+04
218.52,-0.00,0.00,399.97,399.55,0.42,31.71,3.95,2,-1.79e+04
125.33,-0.00,0.00,399.97,399.55,0.42,47.72,3.95,2,-1.78e+04
535.99,-0.00,0.00,399.97,399.55,0.42,41.82,11.23,2,-1.73e+04
469.72,-0.00,0.00,399.97,399.55,0.42,29.04,11.23,2,-1.68e+04
326.18,-0.00,0.00,399.97,399.55,0.42,-0.01,11.23,2,-1.65e+04
-0.11,0.00,0.00,399.97,399.55,0.42,27.42,11.23,2,-1.65e+04
331.46,-0.00,0.00,399.97,399.55,0.42,9.43,12.09,2,-1.61e+04
113.99,-0.00,0.00,399.97,399.55,0.42,3.46,12.09,2,-1.60e+04
41.82,-0.00,0.00,399.97,399.55,0.42,-10.06,12.09,2,-1.60e+04
-121.61,0.00,0.00,399.97,399.55,0.42,0.01,12.09,2,-1.61e+04
0.10,-0.00,0.00,399.97,399.55,0.42,-9.03,10.11,2,-1.61e+04
-91.25,0.00,0.00,399.97,399.55,0.42,-16.26,10.11,2,-1.62e+04
-164.31,0.00,0.00,399.97,399.55,0.42,-17.62,10.11,2,-1.64e+04
-178.05,0.00,0.00,399.97,399.55,0.42,-17.34,10.11,2,-1.65e+04
-161.78,0.00,0.00,399.97,399.55,0.42,-19.01,9.33,2,-1.67e+04
-177.37,0.00,0.00,399.97,399.55,0.42,-20.45,9.33,2,-1.69e+04
-190.80,0.00,0.00,399.97,399.55,0.42,-20.76,9.33,2,-1.71e+04
-193.69,0.00,0.00,399.97,399.55,0.42,-20.87,9.33,2,-1.73e+04
-186.44,0.00,0.00,399.97,399.55,0.42,-20.86,8.93,2,-1.75e+04
-186.36,0.00,0.00,399.97,399.55,0.42,-24.97,8.93,2,-1.76e+04
-223.07,0.00,0.00,399.97,399.55,0.42,-32.72,8.93,2,-1.79e+04
-292.31,0.00,0.00,399.97,399.55,0.42,-32.71,8.93,2,-1.82e+04
-262.80,0.00,0.00,399.97,399.55,0.42,-33.35,8.03,2,-1.84e+04
-267.94,0.00,0.00,399.97,399.55,0.42,-35.39,8.03,2,-1.87e+04
-284.33,0.00,0.00,399.97,399.55,0.42,-43.48,8.03,2,-1.90e+04
-349.33,0.00,0.00,399.97,399.55,0.42,-32.84,8.03,2,-1.93e+04
-253.63,0.00,0.00,399.97,399.55,0.42,-33.52,7.72,2,-1.96e+04
-258.88,0.00,0.00,399.97,399.55,0.42,-32.94,7.72,2,-1.98e+04
-254.40,0.00,0.00,399.97,399.55,0.42,-43.55,7.72,2,-2.01e+04
-336.35,0.00,0.00,399.97,399.55,0.42,-35.70,7.72,2,-2.04e+04
-269.06,0.00,0.00,399.97,399.55,0.42,-30.77,7.54,2,-2.07e+04
-231.90,0.00,0.00,399.97,399.55,0.42,-26.00,7.54,2,-2.09e+04
-195.95,0.00,0.00,399.97,399.55,0.42,-29.38,7.54,2,-2.11e+04
-221.43,0.00,0.00,399.97,399.55,0.42,-24.86,7.54,2,-2.13e+04
-164.18,0.00,0.00,399.97,399.55,0.42,-21.05,6.60,2,-2.15e+04
-139.01,0.00,0.00,399.97,399.55,0.42,-19.73,6.60,2,-2.16e+04
-130.30,0.00,0.00,399.97,399.55,0.42,-16.36,6.60,2,-2.18e+04
-108.04,0.00,0.00,399.97,399.55,0.42,-15.95,6.60,2,-2.19e+04
-94.02,0.00,0.00,399.97,399.55,0.42,-3.00,5.89,2,-2.20e+04
-17.68,0.00,0.00,399.97,399.55,0.42,0.28,5.89,2,-2.20e+04
1.65,-0.00,0.00,399.97,399.55,0.42,39.30,5.89,2,-2.20e+04
231.67,-0.00,0.00,399.97,399.55,0.42,23.91,5.89,2,-2.18e+04
34.64,-0.00,0.00,399.97,399.55,0.42,36.17,1.45,2,-2.17e+04
52.40,-0.00,0.00,399.97,399.55,0.42,56.75,1.45,2,-2.17e+04
82.22,-0.00,0.00,399.97,399.55,0.42,76.18,1.45,2,-2.16e+04
110.37,-0.00,0.00,399.97,399.55,0.42,71.11,1.45,2,-2.15e+04
0.00,-31.40,0.00,399.97,399.96,0.01,74.94,-0.44,2,-2.15e+04
0.00,-33.09,0.00,399.97,399.96,0.01,79.83,-0.44,2,-2.16e+04
0.00,-35.25,0.00,399.97,399.96,0.01,85.52,-0.44,2,-2.16e+04
0.00,-37.76,0.00,399.97,399.96,0.01,98.88,-0.44,2,-2.16e+04
0.00,2298.80,0.16,374.55,374.55,0.00,88.06,23.25,0,-1.93e+04
0.00,-2201.50,0.00,397.41,397.41,0.00,84.23,-25.00,2,-2.15e+04
0.00,-252.87,0.00,399.79,399.79,0.00,68.29,-3.00,2,-2.18e+04
0.00,-42.79,0.00,399.96,399.96,0.00,76.86,-0.63,2,-2.18e+04
0.00,-35.39,0.00,399.97,399.97,0.00,69.89,-0.46,2,-2.19e+04
0.00,-31.37,0.00,399.97,399.97,0.00,64.28,-0.45,2,-2.19e+04
0.00,-28.80,0.00,399.97,399.97,0.00,54.26,-0.45,2,-2.19e+04
0.00,-24.31,0.00,399.97,399.97,0.00,72.86,-0.45,2,-2.19e+04
0.00,-32.64,0.00,399.97,399.97,0.00,68.99,-0.45,2,-2.20e+04
0.00,-30.91,0.00,399.97,399.97,0.00,62.85,-0.45,2,-2.20e+04
0.00,-28.16,0.00,399.97,399.97,0.00,52.42,-0.45,2,-2.20e+04
0.00,-23.48,0.00,399.97,399.97,0.00,69.83,-0.45,2,-2.21e+04
0.00,-31.28,0.00,399.97,399.97,0.00,61.42,-0.45,2,-2.21e+04
0.00,-27.52,0.00,399.97,399.97,0.00,58.42,-0.45,2,-2.21e+04
0.00,-26.17,0.00,399.97,399.97,0.00,54.13,-0.45,2,-2.21e+04
0.00,-24.25,0.00,399.97,399.97,0.00,70.74,-0.45,2,-2.22e+04
0.00,-31.69,0.00,399.97,399.97,0.00,69.54,-0.45,2,-2.22e+04
0.00,-31.15,0.00,399.97,399.97,0.00,68.37,-0.45,2,-2.22e+04
0.00,-30.63,0.00,399.97,399.97,0.00,53.44,-0.45,2,-2.23e+04
0.00,-23.94,0.00,399.97,399.97,0.00,61.96,-0.45,2,-2.23e+04
0.00,-27.76,0.00,399.97,399.97,0.00,64.66,-0.45,2,-2.23e+04
0.00,-28.97,0.00,399.97,399.97,0.00,64.75,-0.45,2,-2.23e+04
0.00,-29.01,0.00,399.97,399.97,0.00,53.99,-0.45,2,-2.24e+04
0.00,-24.19,0.00,399.97,399.97,0.00,64.60,-0.45,2,-2.24e+04
0.00,-28.94,0.00,399.97,399.97,0.00,64.64,-0.45,2,-2.24e+04
0.00,-28.96,0.00,399.97,399.97,0.00,67.12,-0.45,2,-2.25e+04
0.00,-30.07,0.00,399.97,399.97,0.00,54.94,-0.45,2,-2.25e+04
0.00,-24.61,0.00,399.97,399.97,0.00,63.78,-0.45,2,-2.25e+04
0.00,-28.57,0.00,399.97,399.97,0.00,67.33,-0.45,2,-2.25e+04
0.00,-30.16,0.00,399.97,399.97,0.00,67.48,-0.45,2,-2.26e+04
0.00,-30.23,0.00,399.97,399.97,0.00,62.14,-0.45,2,-2.26e+04
0.00,-27.84,0.00,399.97,399.97,0.00,57.62,-0.45,2,-2.26e+04
0.00,-25.81,0.00,399.97,399.97,0.00,67.26,-0.45,2,-2.26e+04
0.00,-30.13,0.00,399.97,399.97,0.00,68.09,-0.45,2,-2.27e+04
0.00,-30.50,0.00,399.97,399.97,0.00,66.12,-0.45,2,-2.27e+04
0.00,-29.62,0.00,399.97,399.97,0.00,67.87,-0.45,2,-2.27e+04
0.00,-30.41,0.00,399.97,399.97,0.00,67.65,-0.45,2,-2.28e+04
0.00,-30.31,0.00,399.97,399.97,0.00,74.31,-0.45,2,-2.28e+04
0.00,-33.29,0.00,399.97,399.97,0.00,74.52,-0.45,2,-2.28e+04
0.00,-33.38,0.00,399.97,399.97,0.00,75.89,-0.45,2,-2.29e+04
0.00,-31.33,0.00,399.97,399.94,0.03,94.75,-0.41,2,-2.29e+04
3.33,2202.94,0.00,374.55,374.55,0.00,105.99,23.32,0,-2.07e+04
3.73,2464.27,0.00,349.16,349.16,0.00,89.59,23.32,0,-1.82e+04
0.00,-2236.60,0.00,372.41,372.38,0.03,76.21,-24.96,2,-2.05e+04
0.00,-1543.65,0.00,395.27,390.83,4.45,71.02,-20.26,2,-2.20e+04
0.00,-27.91,0.00,399.64,390.78,8.86,51.14,-0.39,2,-2.20e+04
202.97,-0.00,0.00,399.95,390.42,9.53,27.02,3.97,2,-2.18e+04
115.48,-0.00,0.00,399.97,390.42,9.55,48.26,4.27,2,-2.17e+04
572.71,-0.00,0.00,399.97,390.42,9.55,71.11,11.87,2,-2.11e+04
843.98,-0.00,0.00,399.97,390.42,9.55,38.43,11.87,2,-2.03e+04
456.12,-0.00,0.00,399.97,390.42,9.55,5.49,11.87,2,-1.98e+04
65.16,-0.00,0.00,399.97,390.42,9.55,35.69,11.87,2,-1.98e+04
477.83,-0.00,0.00,399.97,390.42,9.55,51.47,13.39,2,-1.93e+04
689.10,-0.00,0.00,399.97,390.42,9.55,7.44,13.39,2,-1.86e+04
99.61,-0.00,0.00,399.97,390.42,9.55,-6.63,13.39,2,-1.85e+04
-88.76,0.00,0.00,399.97,390.42,9.55,0.01,13.39,2,-1.86e+04
0.11,-0.00,0.00,399.97,390.42,9.55,-6.96,11.22,2,-1.86e+04
-78.06,0.00,0.00,399.97,390.42,9.55,-16.61,11.22,2,-1.87e+04
-186.30,0.00,0.00,399.97,390.42,9.55,-20.82,11.22,2,-1.89e+04
-233.52,0.00,0.00,399.97,390.42,9.55,-20.88,11.22,2,-1.91e+04
-209.33,0.00,0.00,399.97,390.42,9.55,-20.71,10.03,2,-1.93e+04
-207.63,0.00,0.00,399.97,390.42,9.55,-21.13,10.03,2,-1.95e+04
-211.84,0.00,0.00,399.97,390.42,9.55,-26.33,10.03,2,-1.97e+04
-263.97,0.00,0.00,399.97,390.42,9.55,-20.95,10.03,2,-2.00e+04
-202.79,0.00,0.00,399.97,390.42,9.55,-21.27,9.68,2,-2.02e+04
-205.89,0.00,0.00,399.97,390.42,9.55,-21.54,9.68,2,-2.04e+04
-208.51,0.00,0.00,399.97,390.42,9.55,-30.52,9.68,2,-2.06e+04
-295.43,0.00,0.00,399.97,390.42,9.55,-23.99,9.68,2,-2.09e+04
-225.20,0.00,0.00,399.97,390.42,9.55,-26.21,9.39,2,-2.11e+04
-246.04,0.00,0.00,399.97,390.42,9.55,-26.84,9.39,2,-2.14e+04
-251.95,0.00,0.00,399.97,390.42,9.55,-35.36,9.39,2,-2.16e+04
-331.93,0.00,0.00,399.97,390.42,9.55,-23.46,9.39,2,-2.20e+04
-216.52,0.00,0.00,399.97,390.42,9.55,-23.59,9.23,2,-2.22e+04
-217.72,0.00,0.00,399.97,390.42,9.55,-23.90,9.23,2,-2.24e+04
-220.58,0.00,0.00,399.97,390.42,9.55,-33.26,9.23,2,-2.26e+04
-306.97,0.00,0.00,399.97,390.42,9.55,-22.66,9.23,2,-2.29e+04
-188.96,0.00,0.00,399.97,390.42,9.55,-20.78,8.34,2,-2.31e+04
-173.28,0.00,0.00,399.97,390.42,9.55,-20.77,8.34,2,-2.33e+04
-173.20,0.00,0.00,399.97,390.42,9.55,-20.85,8.34,2,-2.35e+04
-173.86,0.00,0.00,399.97,390.42,9.55,-20.47,8.34,2,-2.36e+04
-140.74,0.00,0.00,399.97,390.42,9.55,-20.19,6.88,2,-2.38e+04
-138.82,0.00,0.00,399.97,390.42,9.55,-13.13,6.88,2,-2.39e+04
-90.27,0.00,0.00,399.97,390.42,9.55,-11.48,6.88,2,-2.40e+04
-78.93,0.00,0.00,399.97,390.42,9.55,-7.40,6.88,2,-2.41e+04
-49.86,0.00,0.00,399.97,390.42,9.55,-0.01,6.74,2,-2.41e+04
