solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.32,0.00,0.00,0.00,0.00,0.00,41.20,0.01,1,3.19e-01
0.31,0.00,0.00,0.00,0.00,0.00,39.92,0.01,1,6.27e-01
0.30,0.00,0.00,0.00,0.00,0.00,38.86,0.01,1,9.26e-01
0.29,0.00,0.00,0.00,0.00,0.00,41.83,0.01,1,1.22e+00
4.28,0.00,0.00,0.00,0.00,0.00,41.82,0.20,1,5.50e+00
4.28,0.00,0.00,0.00,0.00,0.00,41.67,0.20,1,9.79e+00
4.27,0.00,0.00,0.00,0.00,0.00,40.79,0.20,1,1.41e+01
4.18,0.00,0.00,0.00,0.00,0.00,41.73,0.20,1,1.82e+01
0.00,-944.57,0.00,23.25,21.05,2.20,41.71,-22.64,2,-9.26e+02
0.00,-944.12,0.00,46.50,42.10,4.40,41.63,-22.64,2,-1.87e+03
0.00,-942.30,0.00,69.75,63.15,6.60,40.72,-22.64,2,-2.81e+03
0.00,-921.71,0.00,93.00,84.20,8.80,40.92,-22.64,2,-3.73e+03
0.00,-822.46,0.00,116.25,102.90,13.35,41.13,-20.10,2,-4.56e+03
0.00,-826.68,0.00,139.50,121.59,17.91,41.63,-20.10,2,-5.38e+03
0.00,-836.73,0.00,162.75,140.28,22.47,42.20,-20.10,2,-6.22e+03
0.00,-848.19,0.00,186.00,158.97,27.03,42.78,-20.10,2,-7.07e+03
0.00,-838.09,0.00,209.25,177.19,32.06,44.11,-19.59,2,-7.91e+03
0.00,-864.15,0.00,232.50,195.41,37.09,47.23,-19.59,2,-8.77e+03
0.00,-925.27,0.00,255.75,213.63,42.12,53.54,-19.59,2,-9.70e+03
0.00,-1048.89,0.00,279.00,231.85,47.15,50.27,-19.59,2,-1.07e+04
282.12,0.00,0.00,279.00,231.85,47.15,53.03,11.22,1,-1.05e+04
297.61,0.00,0.00,279.00,231.85,47.15,50.60,11.22,1,-1.02e+04
283.97,0.00,0.00,279.00,231.85,47.15,45.19,11.22,1,-9.88e+03
253.61,0.00,0.00,279.00,231.85,47.15,42.46,11.22,1,-9.63e+03
239.74,0.00,0.00,279.00,231.85,47.15,42.84,11.29,1,-9.39e+03
241.89,0.00,0.00,279.00,231.85,47.15,41.31,11.29,1,-9.15e+03
233.25,0.00,0.00,279.00,231.85,47.15,40.76,11.29,1,-8.91e+03
230.14,0.00,0.00,279.00,231.85,47.15,36.40,11.29,1,-8.68e+03
206.68,0.00,0.00,279.00,231.85,47.15,49.60,11.36,1,-8.48e+03
281.63,0.00,0.00,279.00,231.85,47.15,42.34,11.36,1,-8.19e+03
240.41,0.00,0.00,279.00,231.85,47.15,52.24,11.36,1,-7.95e+03
296.62,0.00,0.00,279.00,231.85,47.15,40.19,11.36,1,-7.66e+03
227.80,0.00,0.00,279.00,231.85,47.15,40.46,11.34,1,-7.43e+03
229.33,0.00,0.00,279.00,231.85,47.15,39.73,11.34,1,-7.20e+03
225.19,0.00,0.00,279.00,231.85,47.15,30.88,11.34,1,-6.97e+03
175.03,0.00,0.00,279.00,231.85,47.15,28.60,11.34,1,-6.80e+03
160.36,0.00,0.00,279.00,231.85,47.15,31.72,11.21,1,-6.64e+03
177.85,0.00,0.00,279.00,231.85,47.15,27.69,11.21,1,-6.46e+03
155.26,0.00,0.00,279.00,231.85,47.15,29.59,11.21,1,-6.31e+03
165.91,0.00,0.00,279.00,231.85,47.15,26.88,11.21,1,-6.14e+03
141.44,0.00,0.00,279.00,231.85,47.15,36.67,10.52,1,-6.00e+03
192.96,0.00,0.00,279.00,231.85,47.15,39.38,10.52,1,-5.81e+03
207.22,0.00,0.00,279.00,231.85,47.15,44.99,10.52,1,-5.60e+03
236.74,0.00,0.00,279.00,231.85,47.15,37.51,10.52,1,-5.36e+03
196.61,0.00,0.00,279.00,231.85,47.15,41.76,10.48,1,-5.17e+03
218.89,0.00,0.00,279.00,231.85,47.15,49.48,10.48,1,-4.95e+03
259.35,0.00,0.00,279.00,231.85,47.15,47.44,10.48,1,-4.69e+03
248.66,0.00,0.00,279.00,231.85,47.15,43.15,10.48,1,-4.44e+03
203.79,0.00,0.00,279.00,231.85,47.15,45.72,9.45,1,-4.23e+03
215.92,0.00,0.00,279.00,231.85,47.15,49.54,9.45,1,-4.02e+03
233.97,0.00,0.00,279.00,231.85,47.15,51.42,9.45,1,-3.78e+03
242.84,0.00,0.00,279.00,231.85,47.15,44.80,9.45,1,-3.54e+03
117.62,0.00,0.00,279.00,231.85,47.15,48.16,5.25,1,-3.42e+03
126.44,0.00,0.00,279.00,231.85,47.15,51.58,5.25,1,-3.30e+03
135.42,0.00,0.00,279.00,231.85,47.15,50.86,5.25,1,-3.16e+03
133.53,0.00,0.00,279.00,231.85,47.15,52.98,5.25,1,-3.03e+03
12.38,0.00,0.00,279.00,231.85,47.15,68.54,0.47,1,-3.02e+03
16.02,0.00,0.00,279.00,231.85,47.15,96.27,0.47,1,-3.00e+03
22.50,1787.88,450.40,254.00,211.88,42.12,94.91,23.72,0,-7.40e+02
22.18,1762.62,444.04,229.00,191.91,37.09,67.77,23.72,0,1.49e+03
