solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1067.24,0.00,23.25,23.25,0.00,41.56,-25.00,2,-1.07e+03
0.00,-1038.99,0.00,46.50,46.50,0.00,40.13,-25.00,2,-2.11e+03
0.00,-1003.24,0.00,69.75,69.75,0.00,39.25,-25.00,2,-3.11e+03
0.00,-981.24,0.00,93.00,93.00,0.00,41.87,-25.00,2,-4.09e+03
0.00,-1037.31,0.00,116.25,116.04,0.21,41.78,-24.77,2,-5.13e+03
0.00,-1035.08,0.00,139.50,139.08,0.42,41.27,-24.77,2,-6.16e+03
0.00,-1022.45,0.00,162.75,162.12,0.63,40.23,-24.77,2,-7.19e+03
0.00,-996.68,0.00,186.00,185.16,0.84,40.87,-24.77,2,-8.18e+03
0.00,-937.24,0.00,209.25,206.49,2.76,40.79,-22.93,2,-9.12e+03
0.00,-935.41,0.00,232.50,227.81,4.69,40.68,-22.93,2,-1.01e+04
0.00,-932.89,0.00,255.75,249.14,6.61,39.76,-22.93,2,-1.10e+04
0.00,-911.79,0.00,279.00,270.47,8.53,40.10,-22.93,2,-1.19e+04
0.00,-826.79,0.00,302.25,289.64,12.61,40.36,-20.62,2,-1.27e+04
0.00,-832.15,0.00,325.50,308.82,16.68,40.89,-20.62,2,-1.36e+04
0.00,-843.08,0.00,348.75,327.99,20.76,41.44,-20.62,2,-1.44e+04
0.00,-854.42,0.00,372.00,347.17,24.83,42.38,-20.62,2,-1.53e+04
0.00,-837.80,0.00,394.86,365.17,29.70,43.33,-19.77,2,-1.61e+04
0.00,-13.76,0.00,399.61,365.05,34.56,46.24,-0.32,2,-1.61e+04
204.69,-0.00,0.00,399.94,364.75,35.19,51.93,4.43,2,-1.59e+04
247.10,-0.00,0.00,399.97,364.75,35.21,49.26,4.76,2,-1.57e+04
243.64,-0.00,0.00,399.97,364.75,35.21,51.48,4.95,2,-1.54e+04
254.70,-0.00,0.00,399.97,364.75,35.21,48.78,4.95,2,-1.52e+04
241.35,-0.00,0.00,399.97,364.75,35.21,43.24,4.95,2,-1.49e+04
213.94,-0.00,0.00,399.97,364.75,35.21,42.45,4.95,2,-1.47e+04
219.23,-0.00,0.00,399.97,364.75,35.21,37.29,5.16,2,-1.45e+04
192.59,-0.00,0.00,399.97,364.75,35.21,29.54,5.16,2,-1.43e+04
152.56,-0.00,0.00,399.97,364.75,35.21,17.57,5.16,2,-1.41e+04
90.74,-0.00,0.00,399.97,364.75,35.21,21.96,5.16,2,-1.40e+04
118.57,-0.00,0.00,399.97,364.75,35.21,15.78,5.40,2,-1.39e+04
