solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1065.75,25.00,41.20,-25.00,2,-1.07e+03
0.00,-1030.00,50.00,39.92,-25.00,2,-2.10e+03
0.00,-998.00,75.00,38.86,-25.00,2,-3.09e+03
0.00,-971.50,100.00,41.83,-25.00,2,-4.07e+03
0.00,-1045.75,125.00,41.82,-25.00,2,-5.11e+03
0.00,-1045.50,150.00,41.67,-25.00,2,-6.16e+03
0.00,-1041.75,175.00,40.79,-25.00,2,-7.20e+03
0.00,-1019.75,200.00,41.73,-25.00,2,-8.22e+03
0.00,-1043.25,225.00,41.71,-25.00,2,-9.26e+03
0.00,-1042.75,250.00,41.63,-25.00,2,-1.03e+04
0.00,-1040.75,275.00,40.72,-25.00,2,-1.13e+04
0.00,-1018.00,300.00,40.92,-25.00,2,-1.24e+04
0.00,-1023.00,325.00,41.13,-25.00,2,-1.34e+04
0.00,-1028.25,350.00,41.63,-25.00,2,-1.44e+04
0.00,-1040.75,375.00,42.20,-25.00,2,-1.55e+04
0.00,-1055.00,400.00,42.78,-25.00,2,-1.65e+04
0.00,-0.00,400.00,44.11,0.00,2,-1.65e+04
0.00,-0.00,400.00,47.23,0.00,2,-1.65e+04
0.00,-0.00,400.00,53.54,0.00,2,-1.65e+04
0.00,-0.00,400.00,50.27,0.00,2,-1.65e+04
0.00,-0.00,400.00,53.03,0.00,2,-1.65e+04
0.00,-0.00,400.00,50.60,0.00,2,-1.65e+04
0.00,-0.00,400.00,45.19,0.00,2,-1.65e+04
0.00,-0.00,400.00,42.46,0.00,2,-1.65e+04
0.00,-0.00,400.00,42.84,0.00,2,-1.65e+04
0.00,-0.00,400.00,41.31,0.00,2,-1.65e+04
0.00,-0.00,400.00,40.76,0.00,2,-1.65e+04
0.00,-0.00,400.00,36.40,0.00,2,-1.65e+04
0.00,-0.00,400.00,49.60,0.00,2,-1.65e+04
0.00,-0.00,400.00,42.34,0.00,2,-1.65e+04
0.00,-0.00,400.00,52.24,0.00,2,-1.65e+04
0.00,-0.00,400.00,40.19,0.00,2,-1.65e+04
0.00,-0.00,400.00,40.46,0.00,2,-1.65e+04
