solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-1114.75,0.00,23.25,23.25,0.00,44.29,-25.00,2,-1.11e+03
0.00,-1107.25,0.00,46.50,46.50,0.00,43.40,-25.00,2,-2.22e+03
0.00,-1085.00,0.00,69.75,69.75,0.00,32.92,-25.00,2,-3.31e+03
0.00,-823.00,0.00,93.00,93.00,0.00,44.10,-25.00,2,-4.13e+03
0.00,-1102.50,0.00,116.25,116.25,0.00,44.18,-25.00,2,-5.23e+03
0.00,-1104.50,0.00,139.50,139.50,0.00,44.27,-25.00,2,-6.34e+03
0.00,-1106.75,0.00,162.75,162.75,0.00,33.86,-25.00,2,-7.44e+03
0.00,-846.50,0.00,186.00,186.00,0.00,43.60,-25.00,2,-8.29e+03
0.00,1013.70,0.00,161.00,161.00,0.00,40.94,23.25,0,-7.28e+03
0.00,-1023.50,0.00,184.25,184.25,0.00,43.29,-25.00,2,-8.30e+03
0.00,-1082.25,0.00,207.50,207.50,0.00,37.84,-25.00,2,-9.38e+03
0.00,-946.00,0.00,230.75,230.75,0.00,39.65,-25.00,2,-1.03e+04
0.00,-991.25,0.00,254.00,254.00,0.00,46.22,-25.00,2,-1.13e+04
0.00,0.00,0.00,254.00,254.00,0.00,49.78,0.00,1,-1.13e+04
0.00,1157.39,0.00,229.00,229.00,0.00,51.60,23.25,0,-1.02e+04
0.00,-1290.00,0.00,252.25,252.25,0.00,45.15,-25.00,2,-1.15e+04
0.00,-1128.75,0.00,275.50,275.50,0.00,59.51,-25.00,2,-1.26e+04
0.00,-1487.75,0.00,298.75,298.75,0.00,69.33,-25.00,2,-1.41e+04
0.00,1611.92,0.00,273.75,273.75,0.00,69.00,23.25,0,-1.25e+04
0.00,-1725.00,0.00,297.00,297.00,0.00,70.58,-25.00,2,-1.42e+04
0.00,-1764.50,0.00,320.25,320.25,0.00,71.36,-25.00,2,-1.59e+04
0.00,1659.12,0.00,295.25,295.25,0.00,80.96,23.25,0,-1.43e+04
0.00,1882.32,0.00,270.25,270.25,0.00,74.17,23.25,0,-1.24e+04
0.00,1724.45,0.00,245.25,245.25,0.00,83.68,23.25,0,-1.07e+04
0.00,1945.56,0.00,220.25,220.25,0.00,76.87,23.25,0,-8.73e+03
0.00,1787.23,0.00,195.25,195.25,0.00,55.29,23.25,0,-6.95e+03
0.00,1285.49,0.00,170.25,170.25,0.00,31.71,23.25,0,-5.66e+03
0.00,-792.75,0.00,193.50,193.50,0.00,47.72,-25.00,2,-6.45e+03
0.00,0.00,0.00,193.50,193.50,0.00,41.82,0.00,1,-6.45e+03
0.00,0.00,0.00,193.50,193.50,0.00,29.04,0.00,1,-6.45e+03
0.00,-726.00,0.00,216.75,216.75,0.00,-0.01,-25.00,2,-7.18e+03
-0.00,0.25,0.00,240.00,240.00,0.00,27.42,-25.00,2,-7.18e+03
0.00,-685.50,0.00,263.25,263.25,0.00,9.43,-25.00,2,-7.87e+03
0.00,-235.75,0.00,286.50,286.50,0.00,3.46,-25.00,2,-8.10e+03
0.00,-86.50,0.00,309.75,309.75,0.00,-10.06,-25.00,2,-8.19e+03
-0.00,251.50,0.00,333.00,333.00,0.00,0.01,-25.00,2,-7.94e+03
0.00,-0.25,0.00,356.25,356.25,0.00,-9.03,-25.00,2,-7.94e+03
-0.00,225.75,0.00,379.50,379.50,0.00,-16.26,-25.00,2,-7.71e+03
-0.00,339.76,0.00,398.54,398.54,0.00,-17.62,-20.90,2,-7.37e+03
-0.00,33.09,0.00,399.87,399.87,0.00,-17.34,-1.88,2,-7.34e+03
-0.00,-0.00,-0.00,399.45,399.45,0.00,-19.01,0.00,1,-7.34e+03
-0.00,-0.00,-0.00,399.04,399.04,0.00,-20.45,0.00,1,-7.34e+03
-0.00,28.22,0.00,399.90,399.90,0.00,-20.76,-1.38,2,-7.31e+03
-0.00,10.65,0.00,399.96,399.96,0.00,-20.87,-0.51,2,-7.30e+03
-0.00,9.44,0.00,399.97,399.97,0.00,-20.86,-0.45,2,-7.29e+03
-0.00,-0.00,-0.00,399.55,399.55,0.00,-24.97,0.00,1,-7.29e+03
-0.00,21.59,0.00,399.94,399.94,0.00,-32.72,-0.86,2,-7.27e+03
-0.00,-0.00,-0.00,399.52,399.52,0.00,-32.71,0.00,1,-7.27e+03
-0.00,-0.00,-0.00,399.11,399.11,0.00,-33.35,0.00,1,-7.27e+03
-0.00,-0.00,-0.00,398.69,398.69,0.00,-35.39,0.00,1,-7.27e+03
-0.00,-0.00,-0.00,398.28,398.28,0.00,-43.48,0.00,1,-7.27e+03
-0.00,-0.00,-0.00,397.86,397.86,0.00,-32.84,0.00,1,-7.27e+03
-0.00,-0.00,-0.00,397.45,397.45,0.00,-33.52,0.00,1,-7.27e+03
-0.00,-0.00,-0.00,397.03,397.03,0.00,-32.94,0.00,1,-7.27e+03
-0.00,111.38,0.00,399.76,399.76,0.00,-43.55,-3.38,2,-7.16e+03
-0.00,28.44,0.00,399.95,399.95,0.00,-35.70,-0.65,2,-7.13e+03
-0.00,16.51,0.00,399.97,399.97,0.00,-30.77,-0.46,2,-7.11e+03
-0.00,13.82,0.00,399.97,399.97,0.00,-26.00,-0.45,2,-7.10e+03
-0.00,11.65,0.00,399.97,399.97,0.00,-29.38,-0.45,2,-7.09e+03
-0.00,13.16,0.00,399.97,399.97,0.00,-24.86,-0.45,2,-7.07e+03
-0.00,11.14,0.00,399.97,399.97,0.00,-21.05,-0.45,2,-7.06e+03
-0.00,9.43,0.00,399.97,399.97,0.00,-19.73,-0.45,2,-7.05e+03
-0.00,8.84,0.00,399.97,399.97,0.00,-16.36,-0.45,2,-7.04e+03
-0.00,7.33,0.00,399.97,399.97,0.00,-15.95,-0.45,2,-7.04e+03
-0.00,7.15,0.00,399.97,399.97,0.00,-3.00,-0.45,2,-7.03e+03
-0.00,1.34,0.00,399.97,399.97,0.00,0.28,-0.45,2,-7.03e+03
0.00,-0.13,0.00,399.97,399.97,0.00,39.30,-0.45,2,-7.03e+03
0.00,0.00,0.00,399.55,399.55,0.00,23.91,0.00,1,-7.03e+03
0.00,-20.66,0.00,399.94,399.94,0.00,36.17,-0.86,2,-7.05e+03
0.00,-17.26,0.00,399.97,399.97,0.00,56.75,-0.48,2,-7.07e+03
0.00,0.00,0.00,399.55,399.55,0.00,76.18,0.00,1,-7.07e+03
0.00,1771.19,0.00,374.13,374.13,0.00,71.11,23.25,0,-5.30e+03
0.00,-1777.75,0.00,396.99,396.99,0.00,74.94,-25.00,2,-7.07e+03
0.00,-256.26,0.00,399.76,399.76,0.00,79.83,-3.42,2,-7.33e+03
0.00,-52.35,0.00,399.95,399.95,0.00,85.52,-0.66,2,-7.38e+03
0.00,1988.34,0.00,374.54,374.54,0.00,98.88,23.25,0,-5.39e+03
0.00,2298.96,0.00,349.15,349.15,0.00,88.06,23.25,0,-3.09e+03
0.00,2047.39,0.00,324.15,324.15,0.00,84.23,23.25,0,-1.05e+03
0.00,1958.35,0.00,299.15,299.15,0.00,68.29,23.25,0,9.11e+02
0.00,1587.74,0.00,274.15,274.15,0.00,76.86,23.25,0,2.50e+03
0.00,1786.99,0.00,249.15,249.15,0.00,69.89,23.25,0,4.29e+03
0.00,1624.94,0.00,224.15,224.15,0.00,64.28,23.25,0,5.91e+03
0.00,1494.51,0.00,199.15,199.15,0.00,54.26,23.25,0,7.41e+03
0.00,-1356.50,0.00,222.40,222.40,0.00,72.86,-25.00,2,6.05e+03
0.00,1694.00,0.00,197.40,197.40,0.00,68.99,23.25,0,7.74e+03
0.00,1604.02,0.00,172.40,172.40,0.00,62.85,23.25,0,9.35e+03
0.00,-1571.25,0.00,195.65,195.65,0.00,52.42,-25.00,2,7.78e+03
0.00,-1310.50,0.00,218.90,218.90,0.00,69.83,-25.00,2,6.47e+03
0.00,1623.55,0.00,193.90,193.90,0.00,61.42,23.25,0,8.09e+03
0.00,1428.02,0.00,168.90,168.90,0.00,58.42,23.25,0,9.52e+03
0.00,1358.27,0.00,143.90,143.90,0.00,54.13,23.25,0,1.09e+04
0.00,-1353.25,0.00,167.15,167.15,0.00,70.74,-25.00,2,9.52e+03
0.00,-1768.50,0.00,190.40,190.40,0.00,69.54,-25.00,2,7.75e+03
0.00,-1738.50,0.00,213.65,213.65,0.00,68.37,-25.00,2,6.01e+03
0.00,-1709.25,0.00,236.90,236.90,0.00,53.44,-25.00,2,4.31e+03
0.00,-1336.00,0.00,260.15,260.15,0.00,61.96,-25.00,2,2.97e+03
0.00,1440.57,0.00,235.15,235.15,0.00,64.66,23.25,0,4.41e+03
0.00,1503.35,0.00,210.15,210.15,0.00,64.75,23.25,0,5.91e+03
0.00,1505.44,0.00,185.15,185.15,0.00,53.99,23.25,0,7.42e+03
0.00,-1349.75,0.00,208.40,208.40,0.00,64.60,-25.00,2,6.07e+03
0.00,-1615.00,0.00,231.65,231.65,0.00,64.64,-25.00,2,4.45e+03
0.00,1502.88,0.00,206.65,206.65,0.00,67.12,23.25,0,5.96e+03
0.00,1560.54,0.00,181.65,181.65,0.00,54.94,23.25,0,7.52e+03
0.00,-1373.50,0.00,204.90,204.90,0.00,63.78,-25.00,2,6.14e+03
0.00,-1594.50,0.00,228.15,228.15,0.00,67.33,-25.00,2,4.55e+03
0.00,1565.42,0.00,203.15,203.15,0.00,67.48,23.25,0,6.12e+03
0.00,-1687.00,0.00,226.40,226.40,0.00,62.14,-25.00,2,4.43e+03
0.00,-1553.50,0.00,249.65,249.65,0.00,57.62,-25.00,2,2.87e+03
0.00,1339.67,0.00,224.65,224.65,0.00,67.26,23.25,0,4.21e+03
0.00,1563.80,0.00,199.65,199.65,0.00,68.09,23.25,0,5.78e+03
0.00,1583.09,0.00,174.65,174.65,0.00,66.12,23.25,0,7.36e+03
0.00,-1653.00,0.00,197.90,197.90,0.00,67.87,-25.00,2,5.71e+03
0.00,-1696.75,0.00,221.15,221.15,0.00,67.65,-25.00,2,4.01e+03
0.00,-1691.25,0.00,244.40,244.40,0.00,74.31,-25.00,2,2.32e+03
0.00,1727.71,0.00,219.40,219.40,0.00,74.52,23.25,0,4.05e+03
0.00,-1863.00,0.00,242.65,242.65,0.00,75.89,-25.00,2,2.18e+03
0.00,1764.44,0.00,217.65,217.65,0.00,94.75,23.25,0,3.95e+03
0.00,2202.94,0.00,192.65,192.65,0.00,105.99,23.25,0,6.15e+03
0.00,2464.27,0.00,167.65,167.65,0.00,89.59,23.25,0,8.62e+03
0.00,0.00,0.00,167.65,167.65,0.00,76.21,0.00,1,8.62e+03
0.00,1771.88,0.00,142.65,142.65,0.00,71.02,23.25,0,1.04e+04
0.00,1651.22,0.00,117.65,117.65,0.00,51.14,23.25,0,1.20e+04
0.00,-1278.50,0.00,140.90,140.90,0.00,27.02,-25.00,2,1.08e+04
0.00,-675.50,0.00,164.15,164.15,0.00,48.26,-25.00,2,1.01e+04
0.00,1122.05,0.00,139.15,139.15,0.00,71.11,23.25,0,1.12e+04
0.00,1653.31,0.00,114.15,114.15,0.00,38.43,23.25,0,1.29e+04
0.00,893.50,0.00,89.15,89.15,0.00,5.49,23.25,0,1.38e+04
0.00,-137.25,0.00,112.40,112.40,0.00,35.69,-25.00,2,1.36e+04
0.00,829.79,0.00,87.40,87.40,0.00,51.47,23.25,0,1.44e+04
0.00,1196.68,0.00,62.40,62.40,0.00,7.44,23.25,0,1.56e+04
0.00,-186.00,0.00,85.65,85.65,0.00,-6.63,-25.00,2,1.55e+04
-0.00,165.75,0.00,108.90,108.90,0.00,0.01,-25.00,2,1.56e+04
0.00,-0.25,0.00,132.15,132.15,0.00,-6.96,-25.00,2,1.56e+04
-0.00,174.00,0.00,155.40,155.40,0.00,-16.61,-25.00,2,1.58e+04
-0.00,415.25,0.00,178.65,178.65,0.00,-20.82,-25.00,2,1.62e+04
-0.00,520.50,0.00,201.90,201.90,0.00,-20.88,-25.00,2,1.67e+04
-0.00,522.00,0.00,225.15,225.15,0.00,-20.71,-25.00,2,1.73e+04
-0.00,517.75,0.00,248.40,248.40,0.00,-21.13,-25.00,2,1.78e+04
-0.00,528.25,0.00,271.65,271.65,0.00,-26.33,-25.00,2,1.83e+04
-0.00,658.25,0.00,294.90,294.90,0.00,-20.95,-25.00,2,1.90e+04
-0.00,523.75,0.00,318.15,318.15,0.00,-21.27,-25.00,2,1.95e+04
-0.00,531.75,0.00,341.40,341.40,0.00,-21.54,-25.00,2,2.00e+04
-0.00,538.50,0.00,364.65,364.65,0.00,-30.52,-25.00,2,2.06e+04
-0.00,763.00,0.00,387.52,387.52,0.00,-23.99,-25.00,2,2.13e+04
-0.00,309.14,0.00,399.10,399.10,0.00,-26.21,-12.89,2,2.16e+04
-0.00,34.54,0.00,399.91,399.91,0.00,-26.84,-1.32,2,2.17e+04
-0.00,13.66,0.00,399.96,399.96,0.00,-35.36,-0.51,2,2.17e+04
-0.00,-0.00,-0.00,399.55,399.55,0.00,-23.46,0.00,1,2.17e+04
-0.00,20.37,0.00,399.94,399.94,0.00,-23.59,-0.87,2,2.17e+04
-0.00,11.26,0.00,399.97,399.97,0.00,-23.90,-0.48,2,2.17e+04
-0.00,10.76,0.00,399.97,399.97,0.00,-33.26,-0.45,2,2.17e+04
-0.00,14.91,0.00,399.97,399.97,0.00,-22.66,-0.45,2,2.17e+04
-0.00,10.15,0.00,399.97,399.97,0.00,-20.78,-0.45,2,2.17e+04
-0.00,9.31,0.00,399.97,399.97,0.00,-20.77,-0.45,2,2.18e+04
-0.00,9.30,0.00,399.97,399.97,0.00,-20.85,-0.45,2,2.18e+04
-0.00,9.34,0.00,399.97,399.97,0.00,-20.47,-0.45,2,2.18e+04
-0.00,9.17,0.00,399.97,399.97,0.00,-20.19,-0.45,2,2.18e+04
-0.00,9.04,0.00,399.97,399.97,0.00,-13.13,-0.45,2,2.18e+04
-0.00,5.88,0.00,399.97,399.97,0.00,-11.48,-0.45,2,2.18e+04
-0.00,5.14,0.00,399.97,399.97,0.00,-7.40,-0.45,2,2.18e+04
-0.00,3.32,0.00,399.97,399.97,0.00,-0.01,-0.45,2,2.18e+04
