solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
6.26,0.00,0.00,0.00,0.00,0.00,41.70,0.29,0,6.26e+00
6.06,0.00,0.00,0.00,0.00,0.00,40.37,0.29,0,1.23e+01
5.86,0.00,0.00,0.00,0.00,0.00,39.25,0.29,0,1.82e+01
5.70,0.00,0.00,0.00,0.00,0.00,42.59,0.29,0,2.39e+01
6.19,0.00,0.00,0.00,0.00,0.00,42.58,0.29,0,3.01e+01
6.19,0.00,0.00,0.00,0.00,0.00,42.34,0.29,0,3.63e+01
6.15,0.00,0.00,0.00,0.00,0.00,41.36,0.29,0,4.24e+01
6.01,0.00,0.00,0.00,0.00,0.00,42.38,0.29,0,4.84e+01
6.17,0.00,0.00,0.00,0.00,0.00,42.40,0.29,0,5.46e+01
6.17,0.00,0.00,0.00,0.00,0.00,42.32,0.29,0,6.08e+01
6.16,0.00,0.00,0.00,0.00,0.00,41.32,0.29,0,6.69e+01
6.02,0.00,0.00,0.00,0.00,0.00,41.43,0.29,0,7.29e+01
6.04,0.00,0.00,0.00,0.00,0.00,41.66,0.29,0,7.90e+01
6.07,0.00,0.00,0.00,0.00,0.00,42.18,0.29,0,8.51e+01
6.15,0.00,0.00,0.00,0.00,0.00,42.74,0.29,0,9.12e+01
6.23,0.00,0.00,0.00,0.00,0.00,43.03,0.29,0,9.74e+01
0.97,0.00,0.00,0.00,0.00,0.00,44.30,0.04,0,9.84e+01
0.99,0.00,0.00,0.00,0.00,0.00,47.42,0.04,0,9.94e+01
1.06,0.00,0.00,0.00,0.00,0.00,53.69,0.04,0,1.00e+02
1.21,0.00,0.00,0.00,0.00,0.00,50.70,0.04,0,1.02e+02
15.58,0.00,0.00,0.00,0.00,0.00,53.35,0.61,0,1.17e+02
16.39,0.00,0.00,0.00,0.00,0.00,50.86,0.61,0,1.34e+02
15.63,0.00,0.00,0.00,0.00,0.00,45.30,0.61,0,1.49e+02
13.92,0.00,0.00,0.00,0.00,0.00,42.46,0.61,0,1.63e+02
301.22,0.00,0.00,0.00,0.00,0.00,43.00,14.19,1,4.64e+02
305.06,0.00,0.00,0.00,0.00,0.00,41.43,14.19,1,7.69e+02
293.92,0.00,0.00,0.00,0.00,0.00,41.03,14.19,1,1.06e+03
291.08,0.00,0.00,0.00,0.00,0.00,39.80,14.19,1,1.35e+03
0.00,-409.84,0.00,23.25,9.58,13.67,80.20,-10.30,2,9.45e+02
1179.13,0.00,0.00,23.25,9.58,13.67,48.26,29.40,1,2.12e+03
709.54,0.00,0.00,23.25,9.58,13.67,80.17,29.40,1,2.83e+03
1178.69,0.00,0.00,23.25,9.58,13.67,42.71,29.40,1,4.01e+03
693.09,0.00,0.00,23.25,9.58,13.67,43.47,32.46,1,4.71e+03
0.00,-381.32,0.00,46.50,17.73,28.77,42.88,-8.77,2,4.32e+03
0.00,-376.15,0.00,69.75,25.89,43.86,37.55,-8.77,2,3.95e+03
0.00,-329.39,0.00,93.00,34.05,58.95,32.98,-8.77,2,3.62e+03
0.00,-269.24,0.00,116.25,41.64,74.61,34.51,-8.16,2,3.35e+03
0.00,-281.73,0.00,139.50,49.24,90.26,27.23,-8.16,2,3.07e+03
0.00,-222.30,0.00,162.75,56.83,105.92,30.49,-8.16,2,2.84e+03
0.00,-248.91,0.00,186.00,64.42,121.58,26.27,-8.16,2,2.60e+03
0.00,-211.76,0.00,209.25,71.92,137.33,38.44,-8.06,2,2.38e+03
0.00,-309.87,0.00,232.50,79.41,153.09,40.47,-8.06,2,2.07e+03
685.52,0.00,0.00,232.50,79.41,153.09,46.45,33.88,1,2.76e+03
786.82,0.00,0.00,232.50,79.41,153.09,39.82,33.88,1,3.55e+03
678.30,0.00,0.00,232.50,79.41,153.09,43.65,34.07,1,4.23e+03
743.54,0.00,0.00,232.50,79.41,153.09,48.95,34.07,1,4.97e+03
833.82,0.00,0.00,232.50,79.41,153.09,50.01,34.07,1,5.80e+03
851.88,0.00,0.00,232.50,79.41,153.09,36.18,34.07,1,6.65e+03
615.22,0.00,0.00,232.50,79.41,153.09,39.49,34.01,1,7.27e+03
671.50,0.00,0.00,232.50,79.41,153.09,45.67,34.01,1,7.94e+03
776.59,0.00,0.00,232.50,79.41,153.09,48.88,34.01,1,8.72e+03
831.17,0.00,0.00,232.50,79.41,153.09,38.60,34.01,1,9.55e+03
649.29,0.00,0.00,232.50,79.41,153.09,44.95,33.64,1,1.02e+04
756.11,0.00,0.00,232.50,79.41,153.09,47.75,33.64,1,1.10e+04
803.20,0.00,0.00,232.50,79.41,153.09,45.88,33.64,1,1.18e+04
771.75,0.00,0.00,232.50,79.41,153.09,47.73,33.64,1,1.25e+04
753.46,0.00,0.00,232.50,79.41,153.09,55.24,31.57,1,1.33e+04
872.02,0.00,0.00,232.50,79.41,153.09,68.71,31.57,1,1.42e+04
1084.65,590.87,1006.64,207.50,70.17,137.33,72.11,54.82,0,1.68e+04
1138.33,0.00,0.00,207.50,70.17,137.33,55.02,31.57,1,1.80e+04
865.16,0.00,0.00,207.50,70.17,137.33,54.04,31.45,1,1.88e+04
849.75,0.00,0.00,207.50,70.17,137.33,54.04,31.45,1,1.97e+04
849.75,0.00,0.00,207.50,70.17,137.33,54.04,31.45,1,2.05e+04
849.75,0.00,0.00,207.50,70.17,137.33,52.97,31.45,1,2.14e+04
750.49,0.00,0.00,207.50,70.17,137.33,47.11,28.34,1,2.21e+04
667.47,0.00,0.00,207.50,70.17,137.33,47.11,28.34,1,2.28e+04
0.00,-510.28,0.00,230.75,80.24,150.51,68.26,-10.83,2,2.23e+04
967.12,0.00,0.00,230.75,80.24,150.51,57.49,28.34,1,2.33e+04
452.81,0.00,0.00,230.75,80.24,150.51,69.18,15.75,1,2.37e+04
544.89,0.00,0.00,230.75,80.24,150.51,102.22,15.75,1,2.43e+04
805.13,1124.00,1252.62,205.75,68.42,137.33,144.39,39.00,0,2.74e+04
1137.27,1241.68,2115.39,180.75,59.17,121.58,89.93,39.00,0,3.19e+04
63.06,781.33,1309.54,155.75,49.83,105.92,106.09,24.65,0,3.41e+04
74.39,807.50,1659.09,130.75,41.64,89.11,106.26,24.65,0,3.66e+04
74.51,750.27,1720.27,105.75,34.05,71.70,169.45,24.65,0,3.92e+04
118.82,1285.61,2654.10,80.75,25.89,54.86,81.67,24.65,0,4.32e+04
0.00,619.63,1279.20,55.75,17.73,38.02,80.48,23.25,0,4.51e+04
0.00,610.60,1260.56,30.75,9.58,21.17,75.40,23.25,0,4.70e+04
0.00,671.54,1081.51,5.75,0.00,5.75,67.33,23.25,0,4.88e+04
0.00,0.00,360.05,0.00,0.00,0.00,79.04,5.35,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,78.63,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,73.89,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,60.32,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,59.19,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,58.69,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,54.95,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,50.66,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,58.63,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,50.15,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,47.20,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.30,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,54.60,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,50.61,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.26,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.30,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,48.03,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,45.36,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.41,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.01,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.58,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,44.02,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.96,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.85,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,44.47,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,45.82,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,45.09,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.61,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,44.42,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.17,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.94,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,49.41,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.95,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.40,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,53.13,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,61.20,0.00,0,4.91e+04
0.00,0.00,0.00,0.00,0.00,0.00,55.31,0.00,0,4.91e+04
16.49,0.00,0.00,0.00,0.00,0.00,57.69,0.60,0,4.91e+04
17.20,0.00,0.00,0.00,0.00,0.00,60.82,0.60,0,4.92e+04
18.13,0.00,0.00,0.00,0.00,0.00,47.80,0.60,0,4.92e+04
14.25,0.00,0.00,0.00,0.00,0.00,53.53,0.60,0,4.92e+04
366.44,0.00,0.00,0.00,0.00,0.00,47.19,13.69,0,4.96e+04
323.04,0.00,0.00,0.00,0.00,0.00,45.40,13.69,0,4.99e+04
310.79,0.00,0.00,0.00,0.00,0.00,43.16,13.69,0,5.02e+04
295.45,0.00,0.00,0.00,0.00,0.00,41.49,13.69,0,5.05e+04
0.00,-441.30,0.00,23.25,9.89,13.36,40.23,-10.64,2,5.00e+04
0.00,-427.90,0.00,46.50,19.78,26.72,40.34,-10.64,2,4.96e+04
0.00,-429.07,0.00,69.75,29.68,40.07,40.22,-10.64,2,4.92e+04
0.00,-427.79,0.00,93.00,39.57,53.43,40.37,-10.64,2,4.88e+04
0.00,-363.75,0.00,116.25,47.95,68.30,41.07,-9.01,2,4.84e+04
656.69,0.00,0.00,116.25,47.95,68.30,40.17,31.98,1,4.90e+04
642.30,0.00,0.00,116.25,47.95,68.30,40.46,31.98,1,4.97e+04
646.94,0.00,0.00,116.25,47.95,68.30,45.57,31.98,1,5.03e+04
734.81,0.00,0.00,116.25,47.95,68.30,41.43,32.25,1,5.11e+04
0.00,-367.70,0.00,139.50,56.20,83.30,41.57,-8.88,2,5.07e+04
670.31,0.00,0.00,139.50,56.20,83.30,41.99,32.25,1,5.14e+04
677.08,0.00,0.00,139.50,56.20,83.30,41.22,32.25,1,5.21e+04
0.00,-359.73,0.00,162.75,64.32,98.43,41.62,-8.73,2,5.17e+04
