solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
6.26,0.00,0.00,0.00,0.00,0.00,41.70,0.29,1,6.26e+00
6.06,0.00,0.00,0.00,0.00,0.00,40.37,0.29,1,1.23e+01
5.86,0.00,0.00,0.00,0.00,0.00,39.25,0.29,1,1.82e+01
5.70,0.00,0.00,0.00,0.00,0.00,42.59,0.29,1,2.39e+01
6.19,0.00,0.00,0.00,0.00,0.00,42.58,0.29,1,3.01e+01
6.19,0.00,0.00,0.00,0.00,0.00,42.34,0.29,1,3.63e+01
6.15,0.00,0.00,0.00,0.00,0.00,41.36,0.29,1,4.24e+01
6.01,0.00,0.00,0.00,0.00,0.00,42.38,0.29,1,4.84e+01
6.17,0.00,0.00,0.00,0.00,0.00,42.40,0.29,1,5.46e+01
6.17,0.00,0.00,0.00,0.00,0.00,42.32,0.29,1,6.08e+01
6.16,0.00,0.00,0.00,0.00,0.00,41.32,0.29,1,6.69e+01
6.02,0.00,0.00,0.00,0.00,0.00,41.43,0.29,1,7.29e+01
6.04,0.00,0.00,0.00,0.00,0.00,41.66,0.29,1,7.90e+01
6.07,0.00,0.00,0.00,0.00,0.00,42.18,0.29,1,8.51e+01
6.15,0.00,0.00,0.00,0.00,0.00,42.74,0.29,1,9.12e+01
6.23,0.00,0.00,0.00,0.00,0.00,43.03,0.29,1,9.74e+01
0.97,0.00,0.00,0.00,0.00,0.00,44.30,0.04,1,9.84e+01
0.99,0.00,0.00,0.00,0.00,0.00,47.42,0.04,1,9.94e+01
1.06,0.00,0.00,0.00,0.00,0.00,53.69,0.04,1,1.00e+02
1.21,0.00,0.00,0.00,0.00,0.00,50.70,0.04,1,1.02e+02
15.58,0.00,0.00,0.00,0.00,0.00,53.35,0.61,1,1.17e+02
16.39,0.00,0.00,0.00,0.00,0.00,50.86,0.61,1,1.34e+02
15.63,0.00,0.00,0.00,0.00,0.00,45.30,0.61,1,1.49e+02
13.92,0.00,0.00,0.00,0.00,0.00,42.46,0.61,0,1.63e+02
301.22,0.00,0.00,0.00,0.00,0.00,43.00,14.19,0,4.64e+02
305.06,0.00,0.00,0.00,0.00,0.00,41.43,14.19,0,7.69e+02
293.92,0.00,0.00,0.00,0.00,0.00,41.03,14.19,0,1.06e+03
291.08,0.00,0.00,0.00,0.00,0.00,39.80,14.19,0,1.35e+03
0.00,-409.84,0.00,23.25,9.58,13.67,80.20,-10.30,2,9.45e+02
1179.13,0.00,0.00,23.25,9.58,13.67,48.26,29.40,1,2.12e+03
0.00,-496.96,0.00,46.50,19.15,27.35,80.17,-10.30,2,1.63e+03
0.00,-825.56,0.00,69.75,28.73,41.02,42.71,-10.30,2,8.01e+02
0.00,-374.66,0.00,93.00,36.89,56.11,43.47,-8.77,2,4.27e+02
