solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1067.24,25.00,41.56,-25.00,2,-1.07e+03
0.00,-1038.99,50.00,40.13,-25.00,2,-2.11e+03
0.00,-1003.24,75.00,39.25,-25.00,2,-3.11e+03
0.00,-981.24,100.00,41.87,-25.00,2,-4.09e+03
0.00,-1037.31,125.00,41.78,-24.77,2,-5.13e+03
0.00,-1035.08,150.00,41.27,-24.77,2,-6.16e+03
0.00,-1022.45,175.00,40.23,-24.77,2,-7.19e+03
0.00,-996.68,200.00,40.87,-24.77,2,-8.18e+03
0.00,-937.24,225.00,40.79,-22.93,2,-9.12e+03
0.00,-935.41,250.00,40.68,-22.93,2,-1.01e+04
0.00,-932.89,275.00,39.76,-22.93,2,-1.10e+04
0.00,-911.79,300.00,40.10,-22.93,2,-1.19e+04
0.00,-826.79,325.00,40.36,-20.62,2,-1.27e+04
0.00,-832.15,350.00,40.89,-20.62,2,-1.36e+04
0.00,-843.08,375.00,41.44,-20.62,2,-1.44e+04
0.00,-854.42,400.00,42.38,-20.62,2,-1.53e+04
221.70,-0.00,400.00,43.33,10.46,2,-1.50e+04
226.67,-0.00,400.00,46.24,10.46,2,-1.48e+04
241.90,-0.00,400.00,51.93,10.46,2,-1.46e+04
271.66,-0.00,400.00,49.26,10.46,2,-1.43e+04
265.79,-0.00,400.00,51.48,10.79,2,-1.40e+04
277.77,-0.00,400.00,48.78,10.79,2,-1.38e+04
263.20,-0.00,400.00,43.24,10.79,2,-1.35e+04
233.31,-0.00,400.00,42.45,10.79,2,-1.33e+04
238.25,-0.00,400.00,37.29,11.23,2,-1.30e+04
209.29,-0.00,400.00,29.54,11.23,2,-1.28e+04
165.79,-0.00,400.00,17.57,11.23,2,-1.26e+04
98.61,-0.00,400.00,21.96,11.23,2,-1.25e+04
128.41,-0.00,400.00,15.78,11.69,2,-1.24e+04
92.27,-0.00,400.00,16.82,11.69,2,-1.23e+04
98.35,-0.00,400.00,11.77,11.69,2,-1.22e+04
68.82,-0.00,400.00,19.84,11.69,2,-1.22e+04
117.06,-0.00,400.00,19.97,11.80,2,-1.20e+04
117.83,-0.00,400.00,18.58,11.80,2,-1.19e+04
109.63,-0.00,400.00,22.55,11.80,2,-1.18e+04
133.05,-0.00,400.00,23.78,11.80,2,-1.17e+04
132.17,-0.00,400.00,21.51,11.12,2,-1.15e+04
119.56,-0.00,400.00,24.37,11.12,2,-1.14e+04
135.45,-0.00,400.00,25.37,11.12,2,-1.13e+04
141.01,-0.00,400.00,25.31,11.12,2,-1.11e+04
131.01,-0.00,400.00,23.11,10.35,2,-1.10e+04
119.62,-0.00,400.00,31.51,10.35,2,-1.09e+04
163.10,-0.00,400.00,33.79,10.35,2,-1.07e+04
174.91,-0.00,400.00,26.15,10.35,2,-1.06e+04
122.68,-0.00,400.00,33.97,9.38,2,-1.04e+04
159.37,-0.00,400.00,37.26,9.38,2,-1.03e+04
174.80,-0.00,400.00,36.36,9.38,2,-1.01e+04
170.58,-0.00,400.00,28.45,9.38,2,-9.93e+03
106.57,-0.00,400.00,33.89,7.49,2,-9.83e+03
126.95,-0.00,400.00,39.10,7.49,2,-9.70e+03
146.47,-0.00,400.00,41.48,7.49,2,-9.55e+03
155.38,-0.00,400.00,32.70,7.49,2,-9.40e+03
48.92,-0.00,400.00,35.19,2.99,2,-9.35e+03
52.65,-0.00,400.00,39.27,2.99,2,-9.30e+03
58.75,-0.00,400.00,42.74,2.99,2,-9.24e+03
63.94,-0.00,400.00,46.68,2.99,2,-9.17e+03
3.44,-0.00,400.00,53.75,0.15,2,-9.17e+03
3.96,-0.00,400.00,66.81,0.15,2,-9.17e+03
4.92,-0.00,400.00,69.51,0.15,1,-9.16e+03
5.12,-0.00,400.00,52.22,0.15,1,-9.16e+03
0.00,-0.00,400.00,50.96,0.00,2,-9.16e+03
0.00,-0.00,400.00,50.96,0.00,2,-9.16e+03
0.00,-0.00,400.00,50.96,0.00,2,-9.16e+03
0.00,-0.00,400.00,50.04,0.00,2,-9.16e+03
0.00,-0.00,400.00,45.11,0.00,2,-9.16e+03
0.00,-0.00,400.00,45.11,0.00,2,-9.16e+03
0.00,-0.00,400.00,65.98,0.00,2,-9.16e+03
0.00,-0.00,400.00,55.48,0.00,2,-9.16e+03
0.01,-0.00,400.00,66.52,0.00,2,-9.16e+03
0.01,-0.00,400.00,97.89,0.00,2,-9.16e+03
0.02,-0.00,400.00,140.83,0.00,1,-9.16e+03
0.02,-0.00,400.00,87.15,0.00,1,-9.16e+03
0.00,-0.00,400.00,104.03,0.00,1,-9.16e+03
0.00,-0.00,400.00,104.07,0.00,1,-9.16e+03
0.00,-0.00,400.00,169.45,0.00,1,-9.16e+03
0.00,4236.25,375.00,78.74,25.00,0,-4.92e+03
0.05,-0.00,375.00,77.57,0.00,1,-4.92e+03
0.05,-0.00,375.00,72.30,0.00,1,-4.92e+03
0.04,-0.00,375.00,65.72,0.00,1,-4.92e+03
0.00,-1642.96,400.00,76.00,-25.00,2,-6.56e+03
0.06,-0.00,400.00,75.72,0.00,1,-6.56e+03
0.06,-0.00,400.00,72.26,0.00,1,-6.56e+03
0.05,-0.00,400.00,60.76,0.00,1,-6.56e+03
0.05,-0.00,400.00,59.15,0.00,2,-6.56e+03
0.05,-0.00,400.00,58.82,0.00,2,-6.56e+03
0.05,-0.00,400.00,55.12,0.00,2,-6.56e+03
0.05,-0.00,400.00,50.82,0.00,2,-6.56e+03
0.05,-0.00,400.00,57.97,0.00,2,-6.56e+03
0.00,-0.00,400.00,49.25,0.00,2,-6.56e+03
0.00,-0.00,400.00,46.48,0.00,2,-6.56e+03
0.00,-0.00,400.00,43.08,0.00,2,-6.56e+03
0.00,-0.00,400.00,52.92,0.00,2,-6.56e+03
0.00,-0.00,400.00,49.79,0.00,2,-6.56e+03
0.00,-0.00,400.00,45.69,0.00,2,-6.56e+03
0.00,-0.00,400.00,42.92,0.00,2,-6.56e+03
0.00,-0.00,400.00,46.85,0.00,2,-6.56e+03
0.00,-0.00,400.00,44.24,0.00,2,-6.56e+03
0.00,-0.00,400.00,42.52,0.00,2,-6.56e+03
0.00,-0.00,400.00,41.49,0.00,2,-6.56e+03
0.00,-0.00,400.00,42.46,0.00,2,-6.56e+03
9.72,-0.00,400.00,42.45,0.46,2,-6.55e+03
9.72,-0.00,400.00,41.55,0.46,2,-6.54e+03
9.51,-0.00,400.00,41.56,0.46,2,-6.53e+03
9.51,-0.00,400.00,43.00,0.46,2,-6.52e+03
81.73,-0.00,400.00,44.25,3.80,2,-6.44e+03
84.11,-0.00,400.00,43.62,3.80,2,-6.36e+03
82.91,-0.00,400.00,42.22,3.80,2,-6.27e+03
80.25,-0.00,400.00,42.46,3.80,2,-6.19e+03
149.02,-0.00,400.00,43.91,7.02,2,-6.04e+03
154.11,-0.00,400.00,44.80,7.02,2,-5.89e+03
157.24,-0.00,400.00,47.05,7.02,2,-5.73e+03
165.13,-0.00,400.00,42.10,7.02,2,-5.57e+03
193.02,-0.00,400.00,44.61,9.17,2,-5.38e+03
204.52,-0.00,400.00,51.15,9.17,2,-5.17e+03
234.51,-0.00,400.00,58.78,9.17,2,-4.94e+03
