solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,-974.14,0.00,23.25,23.25,0.00,37.64,-25.00,2,-9.74e+02
0.00,-940.90,0.00,46.50,46.49,0.01,36.54,-25.00,2,-1.92e+03
0.00,-913.40,0.00,69.75,69.74,0.01,35.48,-25.00,2,-2.83e+03
0.00,-886.90,0.00,93.00,92.99,0.01,38.26,-25.00,2,-3.72e+03
0.00,-956.35,0.00,116.25,116.24,0.01,38.21,-25.00,2,-4.67e+03
0.00,-955.10,0.00,139.50,139.48,0.02,38.11,-25.00,2,-5.63e+03
0.00,-952.60,0.00,162.75,162.73,0.02,37.34,-25.00,2,-6.58e+03
0.00,-933.35,0.00,186.00,185.98,0.02,38.26,-25.00,2,-7.51e+03
0.00,-956.45,0.00,209.25,209.22,0.03,38.27,-25.00,2,-8.47e+03
0.00,-956.70,0.00,232.50,232.47,0.03,38.18,-25.00,2,-9.43e+03
0.00,-954.45,0.00,255.75,255.72,0.03,37.28,-25.00,2,-1.04e+04
0.00,-931.95,0.00,279.00,278.97,0.03,37.50,-25.00,2,-1.13e+04
0.00,-937.42,0.00,302.25,302.22,0.03,37.71,-25.00,2,-1.22e+04
0.00,-942.67,0.00,325.50,325.47,0.03,38.24,-25.00,2,-1.32e+04
0.00,-955.92,0.00,348.75,348.71,0.04,38.78,-25.00,2,-1.41e+04
0.00,-969.41,0.00,372.00,371.96,0.04,39.44,-25.00,2,-1.51e+04
0.00,-985.98,0.00,394.86,394.82,0.04,40.73,-25.00,2,-1.61e+04
0.00,-225.98,0.00,399.61,399.57,0.04,43.65,-5.55,2,-1.63e+04
0.00,-35.10,0.00,399.94,399.90,0.04,49.53,-0.80,2,-1.64e+04
0.00,-23.40,0.00,399.97,399.93,0.04,46.13,-0.47,2,-1.64e+04
10.45,-0.00,0.00,399.97,399.51,0.46,48.69,0.23,2,-1.64e+04
11.11,-0.00,0.00,399.97,399.51,0.46,46.51,0.23,2,-1.64e+04
10.62,-0.00,0.00,399.97,399.51,0.46,41.65,0.23,2,-1.64e+04
9.51,-0.00,0.00,399.97,399.51,0.46,42.46,0.23,2,-1.63e+04
244.36,-0.00,0.00,399.97,399.51,0.46,39.73,5.76,2,-1.61e+04
228.65,-0.00,0.00,399.97,399.51,0.46,38.16,5.76,2,-1.59e+04
219.62,-0.00,0.00,399.97,399.51,0.46,37.39,5.76,2,-1.57e+04
215.18,-0.00,0.00,399.97,399.51,0.46,32.16,5.76,2,-1.54e+04
408.35,-0.00,0.00,399.97,399.51,0.46,33.51,12.70,2,-1.50e+04
425.49,-0.00,0.00,399.97,399.51,0.46,36.29,12.70,2,-1.46e+04
460.79,-0.00,0.00,399.97,399.51,0.46,37.53,12.70,2,-1.41e+04
476.53,-0.00,0.00,399.97,399.51,0.46,36.12,12.70,2,-1.37e+04
550.69,-0.00,0.00,399.97,399.51,0.46,36.21,15.25,2,-1.31e+04
552.06,-0.00,0.00,399.97,399.51,0.46,35.56,15.25,2,-1.26e+04
542.15,-0.00,0.00,399.97,399.51,0.46,25.76,15.25,2,-1.20e+04
392.74,-0.00,0.00,399.97,399.51,0.46,24.68,15.25,2,-1.16e+04
388.44,-0.00,0.00,399.97,399.51,0.46,28.14,15.74,2,-1.12e+04
442.89,-0.00,0.00,399.97,399.51,0.46,25.71,15.74,2,-1.08e+04
404.65,-0.00,0.00,399.97,399.51,0.46,24.87,15.74,2,-1.04e+04
391.43,-0.00,0.00,399.97,399.51,0.46,24.86,15.74,2,-1.00e+04
407.45,-0.00,0.00,399.97,399.51,0.46,31.51,16.39,2,-9.60e+03
516.44,-0.00,0.00,399.97,399.51,0.46,33.11,16.39,2,-9.08e+03
542.66,-0.00,0.00,399.97,399.51,0.46,38.02,16.39,2,-8.54e+03
623.13,-0.00,0.00,399.97,399.51,0.46,30.05,16.39,2,-7.91e+03
513.69,-0.00,0.00,399.97,399.51,0.46,33.09,17.09,2,-7.40e+03
565.65,-0.00,0.00,399.97,399.51,0.46,37.34,17.09,2,-6.83e+03
638.31,-0.00,0.00,399.97,399.51,0.46,38.01,17.09,2,-6.20e+03
649.76,-0.00,0.00,399.97,399.51,0.46,27.38,17.09,2,-5.55e+03
472.38,-0.00,0.00,399.97,399.51,0.46,32.36,17.25,2,-5.07e+03
558.30,-0.00,0.00,399.97,399.51,0.46,37.47,17.25,2,-4.51e+03
646.46,-0.00,0.00,399.97,399.51,0.46,39.64,17.25,2,-3.87e+03
683.90,-0.00,0.00,399.97,399.51,0.46,30.56,17.25,2,-3.18e+03
495.88,-0.00,0.00,399.97,399.51,0.46,33.24,16.23,2,-2.69e+03
539.37,-0.00,0.00,399.97,399.51,0.46,37.08,16.23,2,-2.15e+03
601.68,-0.00,0.00,399.97,399.51,0.46,40.26,16.23,2,-1.55e+03
653.28,-0.00,0.00,399.97,399.51,0.46,43.39,16.23,2,-8.94e+02
654.36,-0.00,0.00,399.97,399.51,0.46,50.06,15.08,2,-2.40e+02
754.94,-0.00,0.00,399.97,399.51,0.46,61.81,15.08,2,5.15e+02
959.83,0.00,0.00,399.55,399.51,0.04,64.75,31.06,1,1.47e+03
1005.49,0.00,0.00,399.14,399.10,0.04,48.58,31.06,1,2.48e+03
621.55,-0.00,0.00,399.91,398.68,1.23,50.95,12.79,2,3.10e+03
691.30,-0.00,0.00,399.96,398.68,1.28,50.95,13.57,2,3.79e+03
694.06,-0.00,0.00,399.97,398.68,1.29,50.95,13.62,2,4.49e+03
694.25,-0.00,0.00,399.97,398.68,1.29,48.49,13.63,2,5.18e+03
523.21,-0.00,0.00,399.97,398.68,1.29,40.64,10.79,2,5.70e+03
438.51,-0.00,0.00,399.97,398.68,1.29,40.64,10.79,2,6.14e+03
438.51,-0.00,0.00,399.97,398.68,1.29,59.93,10.79,2,6.58e+03
673.50,0.00,0.00,399.55,398.68,0.87,49.92,22.48,1,7.26e+03
180.91,-0.00,0.00,399.94,398.68,1.26,60.19,3.62,2,7.44e+03
270.14,0.00,0.00,399.52,398.68,0.84,89.08,8.98,1,7.71e+03
399.80,0.00,0.00,399.11,398.68,0.43,127.62,8.98,1,8.11e+03
572.77,0.00,0.00,398.69,398.65,0.04,78.15,8.98,1,8.68e+03
17.26,0.00,0.00,398.28,398.24,0.04,92.19,0.44,1,8.70e+03
20.36,0.00,0.00,397.86,397.82,0.04,92.23,0.44,1,8.72e+03
20.37,0.00,0.00,397.45,397.41,0.04,169.45,0.44,1,8.74e+03
37.42,0.00,0.00,397.03,396.99,0.04,71.55,0.44,1,8.77e+03
0.00,0.00,0.00,396.62,396.58,0.04,70.74,0.00,1,8.77e+03
0.00,0.00,0.00,396.21,396.17,0.04,65.89,0.00,1,8.77e+03
0.00,0.00,0.00,395.79,395.75,0.04,59.30,0.00,1,8.77e+03
0.00,0.00,0.00,395.38,395.34,0.04,70.38,0.00,1,8.77e+03
0.00,0.00,0.00,394.97,394.93,0.04,70.08,0.00,1,8.77e+03
0.00,0.00,0.00,394.56,394.52,0.04,65.75,0.00,1,8.77e+03
0.00,0.00,0.00,394.15,394.11,0.04,53.62,0.00,1,8.77e+03
0.00,-335.89,0.00,399.56,399.52,0.04,53.48,-6.26,2,8.44e+03
0.00,-45.68,0.00,399.94,399.90,0.04,53.11,-0.85,2,8.39e+03
0.00,-25.28,0.00,399.97,399.93,0.04,49.87,-0.48,2,8.37e+03
0.00,-22.41,0.00,399.97,399.93,0.04,45.78,-0.45,2,8.35e+03
0.00,-20.49,0.00,399.97,399.93,0.04,53.66,-0.45,2,8.32e+03
0.00,-24.04,0.00,399.97,399.93,0.04,46.01,-0.45,2,8.30e+03
0.00,-20.61,0.00,399.97,399.93,0.04,43.20,-0.45,2,8.28e+03
0.00,-19.35,0.00,399.97,399.93,0.04,39.74,-0.45,2,8.26e+03
0.00,-17.80,0.00,399.97,399.93,0.04,50.74,-0.45,2,8.24e+03
0.00,-22.64,0.00,399.97,399.93,0.04,46.93,-0.45,2,8.22e+03
0.00,-20.94,0.00,399.97,399.93,0.04,42.90,-0.45,2,8.20e+03
0.00,-19.14,0.00,399.97,399.93,0.04,40.08,-0.45,2,8.18e+03
0.00,-17.88,0.00,399.97,399.93,0.04,44.26,-0.45,2,8.16e+03
0.00,-19.73,0.00,399.97,399.93,0.04,41.79,-0.45,2,8.14e+03
0.00,-18.63,0.00,399.97,399.93,0.04,40.01,-0.45,2,8.12e+03
0.00,-17.83,0.00,399.97,399.93,0.04,38.72,-0.45,2,8.11e+03
0.00,-17.26,0.00,399.97,399.93,0.04,40.40,-0.45,2,8.09e+03
0.00,-17.99,0.00,399.97,399.93,0.04,40.52,-0.45,2,8.07e+03
0.00,-18.04,0.00,399.97,399.93,0.04,39.61,-0.45,2,8.05e+03
0.00,-17.64,0.00,399.97,399.93,0.04,39.48,-0.45,2,8.04e+03
0.00,-17.58,0.00,399.97,399.93,0.04,41.35,-0.45,2,8.02e+03
