solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.02,0.00,0.00,0.00,0.00,0.00,37.64,0.00,1,2.30e-02
0.02,0.00,0.00,0.00,0.00,0.00,36.54,0.00,1,4.52e-02
0.02,0.00,0.00,0.00,0.00,0.00,35.48,0.00,1,6.68e-02
0.02,0.00,0.00,0.00,0.00,0.00,38.26,0.00,1,8.78e-02
25.87,0.00,0.00,0.00,0.00,0.00,38.21,1.35,1,2.60e+01
25.84,0.00,0.00,0.00,0.00,0.00,38.11,1.35,1,5.18e+01
25.77,0.00,0.00,0.00,0.00,0.00,37.34,1.35,1,7.76e+01
25.25,0.00,0.00,0.00,0.00,0.00,38.26,1.35,1,1.03e+02
237.33,0.00,0.00,0.00,0.00,0.00,38.27,12.41,1,3.40e+02
237.39,0.00,0.00,0.00,0.00,0.00,38.18,12.41,0,5.78e+02
236.83,0.00,0.00,0.00,0.00,0.00,37.28,12.41,0,8.14e+02
231.25,0.00,0.00,0.00,0.00,0.00,37.50,12.41,0,1.05e+03
492.95,0.00,0.00,0.00,0.00,0.00,37.71,26.29,0,1.54e+03
495.71,0.00,0.00,0.00,0.00,0.00,38.24,26.29,0,2.03e+03
502.68,0.00,0.00,0.00,0.00,0.00,38.78,26.29,0,2.54e+03
509.78,0.00,0.00,0.00,0.00,0.00,39.44,26.29,0,3.05e+03
618.97,0.00,0.00,0.00,0.00,0.00,40.73,31.39,0,3.67e+03
639.22,0.00,0.00,0.00,0.00,0.00,43.65,31.39,0,4.30e+03
685.04,0.00,0.00,0.00,0.00,0.00,49.53,31.39,0,4.99e+03
777.33,0.00,0.00,0.00,0.00,0.00,46.13,31.39,0,5.77e+03
746.70,0.00,0.00,0.00,0.00,0.00,48.69,32.37,1,6.51e+03
788.14,0.00,0.00,0.00,0.00,0.00,46.51,32.37,1,7.30e+03
752.86,0.00,0.00,0.00,0.00,0.00,41.65,32.37,1,8.06e+03
674.19,0.00,0.00,0.00,0.00,0.00,42.46,32.37,1,8.73e+03
714.92,0.00,0.00,0.00,0.00,0.00,39.73,33.68,1,9.44e+03
668.96,0.00,0.00,0.00,0.00,0.00,38.16,33.68,1,1.01e+04
642.52,0.00,0.00,0.00,0.00,0.00,37.39,33.68,1,1.08e+04
0.00,-305.19,0.00,23.25,7.59,15.66,32.16,-8.16,2,1.05e+04
0.00,-239.84,0.00,46.50,14.53,31.97,33.51,-7.46,2,1.02e+04
0.00,-249.90,0.00,69.75,21.46,48.29,36.29,-7.46,2,9.96e+03
636.61,0.00,0.00,69.75,21.46,48.29,37.53,35.08,1,1.06e+04
658.37,0.00,0.00,69.75,21.46,48.29,36.12,35.08,1,1.13e+04
0.00,-263.65,0.00,93.00,28.25,64.75,36.21,-7.30,2,1.10e+04
640.94,0.00,0.00,93.00,28.25,64.75,35.56,35.40,1,1.16e+04
629.44,0.00,0.00,93.00,28.25,64.75,25.76,35.40,1,1.23e+04
0.00,-188.03,0.00,116.25,35.04,81.21,24.68,-7.30,2,1.21e+04
0.00,-205.47,0.00,139.50,42.78,96.72,28.14,-8.33,2,1.19e+04
469.22,0.00,0.00,139.50,42.78,96.72,25.71,33.35,1,1.23e+04
428.70,0.00,0.00,139.50,42.78,96.72,24.87,33.35,1,1.28e+04
414.70,0.00,0.00,139.50,42.78,96.72,24.86,33.35,1,1.32e+04
0.00,-235.45,0.00,162.75,51.59,111.16,31.51,-9.47,2,1.29e+04
489.31,0.00,0.00,162.75,51.59,111.16,33.11,31.06,1,1.34e+04
514.16,0.00,0.00,162.75,51.59,111.16,38.02,31.06,1,1.39e+04
590.40,0.00,0.00,162.75,51.59,111.16,30.05,31.06,1,1.45e+04
0.00,-328.32,0.00,186.00,61.75,124.25,33.09,-10.93,2,1.42e+04
465.72,0.00,0.00,186.00,61.75,124.25,37.34,28.15,1,1.47e+04
525.54,0.00,0.00,186.00,61.75,124.25,38.01,28.15,1,1.52e+04
534.97,0.00,0.00,186.00,61.75,124.25,27.38,28.15,1,1.57e+04
0.00,-376.80,0.00,209.25,74.55,134.70,32.36,-13.76,2,1.54e+04
363.66,0.00,0.00,209.25,74.55,134.70,37.47,22.48,1,1.57e+04
421.09,0.00,0.00,209.25,74.55,134.70,39.64,22.48,1,1.61e+04
445.48,0.00,0.00,209.25,74.55,134.70,30.56,22.48,1,1.66e+04
137.16,0.00,0.00,209.25,74.55,134.70,33.24,8.98,1,1.67e+04
149.19,0.00,0.00,209.25,74.55,134.70,37.08,8.98,1,1.69e+04
166.42,0.00,0.00,209.25,74.55,134.70,40.26,8.98,1,1.70e+04
180.69,544.73,391.32,184.25,60.00,124.25,43.39,32.23,0,1.82e+04
9.58,0.00,0.00,184.25,60.00,124.25,50.06,0.44,1,1.82e+04
11.06,554.52,609.38,159.25,48.09,111.16,61.81,23.69,0,1.93e+04
13.65,606.92,830.16,134.25,37.53,96.72,64.75,23.69,0,2.08e+04
14.30,558.88,946.56,109.25,28.25,81.00,48.58,23.69,0,2.23e+04
0.00,306.69,822.79,84.25,21.46,62.79,50.95,23.25,0,2.34e+04
0.00,328.63,855.96,59.25,14.53,44.72,50.95,23.25,0,2.46e+04
0.00,0.00,0.00,59.25,14.53,44.72,50.95,0.00,1,2.46e+04
0.00,0.00,0.00,59.25,14.53,44.72,48.49,0.00,1,2.46e+04
0.00,312.76,814.63,34.25,7.59,26.66,40.64,23.25,0,2.58e+04
0.00,0.00,0.00,34.25,7.59,26.66,40.64,0.00,1,2.58e+04
0.00,0.00,0.00,34.25,7.59,26.66,59.93,0.00,1,2.58e+04
0.00,423.09,970.29,9.25,0.00,9.25,49.92,23.25,0,2.72e+04
0.03,0.00,0.00,9.25,0.00,9.25,60.19,0.00,1,2.72e+04
0.03,0.00,517.78,0.00,0.00,0.00,89.08,8.60,0,2.77e+04
0.05,0.00,0.00,0.00,0.00,0.00,127.62,0.00,0,2.77e+04
0.07,0.00,0.00,0.00,0.00,0.00,78.15,0.00,0,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,92.19,0.00,0,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,92.23,0.00,0,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,169.45,0.00,0,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,71.55,0.00,0,2.77e+04
0.13,0.00,0.00,0.00,0.00,0.00,70.74,0.00,0,2.77e+04
0.13,0.00,0.00,0.00,0.00,0.00,65.89,0.00,0,2.77e+04
0.12,0.00,0.00,0.00,0.00,0.00,59.30,0.00,0,2.77e+04
0.11,0.00,0.00,0.00,0.00,0.00,70.38,0.00,0,2.77e+04
0.16,0.00,0.00,0.00,0.00,0.00,70.08,0.00,1,2.77e+04
0.16,0.00,0.00,0.00,0.00,0.00,65.75,0.00,0,2.77e+04
0.15,0.00,0.00,0.00,0.00,0.00,53.62,0.00,1,2.77e+04
0.12,0.00,0.00,0.00,0.00,0.00,53.48,0.00,1,2.77e+04
0.15,0.00,0.00,0.00,0.00,0.00,53.11,0.01,1,2.77e+04
0.15,0.00,0.00,0.00,0.00,0.00,49.87,0.01,0,2.77e+04
0.14,0.00,0.00,0.00,0.00,0.00,45.78,0.01,1,2.77e+04
0.13,0.00,0.00,0.00,0.00,0.00,53.66,0.01,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.01,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,43.20,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,39.74,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,50.74,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,46.93,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,42.90,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,40.08,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,44.26,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,41.79,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,40.01,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,38.72,0.00,1,2.77e+04
0.00,0.00,0.00,0.00,0.00,0.00,40.40,0.00,1,2.77e+04
27.74,0.00,0.00,0.00,0.00,0.00,40.52,1.37,1,2.77e+04
27.83,0.00,0.00,0.00,0.00,0.00,39.61,1.37,1,2.77e+04
27.20,0.00,0.00,0.00,0.00,0.00,39.48,1.37,1,2.78e+04
27.11,0.00,0.00,0.00,0.00,0.00,41.35,1.37,1,2.78e+04
235.78,0.00,0.00,0.00,0.00,0.00,42.60,11.40,1,2.80e+04
242.91,0.00,0.00,0.00,0.00,0.00,41.92,11.40,1,2.83e+04
239.03,0.00,0.00,0.00,0.00,0.00,40.53,11.40,1,2.85e+04
231.11,0.00,0.00,0.00,0.00,0.00,41.09,11.40,0,2.87e+04
432.65,0.00,0.00,0.00,0.00,0.00,42.75,21.06,0,2.92e+04
450.12,0.00,0.00,0.00,0.00,0.00,43.50,21.06,0,2.96e+04
458.02,0.00,0.00,0.00,0.00,0.00,45.79,21.06,0,3.01e+04
482.13,0.00,0.00,0.00,0.00,0.00,40.92,21.06,0,3.06e+04
562.82,0.00,0.00,0.00,0.00,0.00,43.31,27.51,0,3.11e+04
595.69,0.00,0.00,0.00,0.00,0.00,49.51,27.51,0,3.17e+04
680.97,0.00,0.00,0.00,0.00,0.00,57.11,27.51,0,3.24e+04
785.50,0.00,0.00,0.00,0.00,0.00,50.25,27.51,0,3.32e+04
0.00,-439.84,0.00,23.25,8.14,15.11,52.43,-8.75,2,3.27e+04
851.83,0.00,0.00,23.25,8.14,15.11,55.41,32.49,1,3.36e+04
900.24,0.00,0.00,23.25,8.14,15.11,43.71,32.49,1,3.45e+04
0.00,-382.60,0.00,46.50,16.28,30.22,49.48,-8.75,2,3.41e+04
831.06,0.00,0.00,46.50,16.28,30.22,43.78,33.59,1,3.49e+04
735.33,0.00,0.00,46.50,16.28,30.22,41.46,33.59,1,3.57e+04
696.36,0.00,0.00,46.50,16.28,30.22,38.37,33.59,1,3.64e+04
0.00,-314.79,0.00,69.75,23.91,45.84,37.77,-8.20,2,3.61e+04
643.54,0.00,0.00,69.75,23.91,45.84,36.44,34.08,1,3.67e+04
620.88,0.00,0.00,69.75,23.91,45.84,38.24,34.08,1,3.73e+04
651.55,0.00,0.00,69.75,23.91,45.84,38.09,34.08,1,3.80e+04
648.99,0.00,0.00,69.75,23.91,45.84,38.85,34.08,1,3.86e+04
659.53,0.00,0.00,69.75,23.91,45.84,38.66,33.95,1,3.93e+04
656.31,0.00,0.00,69.75,23.91,45.84,38.52,33.95,1,3.99e+04
653.93,0.00,0.00,69.75,23.91,45.84,38.30,33.95,1,4.06e+04
650.19,0.00,0.00,69.75,23.91,45.84,40.54,33.95,1,4.12e+04
648.50,0.00,0.00,69.75,23.91,45.84,39.43,31.99,1,4.19e+04
630.75,0.00,0.00,69.75,23.91,45.84,38.49,31.99,1,4.25e+04
615.71,0.00,0.00,69.75,23.91,45.84,39.08,31.99,1,4.31e+04
625.15,0.00,0.00,69.75,23.91,45.84,38.04,31.99,1,4.38e+04
588.32,0.00,0.00,69.75,23.91,45.84,38.10,30.93,1,4.43e+04
589.25,0.00,0.00,69.75,23.91,45.84,37.76,30.93,1,4.49e+04
