solar_reward,grid_battery_reward,solar_battery_reward,soc,soc_grid,soc_solar,curr_lmp,net_load,a,total_rwd
0.00,0.00,0.00,0.00,0.00,0.00,44.29,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,43.40,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,32.92,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,44.10,0.00,1,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,44.18,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,44.27,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,33.86,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,43.60,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,40.94,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,43.29,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,37.84,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,39.65,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,46.22,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,49.78,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,51.60,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,45.15,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,59.51,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,69.33,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0,0.00e+00
0.00,0.00,0.00,0.00,0.00,0.00,70.58,0.00,0,0.00e+00
0.83,0.00,0.00,0.00,0.00,0.00,71.36,0.02,0,8.26e-01
0.84,0.00,0.00,0.00,0.00,0.00,80.96,0.02,0,1.66e+00
0.95,0.00,0.00,0.00,0.00,0.00,74.17,0.02,0,2.61e+00
0.87,0.00,0.00,0.00,0.00,0.00,83.68,0.02,0,3.48e+00
368.22,0.00,0.00,0.00,0.00,0.00,76.87,8.80,0,3.72e+02
338.25,0.00,0.00,0.00,0.00,0.00,55.29,8.80,0,7.10e+02
243.29,0.00,0.00,0.00,0.00,0.00,31.71,8.80,0,9.53e+02
139.53,0.00,0.00,0.00,0.00,0.00,47.72,8.80,1,1.09e+03
0.00,-635.63,0.00,23.25,12.39,10.86,41.82,-13.32,2,4.57e+02
488.46,0.00,0.00,23.25,12.39,10.86,29.04,23.36,1,9.46e+02
339.19,0.00,0.00,23.25,12.39,10.86,-0.01,23.36,1,1.28e+03
-0.12,-0.00,-0.00,23.25,12.39,10.86,27.42,23.36,1,1.28e+03
343.74,0.00,0.00,23.25,12.39,10.86,9.43,25.07,1,1.63e+03
