solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1206.75,25.00,47.89,-25.00,2,-1.21e+03
0.00,-1197.25,50.00,46.86,-25.00,2,-2.40e+03
0.00,-1171.50,75.00,35.43,-25.00,2,-3.58e+03
0.00,-885.75,100.00,47.62,-25.00,2,-4.46e+03
0.00,-1190.50,125.00,47.66,-25.00,2,-5.65e+03
0.00,-1191.50,150.00,47.66,-25.00,2,-6.84e+03
0.00,-1191.50,175.00,36.33,-25.00,2,-8.03e+03
0.00,-908.25,200.00,47.01,-25.00,2,-8.94e+03
0.00,1175.25,175.00,44.13,25.00,0,-7.77e+03
0.00,1103.25,150.00,46.64,25.00,0,-6.66e+03
0.00,-1166.00,175.00,40.67,-25.00,2,-7.83e+03
0.00,-1016.75,200.00,42.58,-25.00,2,-8.85e+03
0.00,-1064.50,225.00,49.64,-25.00,2,-9.91e+03
0.00,1241.00,200.00,53.45,25.00,0,-8.67e+03
0.00,1336.25,175.00,55.22,25.00,0,-7.33e+03
0.00,-1380.50,200.00,48.56,-25.00,2,-8.72e+03
0.00,-1214.00,225.00,64.11,-25.00,2,-9.93e+03
0.00,1602.75,200.00,74.51,25.00,0,-8.33e+03
0.00,-1862.75,225.00,74.08,-25.00,2,-1.02e+04
0.00,1852.00,200.00,76.65,25.00,0,-8.34e+03
0.00,-1916.25,225.00,77.95,-25.00,2,-1.03e+04
0.00,1948.75,200.00,88.90,25.00,0,-8.30e+03
0.00,-2222.50,225.00,81.33,-25.00,2,-1.05e+04
0.00,2033.25,200.00,83.68,25.00,0,-8.49e+03
83.17,2092.00,175.00,76.87,26.99,0,-6.32e+03
76.40,1921.75,150.00,55.29,26.99,0,-4.32e+03
54.95,1382.25,125.00,31.71,26.99,0,-2.88e+03
31.52,792.75,100.00,51.42,26.99,0,-2.06e+03
189.10,1285.50,75.00,45.68,32.36,0,-5.84e+02
167.99,1142.00,50.00,37.01,32.36,0,7.26e+02
136.10,925.25,25.00,-0.01,32.36,0,1.79e+03
-0.00,0.21,50.00,68.38,-21.32,2,1.79e+03
0.00,-1385.90,75.00,20.15,-20.27,2,4.01e+02
0.00,-408.39,100.00,9.71,-20.27,2,-7.10e+00
0.00,-196.80,125.00,-10.49,-20.27,2,-2.04e+02
-0.00,212.61,150.00,9.15,-20.27,2,8.70e+00
0.00,-198.08,175.00,-5.51,-21.65,2,-1.89e+02
-0.00,119.28,200.00,-17.02,-21.65,2,-7.01e+01
-0.00,368.45,225.00,-18.44,-21.65,2,2.98e+02
-0.00,399.19,250.00,-18.13,-21.65,2,6.98e+02
-0.00,404.14,275.00,-19.82,-22.29,2,1.10e+03
-0.00,441.82,300.00,-21.30,-22.29,2,1.54e+03
-0.00,474.81,325.00,-21.58,-22.29,2,2.02e+03
-0.00,481.05,350.00,-21.73,-22.29,2,2.50e+03
-0.00,500.14,375.00,-21.71,-23.02,2,3.00e+03
-0.00,499.68,400.00,-25.99,-23.02,2,3.50e+03
-51.56,0.00,400.00,-33.89,3.97,2,3.45e+03
-67.23,0.00,400.00,-33.88,3.97,2,3.38e+03
-59.11,0.00,400.00,-34.58,3.49,2,3.32e+03
-60.33,0.00,400.00,-36.62,3.49,2,3.26e+03
-63.89,0.00,400.00,-44.76,3.49,2,3.20e+03
-78.09,0.00,400.00,-33.93,3.49,2,3.12e+03
-54.96,0.00,400.00,-34.60,3.24,2,3.06e+03
-56.05,0.00,400.00,-34.05,3.24,2,3.01e+03
-55.16,0.00,400.00,-44.78,3.24,2,2.95e+03
-72.54,0.00,400.00,-36.72,3.24,2,2.88e+03
-65.46,0.00,400.00,-31.79,3.57,2,2.81e+03
-56.67,0.00,400.00,-26.89,3.57,2,2.76e+03
-47.94,0.00,400.00,-30.38,3.57,2,2.71e+03
-54.16,0.00,400.00,-25.73,3.57,2,2.66e+03
-69.63,0.00,400.00,-21.83,5.41,2,2.59e+03
-59.08,0.00,400.00,-20.49,5.41,2,2.53e+03
-55.45,0.00,400.00,-17.08,5.41,2,2.47e+03
-46.22,0.00,400.00,-16.71,5.41,2,2.43e+03
-63.37,0.00,400.00,-3.17,7.58,2,2.36e+03
-12.02,0.00,400.00,0.29,7.58,2,2.35e+03
1.10,-0.00,400.00,42.06,7.58,2,2.35e+03
159.50,-0.00,400.00,25.96,7.58,2,2.51e+03
43.32,-0.00,400.00,39.58,3.34,2,2.55e+03
66.05,-0.00,400.00,62.32,3.34,2,2.62e+03
104.00,-0.00,400.00,83.83,3.34,2,2.72e+03
139.90,-0.00,400.00,80.17,3.34,1,2.86e+03
0.70,2004.25,375.00,84.06,25.02,0,4.87e+03
0.73,2101.50,350.00,89.93,25.02,0,6.97e+03
0.78,2248.25,325.00,96.37,25.02,0,9.22e+03
0.84,2409.25,300.00,111.44,25.02,0,1.16e+04
0.00,2786.00,275.00,98.71,25.00,0,1.44e+04
0.00,2467.75,250.00,94.11,25.00,0,1.69e+04
0.00,2352.75,225.00,75.28,25.00,0,1.92e+04
0.00,1882.00,200.00,84.19,25.00,0,2.11e+04
0.00,2104.75,175.00,76.08,25.00,0,2.32e+04
0.00,1902.00,150.00,70.26,25.00,0,2.51e+04
0.00,1756.50,125.00,58.88,25.00,0,2.69e+04
0.00,-1472.00,150.00,78.79,-25.00,2,2.54e+04
0.00,1969.75,125.00,74.41,25.00,0,2.74e+04
0.00,-1860.25,150.00,67.87,-25.00,2,2.55e+04
0.00,-1696.75,175.00,56.20,-25.00,2,2.38e+04
0.00,-1405.00,200.00,74.35,-25.00,2,2.24e+04
0.00,1858.75,175.00,65.28,25.00,0,2.43e+04
0.00,-1632.00,200.00,62.22,-25.00,2,2.26e+04
0.00,-1555.50,225.00,57.51,-25.00,2,2.11e+04
0.00,-1437.75,250.00,74.66,-25.00,2,1.97e+04
0.00,1866.50,225.00,73.51,25.00,0,2.15e+04
0.00,1837.75,200.00,72.33,25.00,0,2.34e+04
0.00,-1808.25,225.00,56.32,-25.00,2,2.15e+04
0.00,-1408.00,250.00,65.23,-25.00,2,2.01e+04
0.00,1630.75,225.00,68.12,25.00,0,2.18e+04
0.00,1703.00,200.00,68.11,25.00,0,2.35e+04
0.00,1702.75,175.00,56.67,25.00,0,2.52e+04
0.00,-1416.75,200.00,67.87,-25.00,2,2.38e+04
0.00,1696.75,175.00,67.88,25.00,0,2.55e+04
0.00,-1697.00,200.00,70.44,-25.00,2,2.38e+04
0.00,1761.00,175.00,57.55,25.00,0,2.55e+04
0.00,-1438.75,200.00,67.00,-25.00,2,2.41e+04
0.00,1675.00,175.00,70.71,25.00,0,2.58e+04
0.00,-1767.75,200.00,70.84,-25.00,2,2.40e+04
0.00,1771.00,175.00,65.15,25.00,0,2.58e+04
0.00,-1628.75,200.00,60.78,-25.00,2,2.41e+04
0.00,-1519.50,225.00,71.10,-25.00,2,2.26e+04
0.00,1777.50,200.00,71.94,25.00,0,2.44e+04
0.00,1798.50,175.00,69.69,25.00,0,2.62e+04
0.00,-1742.25,200.00,72.30,-25.00,2,2.44e+04
0.00,-1807.50,225.00,72.15,-25.00,2,2.26e+04
0.00,1803.75,200.00,79.45,25.00,0,2.44e+04
0.00,-1986.25,225.00,79.29,-25.00,2,2.25e+04
0.00,1982.25,200.00,81.43,25.00,0,2.44e+04
0.00,-2035.75,225.00,101.78,-25.00,2,2.24e+04
0.00,-2544.50,250.00,114.36,-25.00,2,1.99e+04
0.00,2859.00,225.00,96.19,25.00,0,2.27e+04
0.00,-2404.75,250.00,82.00,-25.00,2,2.03e+04
