solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.97,0.00,0.00,41.70,0.04,1,9.68e-01
0.94,0.00,0.00,40.37,0.04,1,1.90e+00
0.91,0.00,0.00,39.25,0.04,1,2.81e+00
0.88,0.00,0.00,42.59,0.04,1,3.69e+00
13.09,0.00,0.00,42.58,0.61,1,1.68e+01
13.08,0.00,0.00,42.34,0.61,1,2.99e+01
13.01,0.00,0.00,41.36,0.61,1,4.29e+01
12.71,0.00,0.00,42.38,0.61,1,5.56e+01
0.00,-758.84,25.00,42.40,-17.91,2,-7.03e+02
0.00,-759.20,50.00,42.32,-17.91,2,-1.46e+03
300.23,-0.00,50.00,41.32,14.19,1,-1.16e+03
0.00,-739.86,75.00,41.43,-17.91,2,-1.90e+03
0.00,-426.63,100.00,41.66,-10.30,2,-2.33e+03
0.00,-429.00,125.00,42.18,-10.30,2,-2.76e+03
0.00,-434.35,150.00,42.74,-10.30,2,-3.19e+03
0.00,-440.12,175.00,43.03,-10.30,2,-3.63e+03
0.00,-377.46,200.00,44.30,-8.77,2,-4.01e+03
0.00,-388.60,225.00,47.42,-8.77,2,-4.40e+03
769.53,-0.00,225.00,53.69,32.46,1,-3.63e+03
871.28,1342.25,200.00,50.70,57.46,0,-1.42e+03
853.60,-0.00,200.00,53.35,33.67,1,-5.62e+02
898.22,-0.00,200.00,50.86,33.67,1,3.37e+02
856.30,-0.00,200.00,45.30,33.67,1,1.19e+03
762.69,-0.00,200.00,42.46,33.67,1,1.96e+03
719.23,-0.00,200.00,43.00,33.88,1,2.67e+03
728.38,-0.00,200.00,41.43,33.88,1,3.40e+03
701.78,-0.00,200.00,41.03,33.88,1,4.10e+03
695.01,-0.00,200.00,39.80,33.88,1,4.80e+03
677.96,-0.00,200.00,80.20,34.07,1,5.48e+03
1366.14,2005.00,175.00,48.26,59.07,0,8.85e+03
822.07,-0.00,175.00,80.17,34.07,1,9.67e+03
1365.62,-0.00,175.00,42.71,34.07,1,1.10e+04
