solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.02,0.00,0.00,37.64,0.00,0,2.30e-02
0.00,-940.98,25.00,36.54,-25.00,2,-9.41e+02
0.00,-913.48,50.00,35.48,-25.00,2,-1.85e+03
0.00,-886.98,75.00,38.26,-25.00,2,-2.74e+03
25.87,956.50,50.00,38.21,26.35,0,-1.76e+03
25.84,955.25,25.00,38.11,26.35,0,-7.78e+02
25.77,952.75,0.00,37.34,26.35,0,2.01e+02
25.25,0.00,0.00,38.26,1.35,0,2.26e+02
237.33,0.00,0.00,38.27,12.41,0,4.63e+02
237.39,0.00,0.00,38.18,12.41,0,7.01e+02
236.83,0.00,0.00,37.28,12.41,0,9.37e+02
231.25,0.00,0.00,37.50,12.41,0,1.17e+03
492.95,0.00,0.00,37.71,26.29,0,1.66e+03
495.71,0.00,0.00,38.24,26.29,0,2.16e+03
502.68,0.00,0.00,38.78,26.29,0,2.66e+03
509.78,0.00,0.00,39.44,26.29,0,3.17e+03
618.97,0.00,0.00,40.73,31.39,0,3.79e+03
639.22,0.00,0.00,43.65,31.39,0,4.43e+03
685.04,0.00,0.00,49.53,31.39,0,5.11e+03
777.33,0.00,0.00,46.13,31.39,0,5.89e+03
746.70,0.00,0.00,48.69,32.37,0,6.64e+03
788.14,0.00,0.00,46.51,32.37,0,7.43e+03
752.86,0.00,0.00,41.65,32.37,0,8.18e+03
674.19,0.00,0.00,42.46,32.37,0,8.85e+03
714.92,0.00,0.00,39.73,33.68,0,9.57e+03
668.96,0.00,0.00,38.16,33.68,0,1.02e+04
642.52,0.00,0.00,37.39,33.68,0,1.09e+04
0.00,-305.19,25.00,32.16,-8.16,2,1.06e+04
0.00,-239.84,50.00,33.51,-7.46,2,1.03e+04
0.00,-249.90,75.00,36.29,-7.46,2,1.01e+04
0.00,-270.64,100.00,37.53,-7.46,2,9.81e+03
658.37,938.25,75.00,36.12,60.08,0,1.14e+04
0.00,-263.65,100.00,36.21,-7.30,2,1.11e+04
640.94,905.25,75.00,35.56,60.40,0,1.27e+04
0.00,-259.56,100.00,25.76,-7.30,2,1.24e+04
0.00,-188.03,125.00,24.68,-7.30,2,1.22e+04
411.53,617.00,100.00,28.14,58.35,0,1.33e+04
0.00,-234.28,125.00,25.71,-8.33,2,1.30e+04
428.70,642.75,100.00,24.87,58.35,0,1.41e+04
0.00,-207.05,125.00,24.86,-8.33,2,1.39e+04
0.00,-235.45,150.00,31.51,-9.47,2,1.37e+04
0.00,-298.44,175.00,33.11,-9.47,2,1.34e+04
514.16,827.75,150.00,38.02,56.06,0,1.47e+04
590.40,950.50,125.00,30.05,56.06,0,1.63e+04
0.00,-328.32,150.00,33.09,-10.93,2,1.59e+04
0.00,-361.53,175.00,37.34,-10.93,2,1.56e+04
525.54,933.50,150.00,38.01,53.15,0,1.70e+04
0.00,-415.28,175.00,27.38,-10.93,2,1.66e+04
0.00,-376.80,200.00,32.36,-13.76,2,1.62e+04
363.66,809.00,175.00,37.47,47.48,0,1.74e+04
421.09,936.75,150.00,39.64,47.48,0,1.88e+04
445.48,991.00,125.00,30.56,47.48,0,2.02e+04
0.00,-626.84,150.00,33.24,-20.51,2,1.96e+04
0.00,-681.81,175.00,37.08,-20.51,2,1.89e+04
166.42,927.00,150.00,40.26,33.98,0,2.00e+04
180.69,1006.50,125.00,43.39,33.98,0,2.12e+04
0.00,-1075.17,150.00,50.06,-24.78,2,2.01e+04
11.06,1251.50,125.00,61.81,25.44,0,2.14e+04
13.65,1545.25,100.00,64.75,25.44,0,2.29e+04
14.30,1618.75,75.00,48.58,25.44,0,2.45e+04
0.00,-1214.50,100.00,50.95,-25.00,2,2.33e+04
0.00,-1273.75,125.00,50.95,-25.00,2,2.21e+04
0.00,1273.75,100.00,50.95,25.00,0,2.33e+04
0.00,-1273.75,125.00,48.49,-25.00,2,2.21e+04
0.00,1212.25,100.00,40.64,25.00,0,2.33e+04
0.00,-1016.00,125.00,40.64,-25.00,2,2.23e+04
0.00,1016.00,100.00,59.93,25.00,0,2.33e+04
0.00,1498.25,75.00,49.92,25.00,0,2.48e+04
0.03,1248.00,50.00,60.19,25.00,0,2.60e+04
0.03,1504.75,25.00,89.08,25.00,0,2.75e+04
0.05,2227.00,0.00,127.62,25.00,0,2.97e+04
0.07,0.00,0.00,78.15,0.00,0,2.97e+04
0.00,0.00,0.00,92.19,0.00,1,2.97e+04
0.00,0.00,0.00,92.23,0.00,0,2.97e+04
0.00,0.00,0.00,169.45,0.00,0,2.97e+04
0.00,0.00,0.00,71.55,0.00,0,2.97e+04
0.13,0.00,0.00,70.74,0.00,0,2.97e+04
0.13,0.00,0.00,65.89,0.00,0,2.97e+04
0.12,0.00,0.00,59.30,0.00,0,2.98e+04
0.11,0.00,0.00,70.38,0.00,1,2.98e+04
0.16,0.00,0.00,70.08,0.00,0,2.98e+04
0.16,0.00,0.00,65.75,0.00,0,2.98e+04
0.15,0.00,0.00,53.62,0.00,0,2.98e+04
0.12,0.00,0.00,53.48,0.00,0,2.98e+04
0.00,-1336.85,25.00,53.11,-25.00,2,2.84e+04
0.15,1327.75,0.00,49.87,25.01,0,2.97e+04
0.00,-1246.61,25.00,45.78,-25.00,2,2.85e+04
0.00,-1144.37,50.00,53.66,-25.00,2,2.74e+04
0.00,1341.50,25.00,46.01,25.00,0,2.87e+04
0.00,1150.25,0.00,43.20,25.00,0,2.98e+04
0.00,-1080.00,25.00,39.74,-25.00,2,2.88e+04
0.00,-993.50,50.00,50.74,-25.00,2,2.78e+04
0.00,1268.50,25.00,46.93,25.00,0,2.90e+04
0.00,1173.25,0.00,42.90,25.00,0,3.02e+04
0.00,-1072.50,25.00,40.08,-25.00,2,2.91e+04
0.00,-1002.00,50.00,44.26,-25.00,2,2.81e+04
0.00,1106.50,25.00,41.79,25.00,0,2.92e+04
0.00,-1044.75,50.00,40.01,-25.00,2,2.82e+04
0.00,1000.25,25.00,38.72,25.00,0,2.92e+04
0.00,-968.00,50.00,40.40,-25.00,2,2.82e+04
27.74,1010.00,25.00,40.52,26.37,0,2.93e+04
27.83,1013.00,0.00,39.61,26.37,0,3.03e+04
27.20,0.00,0.00,39.48,1.37,0,3.03e+04
27.11,0.00,0.00,41.35,1.37,0,3.04e+04
235.78,0.00,0.00,42.60,11.40,0,3.06e+04
242.91,0.00,0.00,41.92,11.40,0,3.08e+04
239.03,0.00,0.00,40.53,11.40,0,3.11e+04
231.11,0.00,0.00,41.09,11.40,0,3.13e+04
432.65,0.00,0.00,42.75,21.06,0,3.17e+04
450.12,0.00,0.00,43.50,21.06,0,3.22e+04
458.02,0.00,0.00,45.79,21.06,0,3.27e+04
482.13,0.00,0.00,40.92,21.06,0,3.31e+04
562.82,0.00,0.00,43.31,27.51,0,3.37e+04
595.69,0.00,0.00,49.51,27.51,0,3.43e+04
680.97,0.00,0.00,57.11,27.51,0,3.50e+04
785.50,0.00,0.00,50.25,27.51,0,3.58e+04
816.41,0.00,0.00,52.43,32.49,0,3.66e+04
851.83,0.00,0.00,55.41,32.49,0,3.74e+04
900.24,0.00,0.00,43.71,32.49,0,3.83e+04
710.15,0.00,0.00,49.48,32.49,0,3.90e+04
831.06,0.00,0.00,43.78,33.59,0,3.99e+04
735.33,0.00,0.00,41.46,33.59,0,4.06e+04
696.36,0.00,0.00,38.37,33.59,0,4.13e+04
644.46,0.00,0.00,37.77,33.59,0,4.19e+04
0.00,-300.71,25.00,36.44,-7.96,2,4.16e+04
0.00,-290.12,50.00,38.24,-7.96,2,4.14e+04
0.00,-304.45,75.00,38.09,-7.96,2,4.11e+04
648.99,952.25,50.00,38.85,59.08,0,4.27e+04
0.00,-311.72,75.00,38.66,-8.02,2,4.23e+04
0.00,-310.19,100.00,38.52,-8.02,2,4.20e+04
653.93,963.00,75.00,38.30,58.95,0,4.36e+04
0.00,-307.31,100.00,40.54,-8.02,2,4.33e+04
648.50,1013.50,75.00,39.43,56.99,0,4.50e+04
