solar_reward,grid_reward,soc,curr_lmp,net_load,a,total_rwd
0.00,-1181.00,25.00,46.90,-25.00,2,-1.18e+03
0.00,-1172.50,50.00,45.95,-25.00,2,-2.35e+03
0.00,-1148.75,75.00,34.77,-25.00,2,-3.50e+03
0.00,-869.25,100.00,46.67,-25.00,2,-4.37e+03
0.00,-1166.75,125.00,46.72,-25.00,2,-5.54e+03
0.00,-1168.00,150.00,46.67,-25.00,2,-6.71e+03
0.00,-1166.75,175.00,35.71,-25.00,2,-7.87e+03
0.00,-892.75,200.00,46.12,-25.00,2,-8.77e+03
0.00,-1153.00,225.00,43.35,-25.00,2,-9.92e+03
0.00,-1083.75,250.00,45.78,-25.00,2,-1.10e+04
0.00,-1144.50,275.00,40.04,-25.00,2,-1.21e+04
0.00,-1001.00,300.00,41.77,-25.00,2,-1.31e+04
0.00,-1044.25,325.00,48.53,-25.00,2,-1.42e+04
0.00,-1213.25,350.00,52.22,-25.00,2,-1.54e+04
0.00,-1305.50,375.00,53.91,-25.00,2,-1.67e+04
0.00,-1347.75,400.00,47.49,-25.00,2,-1.81e+04
0.00,-0.00,400.00,62.44,0.00,2,-1.81e+04
0.00,-0.00,400.00,72.63,0.00,2,-1.81e+04
0.00,-0.00,400.00,72.42,0.00,2,-1.81e+04
0.00,-0.00,400.00,74.52,0.00,2,-1.81e+04
0.00,-0.00,400.00,75.85,0.00,2,-1.81e+04
0.00,-0.00,400.00,86.11,0.00,2,-1.81e+04
0.00,-0.00,400.00,78.94,0.00,2,-1.81e+04
0.00,-0.00,400.00,83.68,0.00,2,-1.81e+04
0.00,-0.00,400.00,76.87,0.00,2,-1.81e+04
0.00,-0.00,400.00,55.29,0.00,2,-1.81e+04
0.00,-0.00,400.00,31.71,0.00,2,-1.81e+04
0.00,-0.00,400.00,50.62,0.00,2,-1.81e+04
0.00,-0.00,400.00,45.67,0.00,2,-1.81e+04
0.00,-0.00,400.00,48.74,0.00,2,-1.81e+04
0.00,-0.00,400.00,-0.01,0.00,2,-1.81e+04
-0.00,0.00,400.00,152.42,0.00,2,-1.81e+04
0.00,3810.50,375.00,47.28,25.00,0,-1.42e+04
0.00,-1182.00,400.00,26.51,-25.00,2,-1.54e+04
0.00,-0.00,400.00,-7.64,0.00,2,-1.54e+04
-0.00,0.00,400.00,32.44,0.00,2,-1.54e+04
0.00,-0.00,400.00,3.25,0.00,2,-1.54e+04
0.00,-0.00,400.00,-16.55,0.00,2,-1.54e+04
-0.00,0.00,400.00,-17.83,0.00,2,-1.54e+04
-0.00,0.00,400.00,-17.52,0.00,2,-1.54e+04
-0.00,0.00,400.00,-19.14,0.00,2,-1.54e+04
-0.00,0.00,400.00,-20.60,0.00,2,-1.54e+04
-0.00,0.00,400.00,-20.93,0.00,2,-1.54e+04
-0.00,0.00,400.00,-20.98,0.00,2,-1.54e+04
-0.00,0.00,400.00,-20.95,0.00,2,-1.54e+04
-0.00,0.00,400.00,-25.07,0.00,2,-1.54e+04
-0.00,0.00,400.00,-32.71,0.00,2,-1.54e+04
-0.00,0.00,400.00,-32.72,0.00,2,-1.54e+04
-0.00,0.00,400.00,-33.41,0.00,2,-1.54e+04
-0.00,0.00,400.00,-35.36,0.00,2,-1.54e+04
-0.00,0.00,400.00,-43.23,0.00,2,-1.54e+04
-0.00,0.00,400.00,-32.91,0.00,2,-1.54e+04
-0.00,0.00,400.00,-33.56,0.00,2,-1.54e+04
-0.00,0.00,400.00,-33.04,0.00,2,-1.54e+04
-0.00,0.00,400.00,-43.39,0.00,2,-1.54e+04
-0.00,0.00,400.00,-35.89,0.00,2,-1.54e+04
-0.00,0.00,400.00,-31.07,0.00,2,-1.54e+04
-0.00,0.00,400.00,-26.31,0.00,2,-1.54e+04
-0.00,0.00,400.00,-29.61,0.00,2,-1.54e+04
-0.00,0.00,400.00,-25.16,0.00,2,-1.54e+04
-0.00,0.00,400.00,-21.37,0.00,2,-1.54e+04
-0.00,0.00,400.00,-20.05,0.00,2,-1.54e+04
-0.00,0.00,400.00,-16.58,0.00,2,-1.54e+04
-0.00,0.00,400.00,-16.24,0.00,2,-1.54e+04
-0.00,0.00,400.00,-3.07,0.00,2,-1.54e+04
-0.00,0.00,400.00,0.28,0.00,2,-1.54e+04
0.00,-0.00,400.00,40.81,0.00,2,-1.54e+04
0.00,-0.00,400.00,25.28,0.00,2,-1.54e+04
0.00,-0.00,400.00,38.44,0.00,2,-1.54e+04
0.00,-0.00,400.00,60.64,0.00,2,-1.54e+04
0.00,-0.00,400.00,81.76,0.00,2,-1.54e+04
0.00,-0.00,400.00,77.76,0.00,2,-1.54e+04
0.00,-0.00,400.00,81.45,0.00,2,-1.54e+04
0.00,-0.00,400.00,86.97,0.00,2,-1.54e+04
0.00,-0.00,400.00,93.87,0.00,2,-1.54e+04
0.00,-0.00,400.00,108.43,0.00,2,-1.54e+04
0.00,-0.00,400.00,96.06,0.00,2,-1.54e+04
0.00,-0.00,400.00,91.51,0.00,2,-1.54e+04
0.00,-0.00,400.00,73.64,0.00,2,-1.54e+04
0.00,-0.00,400.00,82.07,0.00,2,-1.54e+04
0.00,-0.00,400.00,74.22,0.00,2,-1.54e+04
0.00,-0.00,400.00,68.44,0.00,2,-1.54e+04
0.00,-0.00,400.00,57.37,0.00,2,-1.54e+04
0.00,-0.00,400.00,77.22,0.00,2,-1.54e+04
0.00,-0.00,400.00,73.02,0.00,2,-1.54e+04
0.00,-0.00,400.00,66.62,0.00,2,-1.54e+04
0.00,-0.00,400.00,55.42,0.00,2,-1.54e+04
0.00,-0.00,400.00,72.68,0.00,2,-1.54e+04
0.00,-0.00,400.00,63.86,0.00,2,-1.54e+04
0.00,-0.00,400.00,60.87,0.00,2,-1.54e+04
0.00,-0.00,400.00,56.41,0.00,2,-1.54e+04
0.00,-0.00,400.00,73.72,0.00,2,-1.54e+04
0.00,-0.00,400.00,72.58,0.00,2,-1.54e+04
0.00,-0.00,400.00,71.50,0.00,2,-1.54e+04
0.00,-0.00,400.00,55.85,0.00,2,-1.54e+04
0.00,-0.00,400.00,64.67,0.00,2,-1.54e+04
0.00,-0.00,400.00,67.60,0.00,2,-1.54e+04
0.00,-0.00,400.00,67.61,0.00,2,-1.54e+04
0.00,-0.00,400.00,56.22,0.00,2,-1.54e+04
0.00,-0.00,400.00,67.17,0.00,2,-1.54e+04
0.00,-0.00,400.00,67.19,0.00,2,-1.54e+04
0.00,-0.00,400.00,69.67,0.00,2,-1.54e+04
0.00,-0.00,400.00,56.94,0.00,2,-1.54e+04
0.00,-0.00,400.00,66.21,0.00,2,-1.54e+04
0.00,-0.00,400.00,69.89,0.00,2,-1.54e+04
0.00,-0.00,400.00,70.02,0.00,2,-1.54e+04
0.00,-0.00,400.00,64.39,0.00,2,-1.54e+04
0.00,-0.00,400.00,60.12,0.00,2,-1.54e+04
0.00,-0.00,400.00,70.29,0.00,2,-1.54e+04
0.00,-0.00,400.00,71.15,0.00,2,-1.54e+04
0.00,-0.00,400.00,69.11,0.00,2,-1.54e+04
0.00,-0.00,400.00,71.12,0.00,2,-1.54e+04
0.00,-0.00,400.00,70.96,0.00,2,-1.54e+04
0.00,-0.00,400.00,78.17,0.00,2,-1.54e+04
0.00,-0.00,400.00,78.06,0.00,2,-1.54e+04
0.00,-0.00,400.00,80.39,0.00,2,-1.54e+04
0.00,-0.00,400.00,100.49,0.00,2,-1.54e+04
0.00,-0.00,400.00,112.77,0.00,2,-1.54e+04
0.00,-0.00,400.00,94.86,0.00,2,-1.54e+04
0.00,-0.00,400.00,80.83,0.00,2,-1.54e+04
0.00,-0.00,400.00,75.13,0.00,2,-1.54e+04
0.00,-0.00,400.00,53.89,0.00,2,-1.54e+04
0.00,-0.00,400.00,28.36,0.00,2,-1.54e+04
0.00,-0.00,400.00,50.42,0.00,2,-1.54e+04
0.00,-0.00,400.00,171.10,0.00,2,-1.54e+04
0.00,4277.50,375.00,124.64,25.00,0,-1.12e+04
0.00,-3116.00,400.00,31.72,-25.00,2,-1.43e+04
0.00,-0.00,400.00,140.41,0.00,2,-1.43e+04
0.00,-0.00,400.00,185.11,0.00,2,-1.43e+04
0.00,4627.75,375.00,51.93,25.00,0,-9.64e+03
0.00,-1298.25,400.00,12.54,-25.00,2,-1.09e+04
0.00,-0.00,400.00,30.70,0.00,2,-1.09e+04
0.00,-0.00,400.00,11.43,0.00,2,-1.09e+04
0.00,-0.00,400.00,-16.69,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.86,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.91,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.72,0.00,2,-1.09e+04
-0.00,0.00,400.00,-21.11,0.00,2,-1.09e+04
-0.00,0.00,400.00,-26.18,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.87,0.00,2,-1.09e+04
-0.00,0.00,400.00,-21.17,0.00,2,-1.09e+04
-0.00,0.00,400.00,-21.42,0.00,2,-1.09e+04
-0.00,0.00,400.00,-30.25,0.00,2,-1.09e+04
-0.00,0.00,400.00,-23.90,0.00,2,-1.09e+04
-0.00,0.00,400.00,-26.10,0.00,2,-1.09e+04
-0.00,0.00,400.00,-26.74,0.00,2,-1.09e+04
-0.00,0.00,400.00,-35.00,0.00,2,-1.09e+04
-0.00,0.00,400.00,-23.38,0.00,2,-1.09e+04
-0.00,0.00,400.00,-23.52,0.00,2,-1.09e+04
-0.00,0.00,400.00,-23.86,0.00,2,-1.09e+04
-0.00,0.00,400.00,-33.07,0.00,2,-1.09e+04
-0.00,0.00,400.00,-22.74,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.91,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.92,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.85,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.52,0.00,2,-1.09e+04
-0.00,0.00,400.00,-20.31,0.00,2,-1.09e+04
-0.00,0.00,400.00,-13.26,0.00,2,-1.09e+04
-0.00,0.00,400.00,-11.54,0.00,2,-1.09e+04
-0.00,0.00,400.00,-7.57,0.00,2,-1.09e+04
-0.00,0.00,400.00,-0.01,0.00,2,-1.09e+04
-0.00,0.00,400.00,38.25,0.00,2,-1.09e+04
0.00,-0.00,400.00,44.33,0.00,2,-1.09e+04
0.00,-0.00,400.00,30.53,0.00,2,-1.09e+04
0.00,-0.00,400.00,43.38,0.00,2,-1.09e+04
0.00,-0.00,400.00,79.37,0.00,2,-1.09e+04
0.00,-0.00,400.00,87.09,0.00,2,-1.09e+04
0.00,-0.00,400.00,83.36,0.00,2,-1.09e+04
0.00,-0.00,400.00,108.18,0.00,2,-1.09e+04
0.00,-0.00,400.00,104.31,0.00,2,-1.09e+04
0.00,-0.00,400.00,93.08,0.00,2,-1.09e+04
0.00,-0.00,400.00,106.14,0.00,2,-1.09e+04
0.00,-0.00,400.00,88.79,0.00,2,-1.09e+04
0.00,-0.00,400.00,88.75,0.00,2,-1.09e+04
0.00,-0.00,400.00,80.63,0.00,2,-1.09e+04
0.00,-0.00,400.00,101.86,0.00,2,-1.09e+04
0.00,-0.00,400.00,87.39,0.00,2,-1.09e+04
0.00,-0.00,400.00,84.31,0.00,2,-1.09e+04
0.00,-0.00,400.00,68.77,0.00,2,-1.09e+04
0.00,-0.00,400.00,93.08,0.00,2,-1.09e+04
0.00,-0.00,400.00,81.32,0.00,2,-1.09e+04
0.00,-0.00,400.00,78.04,0.00,2,-1.09e+04
0.00,-0.00,400.00,66.71,0.00,2,-1.09e+04
0.00,-0.00,400.00,85.02,0.00,2,-1.09e+04
0.00,-0.00,400.00,69.01,0.00,2,-1.09e+04
0.00,-0.00,400.00,62.96,0.00,2,-1.09e+04
0.00,-0.00,400.00,51.76,0.00,2,-1.09e+04
0.00,-0.00,400.00,87.21,0.00,2,-1.09e+04
0.00,-0.00,400.00,70.74,0.00,2,-1.09e+04
0.00,-0.00,400.00,84.44,0.00,2,-1.09e+04
0.00,-0.00,400.00,64.04,0.00,2,-1.09e+04
0.00,-0.00,400.00,83.68,0.00,2,-1.09e+04
0.00,-0.00,400.00,77.43,0.00,2,-1.09e+04
0.00,-0.00,400.00,83.75,0.00,2,-1.09e+04
0.00,-0.00,400.00,75.99,0.00,2,-1.09e+04
0.00,-0.00,400.00,84.68,0.00,2,-1.09e+04
0.00,-0.00,400.00,84.05,0.00,2,-1.09e+04
0.00,-0.00,400.00,84.04,0.00,2,-1.09e+04
0.00,-0.00,400.00,76.28,0.00,2,-1.09e+04
0.00,-0.00,400.00,88.34,0.00,2,-1.09e+04
0.00,-0.00,400.00,89.97,0.00,2,-1.09e+04
0.00,-0.00,400.00,91.57,0.00,2,-1.09e+04
0.00,-0.00,400.00,86.77,0.00,2,-1.09e+04
0.00,-0.00,400.00,82.08,0.00,2,-1.09e+04
0.00,-0.00,400.00,98.83,0.00,2,-1.09e+04
0.00,-0.00,400.00,95.25,0.00,2,-1.09e+04
0.00,-0.00,400.00,103.31,0.00,2,-1.09e+04
0.00,-0.00,400.00,98.48,0.00,2,-1.09e+04
0.00,-0.00,400.00,104.06,0.00,2,-1.09e+04
0.00,-0.00,400.00,115.43,0.00,2,-1.09e+04
0.00,-0.00,400.00,121.96,0.00,2,-1.09e+04
0.00,-0.00,400.00,118.18,0.00,2,-1.09e+04
0.00,-0.00,400.00,151.16,0.00,2,-1.09e+04
0.00,3779.00,375.00,193.89,25.00,0,-7.16e+03
0.00,4847.25,350.00,264.09,25.00,0,-2.31e+03
0.00,6602.25,325.00,257.60,25.00,0,4.29e+03
0.00,6440.00,300.00,263.68,25.00,0,1.07e+04
0.00,6592.00,275.00,121.69,25.00,0,1.73e+04
0.00,-3042.25,300.00,57.81,-25.00,2,1.43e+04
